summons_number,issue_date,violation_code,violation_category,issuer_code,time_format,time_number,house_number,street_name,geo_address
7097720864,9/3/13,38,5,355567,14:25,0.600694444,947,Amsterdam Ave,"947 Amsterdam Ave, New York, NY"
7097720852,9/3/13,20,2,355567,14:20,0.597222222,101,W 105th St,"101 W 105th St, New York, NY"
7097720761,9/3/13,46,3,355567,13:14,0.551388889,5,W 102nd St,"5 W 102nd St, New York, NY"
7097721080,9/3/13,46,3,355567,18:35,0.774305556,251,W 93rd St,"251 W 93rd St, New York, NY"
7097721017,9/3/13,13,2,355567,16:40,0.694444444,233,W 72nd St,"233 W 72nd St, New York, NY"
7097720992,9/3/13,40,2,355567,16:25,0.684027778,219,W 70th St,"219 W 70th St, New York, NY"
7097720979,9/3/13,14,2,355567,16:12,0.675,263,West End Ave,"263 West End Ave, New York, NY"
7097720931,9/3/13,20,2,355567,15:51,0.660416667,40,W 68th St,"40 W 68th St, New York, NY"
7069033450,9/3/13,38,5,354084,15:41,0.653472222,3496,Broadway,"3496 Broadway, New York, NY"
7069033436,9/3/13,38,5,354084,15:21,0.639583333,2315,Adam Clayton Powell,"2315 Adam Clayton Powell, New York, NY"
7937996742,9/3/13,70,5,353164,18:36,0.775,98,Orchard St,"98 Orchard St, New York, NY"
7937996699,9/3/13,20,2,353164,17:20,0.722222222,57,Orchard St,"57 Orchard St, New York, NY"
7937996663,9/3/13,38,5,353164,16:22,0.681944444,153,Orchard St,"153 Orchard St, New York, NY"
7937996651,9/3/13,38,5,353164,16:17,0.678472222,135,Orchard St,"135 Orchard St, New York, NY"
7937996640,9/3/13,51,3,353164,16:13,0.675694444,121,Orchard St,"121 Orchard St, New York, NY"
7937996626,9/3/13,37,4,353164,15:07,0.629861111,337,Grand St,"337 Grand St, New York, NY"
7937996614,9/3/13,16,2,353164,14:46,0.615277778,188,Ludlow St,"188 Ludlow St, New York, NY"
7937996602,9/3/13,38,5,353164,14:41,0.611805556,188,Allen St,"188 Allen St, New York, NY"
7937996584,9/3/13,38,5,353164,14:01,0.584027778,164,Ludlow St,"164 Ludlow St, New York, NY"
7937996560,9/3/13,10,2,353164,13:47,0.574305556,153,Rivington St,"153 Rivington St, New York, NY"
7937996559,9/3/13,37,4,353164,13:44,0.572222222,101,Clinton St,"101 Clinton St, New York, NY"
7937996547,9/3/13,10,2,353164,13:38,0.568055556,106,Suffolk St,"106 Suffolk St, New York, NY"
7937996535,9/3/13,10,2,353164,13:36,0.566666667,102,Suffolk St,"102 Suffolk St, New York, NY"
7937996523,9/3/13,16,2,353164,13:31,0.563194444,106,Norfolk St,"106 Norfolk St, New York, NY"
7937996493,9/3/13,10,2,353164,13:03,0.54375,116,Suffolk St,"116 Suffolk St, New York, NY"
7937996481,9/3/13,37,4,353164,12:55,0.538194444,43,Clinton St,"43 Clinton St, New York, NY"
7937996470,9/3/13,37,4,353164,12:45,0.53125,121,Norfolk St,"121 Norfolk St, New York, NY"
7937996468,9/3/13,37,4,353164,12:40,0.527777778,126,Rivington St,"126 Rivington St, New York, NY"
7398988473,9/3/13,37,4,358600,13:32,0.563888889,206,Varick St,"206 Varick St, New York, NY"
7398988461,9/3/13,37,4,358600,13:17,0.553472222,180,Varick St,"180 Varick St, New York, NY"
7398988448,9/3/13,46,3,358600,12:58,0.540277778,160,6th Ave,"160 6th Ave, New York, NY"
7398988436,9/3/13,46,3,358600,12:50,0.534722222,75,Varick St,"75 Varick St, New York, NY"
7398988424,9/3/13,37,4,358600,12:48,0.533333333,75,Varick St,"75 Varick St, New York, NY"
7398988400,9/3/13,46,3,358600,12:38,0.526388889,305,Church St,"305 Church St, New York, NY"
7398988850,9/3/13,37,4,358600,20:56,0.872222222,69,Little West 12th St,"69 Little West 12th St, New York, NY"
7398988849,9/3/13,38,5,358600,20:50,0.868055556,863,Washington St,"863 Washington St, New York, NY"
7398988837,9/3/13,38,5,358600,20:43,0.863194444,400,W 14th St,"400 W 14th St, New York, NY"
7398988813,9/3/13,38,5,358600,20:26,0.851388889,402,W 13th St,"402 W 13th St, New York, NY"
7398988783,9/3/13,37,4,358600,20:06,0.8375,652,Hudson St,"652 Hudson St, New York, NY"
7398988771,9/3/13,37,4,358600,20:02,0.834722222,649,Hudson St,"649 Hudson St, New York, NY"
7398988758,9/3/13,37,4,358600,19:54,0.829166667,66,Gansevoort St,"66 Gansevoort St, New York, NY"
7398988746,9/3/13,37,4,358600,19:52,0.827777778,66,Gansevoort St,"66 Gansevoort St, New York, NY"
7398988722,9/3/13,38,5,358600,19:44,0.822222222,872,Washington St,"872 Washington St, New York, NY"
7398988710,9/3/13,38,5,358600,19:39,0.81875,413,W 14th St,"413 W 14th St, New York, NY"
7398988692,9/3/13,38,5,358600,19:33,0.814583333,426,W 14th St,"426 W 14th St, New York, NY"
7398988680,9/3/13,38,5,358600,19:27,0.810416667,415,W 13th St,"415 W 13th St, New York, NY"
7398988667,9/3/13,38,5,358600,19:15,0.802083333,829,Greenwich St,"829 Greenwich St, New York, NY"
7398988655,9/3/13,19,2,358600,18:10,0.756944444,510,Laguardia Pl,"510 Laguardia Pl, New York, NY"
7398988643,9/3/13,37,4,358600,17:34,0.731944444,155,6th Ave,"155 6th Ave, New York, NY"
7398988618,9/3/13,31,2,358600,16:10,0.673611111,726,Broadway,"726 Broadway, New York, NY"
7398988606,9/3/13,69,5,358600,16:04,0.669444444,817,Broadway,"817 Broadway, New York, NY"
7398988590,9/3/13,31,2,358600,16:02,0.668055556,812,Broadway,"812 Broadway, New York, NY"
7398988588,9/3/13,31,2,358600,15:59,0.665972222,838,Broadway,"838 Broadway, New York, NY"
7398988576,9/3/13,19,2,358600,15:57,0.664583333,833,Broadway,"833 Broadway, New York, NY"
7398988564,9/3/13,16,2,358600,14:57,0.622916667,111,Leroy St,"111 Leroy St, New York, NY"
7398988552,9/3/13,20,2,358600,14:50,0.618055556,69,Morton St,"69 Morton St, New York, NY"
7398988540,9/3/13,71,5,358600,14:33,0.60625,622,Greenwich St,"622 Greenwich St, New York, NY"
7398988515,9/3/13,20,2,358600,13:48,0.575,11,Vandam St,"11 Vandam St, New York, NY"
7398988503,9/3/13,20,2,358600,13:46,0.573611111,19,Vandam St,"19 Vandam St, New York, NY"
7277197677,9/3/13,37,4,351929,21:19,0.888194444,98,Mott St,"98 Mott St, New York, NY"
7277197665,9/3/13,38,5,351929,21:15,0.885416667,91,Mulberry St,"91 Mulberry St, New York, NY"
7277197653,9/3/13,37,4,351929,21:11,0.882638889,87,Bayard St,"87 Bayard St, New York, NY"
7277197641,9/3/13,38,5,351929,21:07,0.879861111,42,Mott St,"42 Mott St, New York, NY"
7277197630,9/3/13,37,4,351929,20:45,0.864583333,160,Water St,"160 Water St, New York, NY"
7277197628,9/3/13,40,2,351929,20:43,0.863194444,172,Water St,"172 Water St, New York, NY"
7277197598,9/3/13,71,5,351929,20:27,0.852083333,111,Front St,"111 Front St, New York, NY"
7277197586,9/3/13,37,4,351929,20:25,0.850694444,111,Front St,"111 Front St, New York, NY"
7277197549,9/3/13,14,2,351929,20:12,0.841666667,55,Water St,"55 Water St, New York, NY"
7277197513,9/3/13,17,2,351929,19:53,0.828472222,80,Maiden Ln,"80 Maiden Ln, New York, NY"
7277197501,9/3/13,17,2,351929,19:52,0.827777778,80,Maiden Ln,"80 Maiden Ln, New York, NY"
7277197495,9/3/13,17,2,351929,19:49,0.825694444,94,William St,"94 William St, New York, NY"
7277197483,9/3/13,14,2,351929,19:43,0.821527778,19,Beekman St,"19 Beekman St, New York, NY"
7277197471,9/3/13,14,2,351929,18:40,0.777777778,100,Maiden Ln,"100 Maiden Ln, New York, NY"
7277197460,9/3/13,16,2,351929,17:46,0.740277778,57,Gold St,"57 Gold St, New York, NY"
7277197458,9/3/13,14,2,351929,17:44,0.738888889,156,William St,"156 William St, New York, NY"
7277197446,9/3/13,14,2,351929,17:07,0.713194444,59,Nassau St,"59 Nassau St, New York, NY"
7277197434,9/3/13,17,2,351929,16:50,0.701388889,19,Beekman St,"19 Beekman St, New York, NY"
7277197410,9/3/13,69,5,351929,16:36,0.691666667,25,Ann St,"25 Ann St, New York, NY"
7277197409,9/3/13,69,5,351929,16:35,0.690972222,25,Ann St,"25 Ann St, New York, NY"
7277197392,9/3/13,38,5,351929,15:45,0.65625,8,Spruce St,"8 Spruce St, New York, NY"
7277197380,9/3/13,69,5,351929,15:35,0.649305556,88,Fulton St,"88 Fulton St, New York, NY"
7277197379,9/3/13,14,2,351929,15:20,0.638888889,45,Pine St,"45 Pine St, New York, NY"
7277197367,9/3/13,13,2,351929,15:16,0.636111111,46,William St,"46 William St, New York, NY"
7277197355,9/3/13,16,2,351929,15:10,0.631944444,65,Beaver St,"65 Beaver St, New York, NY"
7277197343,9/3/13,17,2,351929,14:57,0.622916667,44,Beaver St,"44 Beaver St, New York, NY"
7277197331,9/3/13,17,2,351929,14:55,0.621527778,42,Beaver St,"42 Beaver St, New York, NY"
7277197320,9/3/13,14,2,351929,14:53,0.620138889,75,Broad St,"75 Broad St, New York, NY"
7277197318,9/3/13,42,4,351929,14:44,0.613888889,39,Whitehall St,"39 Whitehall St, New York, NY"
7277197288,9/3/13,17,2,351929,14:33,0.60625,33,Whitehall St,"33 Whitehall St, New York, NY"
7277197264,9/3/13,69,5,351929,14:10,0.590277778,21,Exchange Pl,"21 Exchange Pl, New York, NY"
7277197252,9/3/13,14,2,351929,14:03,0.585416667,45,Pine St,"45 Pine St, New York, NY"
7277197240,9/3/13,14,2,351929,13:56,0.580555556,67,Nassau St,"67 Nassau St, New York, NY"
7277197239,9/3/13,14,2,351929,13:19,0.554861111,145,Nassau St,"145 Nassau St, New York, NY"
7277197227,9/3/13,14,2,351929,13:18,0.554166667,145,Nassau St,"145 Nassau St, New York, NY"
7097721078,9/3/13,82,5,355567,18:20,0.763888889,470,Columbus Ave,"470 Columbus Ave, New York, NY"
7097721066,9/3/13,16,2,355567,18:14,0.759722222,470,Columbus Ave,"470 Columbus Ave, New York, NY"
7097721054,9/3/13,71,5,355567,18:12,0.758333333,471,Columbus Ave,"471 Columbus Ave, New York, NY"
7097721042,9/3/13,16,2,355567,18:11,0.757638889,471,Columbus Ave,"471 Columbus Ave, New York, NY"
7097721029,9/3/13,16,2,355567,16:53,0.703472222,927,Columbus Ave,"927 Columbus Ave, New York, NY"
7097720980,9/3/13,20,2,355567,16:16,0.677777778,300,West End Ave,"300 West End Ave, New York, NY"
7097720967,9/3/13,40,2,355567,16:09,0.672916667,225,West End Ave,"225 West End Ave, New York, NY"
7097720955,9/3/13,14,2,355567,16:08,0.672222222,232,West End Ave,"232 West End Ave, New York, NY"
7097720906,9/3/13,14,2,355567,14:56,0.622222222,419,W 115th St,"419 W 115th St, New York, NY"
7097720890,9/3/13,48,3,355567,14:43,0.613194444,70,W 106th St,"70 W 106th St, New York, NY"
7097720839,9/3/13,38,5,355567,14:00,0.583333333,2871,Broadway,"2871 Broadway, New York, NY"
7097720797,9/3/13,17,2,355567,13:31,0.563194444,34,Morningside Dr,"34 Morningside Dr, New York, NY"
7097720785,9/3/13,17,2,355567,13:27,0.560416667,34,Morningside Dr,"34 Morningside Dr, New York, NY"
7069033461,9/3/13,38,5,354084,15:53,0.661805556,3350,Broadway,"3350 Broadway, New York, NY"
7069033448,9/3/13,38,5,354084,15:39,0.652083333,3448,Broadway,"3448 Broadway, New York, NY"
7069033424,9/3/13,17,2,354084,15:07,0.629861111,506,Lenox Ave,"506 Lenox Ave, New York, NY"
7069033412,9/3/13,17,2,354084,15:06,0.629166667,506,Lenox Ave,"506 Lenox Ave, New York, NY"
7069033400,9/3/13,38,5,354084,15:03,0.627083333,470,Lenox Ave,"470 Lenox Ave, New York, NY"
7069033394,9/3/13,17,2,354084,14:52,0.619444444,72,W 126th St,"72 W 126th St, New York, NY"
7069033382,9/3/13,20,2,354084,14:50,0.618055556,2050,5th Ave,"2050 5th Ave, New York, NY"
7069033370,9/3/13,20,2,354084,14:49,0.617361111,2050,5th Ave,"2050 5th Ave, New York, NY"
7069033369,9/3/13,70,5,354084,14:48,0.616666667,2050,5th Ave,"2050 5th Ave, New York, NY"
7069033321,9/3/13,19,2,354084,14:02,0.584722222,350,W 145th St,"350 W 145th St, New York, NY"
7069033310,9/3/13,14,2,354084,13:44,0.572222222,265,Edgecombe Ave,"265 Edgecombe Ave, New York, NY"
7069033291,9/3/13,46,3,354084,13:41,0.570138889,265,Edgecombe Ave,"265 Edgecombe Ave, New York, NY"
7069033266,9/3/13,19,2,354084,13:34,0.565277778,274,W 145th St,"274 W 145th St, New York, NY"
7069033242,9/3/13,38,5,354084,13:21,0.55625,2348,Adam Clayton Powell,"2348 Adam Clayton Powell, New York, NY"
7069033217,9/3/13,46,3,354084,13:08,0.547222222,307,W 138th St,"307 W 138th St, New York, NY"
7069033205,9/3/13,46,3,354084,13:06,0.545833333,325,W 137th St,"325 W 137th St, New York, NY"
7069033187,9/3/13,46,3,354084,13:03,0.54375,115,W 137th St,"115 W 137th St, New York, NY"
7069033175,9/3/13,37,4,354084,12:58,0.540277778,596,Lenox Ave,"596 Lenox Ave, New York, NY"
7937997000,9/4/13,38,5,353164,18:27,0.76875,147,Bowery,"147 Bowery, New York, NY"
7937996973,9/4/13,20,2,353164,17:02,0.709722222,45,Spring St,"45 Spring St, New York, NY"
7937996961,9/4/13,20,2,353164,16:54,0.704166667,146,Elizabeth St,"146 Elizabeth St, New York, NY"
7937996948,9/4/13,16,2,353164,16:12,0.675,337,Broome St,"337 Broome St, New York, NY"
7937996900,9/4/13,20,2,353164,15:49,0.659027778,39,Spring St,"39 Spring St, New York, NY"
7937996894,9/4/13,20,2,353164,15:47,0.657638889,41,Spring St,"41 Spring St, New York, NY"
7937996870,9/4/13,16,2,353164,14:34,0.606944444,7,Rivington St,"7 Rivington St, New York, NY"
7937996821,9/4/13,46,3,353164,13:38,0.568055556,148,Forsyth St,"148 Forsyth St, New York, NY"
7937996810,9/4/13,20,2,353164,13:35,0.565972222,174,Forsyth St,"174 Forsyth St, New York, NY"
7937996780,9/4/13,51,3,353164,12:59,0.540972222,148,Orchard St,"148 Orchard St, New York, NY"
7937996778,9/4/13,38,5,353164,12:51,0.535416667,142,Ludlow St,"142 Ludlow St, New York, NY"
7937996766,9/4/13,38,5,353164,12:48,0.533333333,149,Ludlow St,"149 Ludlow St, New York, NY"
7398989090,9/4/13,16,2,358600,16:30,0.6875,247,Centre St,"247 Centre St, New York, NY"
7398989052,9/4/13,16,2,358600,14:53,0.620138889,249,Centre St,"249 Centre St, New York, NY"
7398989040,9/4/13,16,2,358600,14:47,0.615972222,153,Lafayette St,"153 Lafayette St, New York, NY"
7398988977,9/4/13,16,2,358600,13:33,0.564583333,161,Lafayette St,"161 Lafayette St, New York, NY"
7398988953,9/4/13,37,4,358600,13:21,0.55625,405,Broome St,"405 Broome St, New York, NY"
7398988930,9/4/13,16,2,358600,13:05,0.545138889,383,Broome St,"383 Broome St, New York, NY"
7398988928,9/4/13,38,5,358600,13:02,0.543055556,373,Broome St,"373 Broome St, New York, NY"
7398988898,9/4/13,69,5,358600,12:52,0.536111111,156,Mott St,"156 Mott St, New York, NY"
7398989325,9/4/13,38,5,358600,21:02,0.876388889,164,Pearl St,"164 Pearl St, New York, NY"
7398989301,9/4/13,14,2,358600,20:50,0.868055556,1,Platt St,"1 Platt St, New York, NY"
7334737398,9/4/13,38,5,354084,18:20,0.763888889,2175,5th Ave,"2175 5th Ave, New York, NY"
7334737386,9/4/13,40,2,354084,18:19,0.763194444,2175,5th Ave,"2175 5th Ave, New York, NY"
7334737349,9/4/13,71,5,354084,16:34,0.690277778,2050,5th Ave,"2050 5th Ave, New York, NY"
7334737337,9/4/13,20,2,354084,16:34,0.690277778,2050,5th Ave,"2050 5th Ave, New York, NY"
7334737325,9/4/13,20,2,354084,16:33,0.689583333,2050,5th Ave,"2050 5th Ave, New York, NY"
7334737271,9/4/13,38,5,354084,15:42,0.654166667,1045,St Nicholas Ave,"1045 St Nicholas Ave, New York, NY"
7334737246,9/4/13,38,5,354084,15:19,0.638194444,3529,Broadway,"3529 Broadway, New York, NY"
7334737222,9/4/13,16,2,354084,14:58,0.623611111,401,W 130th St,"401 W 130th St, New York, NY"
7334737192,9/4/13,16,2,354084,14:40,0.611111111,300,W 145th St,"300 W 145th St, New York, NY"
7334737179,9/4/13,38,5,354084,14:11,0.590972222,473,Lenox Ave,"473 Lenox Ave, New York, NY"
7334737167,9/4/13,38,5,354084,13:59,0.582638889,2288,Adam Clayton Powell,"2288 Adam Clayton Powell, New York, NY"
7334737131,9/4/13,16,2,354084,13:45,0.572916667,2550,Adam Clayton Powell,"2550 Adam Clayton Powell, New York, NY"
7334737120,9/4/13,16,2,354084,13:43,0.571527778,2546,Adam Clayton Powell,"2546 Adam Clayton Powell, New York, NY"
7097721390,9/4/13,40,2,355567,18:45,0.78125,240,W 72nd St,"240 W 72nd St, New York, NY"
7097721388,9/4/13,20,2,355567,18:41,0.778472222,237,W 72nd St,"237 W 72nd St, New York, NY"
7097721352,9/4/13,16,2,355567,17:42,0.7375,925,Columbus Ave,"925 Columbus Ave, New York, NY"
