summons_number,issue_date,violation_code,violation_category,issuer_code,time_format,time_number,house_number,street_name,geo_address
7849120486,9/3/13,14,2,358570,17:27,0.727083333,41,W 50th St,"41 W 50th St, New York, NY"
7849120474,9/3/13,10,2,358570,17:22,0.723611111,1270,6th Ave,"1270 6th Ave, New York, NY"
7849120450,9/3/13,31,2,358570,17:14,0.718055556,111,W 50th St,"111 W 50th St, New York, NY"
7849120449,9/3/13,31,2,358570,17:09,0.714583333,745,7th Ave,"745 7th Ave, New York, NY"
7849120437,9/3/13,31,2,358570,17:07,0.713194444,745,7th Ave,"745 7th Ave, New York, NY"
7849120425,9/3/13,42,4,358570,16:51,0.702083333,206,W 41st St,"206 W 41st St, New York, NY"
7849120413,9/3/13,31,2,358570,16:48,0.7,205,W 54th St,"205 W 54th St, New York, NY"
7849120401,9/3/13,69,5,358570,16:46,0.698611111,1745,Broadway,"1745 Broadway, New York, NY"
7849120395,9/3/13,31,2,358570,16:39,0.69375,1755,Broadway,"1755 Broadway, New York, NY"
7849120371,9/3/13,31,2,358570,15:51,0.660416667,956,8th Ave,"956 8th Ave, New York, NY"
7849120360,9/3/13,13,2,358570,15:45,0.65625,300,W 57th St,"300 W 57th St, New York, NY"
7849120358,9/3/13,37,4,358570,15:29,0.645138889,333,W 57th St,"333 W 57th St, New York, NY"
7849120346,9/3/13,42,4,358570,15:09,0.63125,893,9th Ave,"893 9th Ave, New York, NY"
7849120334,9/3/13,14,2,358570,14:57,0.622916667,468,W 58th St,"468 W 58th St, New York, NY"
7849120322,9/3/13,37,4,358570,14:49,0.617361111,425,W 57th St,"425 W 57th St, New York, NY"
7849120310,9/3/13,31,2,358570,14:36,0.608333333,803,9th Ave,"803 9th Ave, New York, NY"
7849120309,9/3/13,69,5,358570,14:09,0.589583333,370,W 48th St,"370 W 48th St, New York, NY"
7849120292,9/3/13,42,4,358570,13:39,0.56875,344,W 46th St,"344 W 46th St, New York, NY"
7849120280,9/3/13,31,2,358570,13:34,0.565277778,370,W 46th St,"370 W 46th St, New York, NY"
7849120279,9/3/13,31,2,358570,13:23,0.557638889,617,9th Ave,"617 9th Ave, New York, NY"
7849120267,9/3/13,31,2,358570,13:15,0.552083333,568,9th Ave,"568 9th Ave, New York, NY"
7849120243,9/3/13,19,2,358570,13:03,0.54375,535,9th Ave,"535 9th Ave, New York, NY"
7849120218,9/3/13,69,5,358570,12:46,0.531944444,346,W 38th St,"346 W 38th St, New York, NY"
7217546059,9/3/13,40,2,356261,6:44,0.280555556,1540,1st Ave,"1540 1st Ave, New York, NY"
7217546047,9/3/13,40,2,356261,6:41,0.278472222,1518,1st Ave,"1518 1st Ave, New York, NY"
7217546011,9/3/13,10,2,356261,5:47,0.240972222,1461,1st Ave,"1461 1st Ave, New York, NY"
7217546412,9/3/13,10,2,356261,11:51,0.49375,1748,1st Ave,"1748 1st Ave, New York, NY"
7217546400,9/3/13,10,2,356261,11:49,0.492361111,1750,1st Ave,"1750 1st Ave, New York, NY"
7217546394,9/3/13,10,2,356261,11:48,0.491666667,1749,1st Ave,"1749 1st Ave, New York, NY"
7217546382,9/3/13,10,2,356261,10:52,0.452777778,1545,1st Ave,"1545 1st Ave, New York, NY"
7217546370,9/3/13,10,2,356261,10:45,0.447916667,1330,1st Ave,"1330 1st Ave, New York, NY"
7217546369,9/3/13,21,1,356261,9:38,0.401388889,160,E 95th St,"160 E 95th St, New York, NY"
7217546357,9/3/13,21,1,356261,9:37,0.400694444,166,E 95th St,"166 E 95th St, New York, NY"
7217546345,9/3/13,21,1,356261,9:34,0.398611111,220,E 95th St,"220 E 95th St, New York, NY"
7217546333,9/3/13,21,1,356261,9:30,0.395833333,328,E 95th St,"328 E 95th St, New York, NY"
7217546310,9/3/13,10,2,356261,9:25,0.392361111,1663,1st Ave,"1663 1st Ave, New York, NY"
7217546308,9/3/13,10,2,356261,9:22,0.390277778,1641,1st Ave,"1641 1st Ave, New York, NY"
7217546280,9/3/13,21,1,356261,9:08,0.380555556,220,E 84th St,"220 E 84th St, New York, NY"
7217546278,9/3/13,21,1,356261,9:07,0.379861111,210,E 84th St,"210 E 84th St, New York, NY"
7217546266,9/3/13,21,1,356261,9:06,0.379166667,200,E 84th St,"200 E 84th St, New York, NY"
7217546254,9/3/13,21,1,356261,8:19,0.346527778,1435,York Ave,"1435 York Ave, New York, NY"
7217546242,9/3/13,21,1,356261,8:13,0.342361111,1540,York Ave,"1540 York Ave, New York, NY"
7217546229,9/3/13,21,1,356261,8:09,0.339583333,1619,York Ave,"1619 York Ave, New York, NY"
7217546205,9/3/13,21,1,356261,7:53,0.328472222,1661,York Ave,"1661 York Ave, New York, NY"
7217546199,9/3/13,21,1,356261,7:50,0.326388889,1643,York Ave,"1643 York Ave, New York, NY"
7217546187,9/3/13,21,1,356261,7:47,0.324305556,1630,York Ave,"1630 York Ave, New York, NY"
7217546175,9/3/13,21,1,356261,7:44,0.322222222,1586,York Ave,"1586 York Ave, New York, NY"
7217546163,9/3/13,21,1,356261,7:41,0.320138889,1560,York Ave,"1560 York Ave, New York, NY"
7217546138,9/3/13,16,2,356261,7:10,0.298611111,302,E 82nd St,"302 E 82nd St, New York, NY"
7217546126,9/3/13,40,2,356261,7:05,0.295138889,418,E 83rd St,"418 E 83rd St, New York, NY"
7217546114,9/3/13,40,2,356261,6:56,0.288888889,1683,1st Ave,"1683 1st Ave, New York, NY"
7217546102,9/3/13,40,2,356261,6:55,0.288194444,1683,1st Ave,"1683 1st Ave, New York, NY"
7217546096,9/3/13,40,2,356261,6:52,0.286111111,1657,1st Ave,"1657 1st Ave, New York, NY"
7217546084,9/3/13,10,2,356261,6:50,0.284722222,1663,1st Ave,"1663 1st Ave, New York, NY"
7217546072,9/3/13,10,2,356261,6:50,0.284722222,1663,1st Ave,"1663 1st Ave, New York, NY"
7217546060,9/3/13,40,2,356261,6:45,0.28125,1540,1st Ave,"1540 1st Ave, New York, NY"
7930733634,9/12/13,16,2,353424,10:01,0.417361111,1,Rector St,"1 Rector St, New York, NY"
7930733622,9/12/13,16,2,353424,9:58,0.415277778,1,Rector St,"1 Rector St, New York, NY"
7930733609,9/12/13,16,2,353424,9:54,0.4125,1,Rector St,"1 Rector St, New York, NY"
7930733543,9/12/13,14,2,353424,9:24,0.391666667,2,Rector St,"2 Rector St, New York, NY"
7849123360,9/12/13,48,3,358570,17:26,0.726388889,70,W 48th St,"70 W 48th St, New York, NY"
7849123347,9/12/13,31,2,358570,17:07,0.713194444,26,W 48th St,"26 W 48th St, New York, NY"
7849123335,9/12/13,14,2,358570,17:04,0.711111111,6,W 48th St,"6 W 48th St, New York, NY"
7849123293,9/12/13,31,2,358570,16:10,0.673611111,42,W 48th St,"42 W 48th St, New York, NY"
7849123244,9/12/13,14,2,358570,15:36,0.65,6,W 48th St,"6 W 48th St, New York, NY"
7849123207,9/12/13,31,2,358570,15:01,0.625694444,17,E 48th St,"17 E 48th St, New York, NY"
7849123190,9/12/13,14,2,358570,14:57,0.622916667,18,Madison Ave,"18 Madison Ave, New York, NY"
7849123165,9/12/13,14,2,358570,14:37,0.609027778,5,E 48th St,"5 E 48th St, New York, NY"
7849123141,9/12/13,14,2,358570,14:29,0.603472222,6,W 48th St,"6 W 48th St, New York, NY"
7849123130,9/12/13,14,2,358570,14:26,0.601388889,6,W 48th St,"6 W 48th St, New York, NY"
7849123086,9/12/13,47,3,358570,13:56,0.580555556,1221,6th Ave,"1221 6th Ave, New York, NY"
7849123062,9/12/13,14,2,358570,13:51,0.577083333,129,W 48th St,"129 W 48th St, New York, NY"
7930733646,9/12/13,14,2,353424,10:17,0.428472222,29,Broadway,"29 Broadway, New York, NY"
7930733610,9/12/13,16,2,353424,9:56,0.413888889,1,Rector St,"1 Rector St, New York, NY"
7930733592,9/12/13,16,2,353424,9:53,0.411805556,1,Rector St,"1 Rector St, New York, NY"
7930733567,9/12/13,10,2,353424,9:38,0.401388889,140,Broadway,"140 Broadway, New York, NY"
7930733555,9/12/13,10,2,353424,9:36,0.4,140,Broadway,"140 Broadway, New York, NY"
7849123396,9/12/13,31,2,358570,18:46,0.781944444,608,8th Ave,"608 8th Ave, New York, NY"
7849123384,9/12/13,14,2,358570,17:45,0.739583333,6,W 48th St,"6 W 48th St, New York, NY"
7849123372,9/12/13,14,2,358570,17:31,0.729861111,48,W 48th St,"48 W 48th St, New York, NY"
7849123359,9/12/13,69,5,358570,17:10,0.715277778,30,W 48th St,"30 W 48th St, New York, NY"
7849123311,9/12/13,31,2,358570,16:57,0.70625,7,E 47th St,"7 E 47th St, New York, NY"
7849123281,9/12/13,14,2,358570,16:07,0.671527778,48,W 48th St,"48 W 48th St, New York, NY"
7849123270,9/12/13,31,2,358570,16:01,0.667361111,1211,6th Ave,"1211 6th Ave, New York, NY"
7849123256,9/12/13,14,2,358570,15:53,0.661805556,138,W 48th St,"138 W 48th St, New York, NY"
7849123232,9/12/13,14,2,358570,15:32,0.647222222,6,W 48th St,"6 W 48th St, New York, NY"
7849123220,9/12/13,48,3,358570,15:28,0.644444444,32,W 48th St,"32 W 48th St, New York, NY"
7849123219,9/12/13,14,2,358570,15:16,0.636111111,129,W 48th St,"129 W 48th St, New York, NY"
7849123189,9/12/13,69,5,358570,14:51,0.61875,444,Madison Ave,"444 Madison Ave, New York, NY"
7849123177,9/12/13,14,2,358570,14:40,0.611111111,5,E 48th St,"5 E 48th St, New York, NY"
7849123153,9/12/13,42,4,358570,14:34,0.606944444,3,E 48th St,"3 E 48th St, New York, NY"
7849123128,9/12/13,69,5,358570,14:15,0.59375,42,W 48th St,"42 W 48th St, New York, NY"
7849123116,9/12/13,69,5,358570,14:11,0.590972222,64,W 48th St,"64 W 48th St, New York, NY"
7849123104,9/12/13,42,4,358570,14:07,0.588194444,70,W 48th St,"70 W 48th St, New York, NY"
7849123098,9/12/13,17,2,358570,14:02,0.584722222,1221,6th Ave,"1221 6th Ave, New York, NY"
7849123074,9/12/13,14,2,358570,13:52,0.577777778,132,W 48th St,"132 W 48th St, New York, NY"
7849123049,9/12/13,69,5,358570,13:34,0.565277778,244,W 48th St,"244 W 48th St, New York, NY"
7930733853,9/13/13,21,1,353424,9:44,0.405555556,37,St Marks Pl,"37 St Marks Pl, New York, NY"
7930733804,9/13/13,21,1,353424,9:25,0.392361111,314,E 11th St,"314 E 11th St, New York, NY"
7930733798,9/13/13,38,5,353424,9:21,0.389583333,178,2nd Ave,"178 2nd Ave, New York, NY"
7930733750,9/13/13,21,1,353424,9:08,0.380555556,213,E 12th St,"213 E 12th St, New York, NY"
7930733737,9/13/13,38,5,353424,9:02,0.376388889,92,3rd Ave,"92 3rd Ave, New York, NY"
7930733725,9/13/13,38,5,353424,9:00,0.375,97,3rd Ave,"97 3rd Ave, New York, NY"
7930733701,9/13/13,14,2,353424,7:57,0.33125,416,E 13th St,"416 E 13th St, New York, NY"
7930733695,9/13/13,84,5,353424,7:49,0.325694444,169,1st Ave,"169 1st Ave, New York, NY"
7930733683,9/13/13,74,5,353424,7:25,0.309027778,150,E 7th St,"150 E 7th St, New York, NY"
7849123797,9/13/13,16,2,358570,17:56,0.747222222,62,W 47th St,"62 W 47th St, New York, NY"
7849123750,9/13/13,31,2,358570,17:19,0.721527778,58,W 48th St,"58 W 48th St, New York, NY"
7849123463,9/13/13,31,2,358570,13:54,0.579166667,30,W 48th St,"30 W 48th St, New York, NY"
7849123451,9/13/13,31,2,358570,13:50,0.576388889,42,W 48th St,"42 W 48th St, New York, NY"
7849123414,9/13/13,11,2,358570,13:19,0.554861111,234,W 48th St,"234 W 48th St, New York, NY"
7849123748,9/13/13,14,2,358570,17:14,0.718055556,6,W 48th St,"6 W 48th St, New York, NY"
7849123724,9/13/13,31,2,358570,16:25,0.684027778,17,E 47th St,"17 E 47th St, New York, NY"
7849123712,9/13/13,16,2,358570,16:18,0.679166667,22,W 47th St,"22 W 47th St, New York, NY"
7849123669,9/13/13,31,2,358570,16:03,0.66875,60,W 48th St,"60 W 48th St, New York, NY"
7849123591,9/13/13,10,2,358570,15:05,0.628472222,709,7th Ave,"709 7th Ave, New York, NY"
7849123580,9/13/13,31,2,358570,14:54,0.620833333,132,W 48th St,"132 W 48th St, New York, NY"
7849123578,9/13/13,31,2,358570,14:46,0.615277778,38,W 48th St,"38 W 48th St, New York, NY"
7849123566,9/13/13,31,2,358570,14:41,0.611805556,22,W 48th St,"22 W 48th St, New York, NY"
7849123554,9/13/13,69,5,358570,14:31,0.604861111,400,Madison Ave,"400 Madison Ave, New York, NY"
7849123542,9/13/13,69,5,358570,14:28,0.602777778,18,E 48th St,"18 E 48th St, New York, NY"
7849123529,9/13/13,69,5,358570,14:15,0.59375,7,E 48th St,"7 E 48th St, New York, NY"
7849123487,9/13/13,69,5,358570,14:00,0.583333333,18,W 48th St,"18 W 48th St, New York, NY"
7849123475,9/13/13,69,5,358570,13:57,0.58125,22,W 48th St,"22 W 48th St, New York, NY"
7930733889,9/13/13,20,2,353424,12:11,0.507638889,44,E 2nd St,"44 E 2nd St, New York, NY"
7930733877,9/13/13,10,2,353424,11:48,0.491666667,175,1st Ave,"175 1st Ave, New York, NY"
7930733865,9/13/13,14,2,353424,9:52,0.411111111,159,E 10th St,"159 E 10th St, New York, NY"
7930733841,9/13/13,21,1,353424,9:41,0.403472222,56,St Marks Pl,"56 St Marks Pl, New York, NY"
7930733830,9/13/13,21,1,353424,9:40,0.402777778,60,St Marks Pl,"60 St Marks Pl, New York, NY"
7930733828,9/13/13,71,5,353424,9:34,0.398611111,412,E 9th St,"412 E 9th St, New York, NY"
7930733816,9/13/13,21,1,353424,9:33,0.397916667,412,E 9th St,"412 E 9th St, New York, NY"
7930733774,9/13/13,40,2,353424,9:13,0.384027778,232,E 12th St,"232 E 12th St, New York, NY"
7930733762,9/13/13,21,1,353424,9:09,0.38125,220,E 12th St,"220 E 12th St, New York, NY"
7930733713,9/13/13,21,1,353424,8:06,0.3375,195,Avenue A,"195 Avenue A, New York, NY"
7930733671,9/13/13,20,2,353424,7:07,0.296527778,166,Norfolk St,"166 Norfolk St, New York, NY"
7849123682,9/13/13,14,2,358570,16:11,0.674305556,55,W 47th St,"55 W 47th St, New York, NY"
7849123645,9/13/13,14,2,358570,15:38,0.651388889,48,W 48th St,"48 W 48th St, New York, NY"
7849123633,9/13/13,31,2,358570,15:36,0.65,60,W 48th St,"60 W 48th St, New York, NY"
7849123621,9/13/13,17,2,358570,15:28,0.644444444,1221,6th Ave,"1221 6th Ave, New York, NY"
7849123610,9/13/13,14,2,358570,15:16,0.636111111,158,W 48th St,"158 W 48th St, New York, NY"
7849123608,9/13/13,31,2,358570,15:12,0.633333333,723,7th Ave,"723 7th Ave, New York, NY"
7849123530,9/13/13,69,5,358570,14:21,0.597916667,18,E 48th St,"18 E 48th St, New York, NY"
7849123517,9/13/13,14,2,358570,14:11,0.590972222,5,E 48th St,"5 E 48th St, New York, NY"
7849123505,9/13/13,14,2,358570,14:05,0.586805556,6,W 48th St,"6 W 48th St, New York, NY"
7849123499,9/13/13,14,2,358570,14:03,0.585416667,16,W 48th St,"16 W 48th St, New York, NY"
7849123440,9/13/13,69,5,358570,13:43,0.571527778,64,W 48th St,"64 W 48th St, New York, NY"
7849123426,9/13/13,14,2,358570,13:26,0.559722222,1585,Broadway,"1585 Broadway, New York, NY"
7849123402,9/13/13,69,5,358570,13:16,0.552777778,237,W 48th St,"237 W 48th St, New York, NY"
7849123670,9/13/13,14,2,358570,16:09,0.672916667,73,W 47th St,"73 W 47th St, New York, NY"
7849123773,9/13/13,31,2,358570,17:42,0.7375,136,W 48th St,"136 W 48th St, New York, NY"
7849123761,9/13/13,14,2,358570,17:28,0.727777778,162-164,W 48th St,"162-164 W 48th St, New York, NY"
7849123736,9/13/13,31,2,358570,17:12,0.716666667,3,E 48th St,"3 E 48th St, New York, NY"
7849123700,9/13/13,14,2,358570,16:15,0.677083333,23,W 47th St,"23 W 47th St, New York, NY"
7849123694,9/13/13,16,2,358570,16:14,0.676388889,36,W 47th St,"36 W 47th St, New York, NY"
7849123657,9/13/13,31,2,358570,15:40,0.652777778,38,W 48th St,"38 W 48th St, New York, NY"
7930733993,9/16/13,21,1,353424,9:08,0.380555556,39,Battery Pl,"39 Battery Pl, New York, NY"
7930733919,9/16/13,20,2,353424,7:12,0.3,217,Henry St,"217 Henry St, New York, NY"
7930734171,9/16/13,21,1,353424,11:41,0.486805556,416,Washington St,"416 Washington St, New York, NY"
7930734122,9/16/13,53,3,353424,10:17,0.428472222,309,South End Ave,"309 South End Ave, New York, NY"
7930734055,9/16/13,16,2,353424,10:04,0.419444444,311,South End Ave,"311 South End Ave, New York, NY"
7849124376,9/16/13,38,5,358570,18:43,0.779861111,270,8th Ave,"270 8th Ave, New York, NY"
7849124327,9/16/13,37,4,358570,17:26,0.726388889,164,8th Ave,"164 8th Ave, New York, NY"
7849124285,9/16/13,38,5,358570,16:56,0.705555556,316,W 14th St,"316 W 14th St, New York, NY"
7849124261,9/16/13,38,5,358570,15:49,0.659027778,55,W 14th St,"55 W 14th St, New York, NY"
7849124224,9/16/13,38,5,358570,14:43,0.613194444,34A,W 14th St,"34A W 14th St, New York, NY"
7849124182,9/16/13,37,4,358570,14:11,0.590972222,237,W 14th St,"237 W 14th St, New York, NY"
7849124170,9/16/13,19,2,358570,14:05,0.586805556,248,W 14th St,"248 W 14th St, New York, NY"
7217546655,9/16/13,21,1,356261,11:41,0.486805556,250,W 100th St,"250 W 100th St, New York, NY"
7217546620,9/16/13,47,3,356261,11:09,0.464583333,30,W 60th St,"30 W 60th St, New York, NY"
7217546588,9/16/13,21,1,356261,9:12,0.383333333,313,E 84th St,"313 E 84th St, New York, NY"
7217546540,9/16/13,14,2,356261,8:33,0.35625,111,E 88th St,"111 E 88th St, New York, NY"
7217546503,9/16/13,16,2,356261,7:42,0.320833333,1448,1st Ave,"1448 1st Ave, New York, NY"
7217546497,9/16/13,18,2,356261,7:34,0.315277778,1484,2nd Ave,"1484 2nd Ave, New York, NY"
7217546461,9/16/13,14,2,356261,7:07,0.296527778,333,E 80th St,"333 E 80th St, New York, NY"
7217546450,9/16/13,14,2,356261,7:06,0.295833333,333,E 80th St,"333 E 80th St, New York, NY"
7217546448,9/16/13,40,2,356261,6:15,0.260416667,209,E 81st St,"209 E 81st St, New York, NY"
7930734262,9/16/13,19,2,353424,13:13,0.550694444,312,Bowery,"312 Bowery, New York, NY"
7930734250,9/16/13,19,2,353424,13:11,0.549305556,312,Bowery,"312 Bowery, New York, NY"
7930734249,9/16/13,16,2,353424,12:36,0.525,43,Clarkson St,"43 Clarkson St, New York, NY"
7930734213,9/16/13,16,2,353424,12:21,0.514583333,78,Laight St,"78 Laight St, New York, NY"
7930734201,9/16/13,16,2,353424,12:20,0.513888889,78,Laight St,"78 Laight St, New York, NY"
7930734160,9/16/13,53,3,353424,11:24,0.475,250,South End Ave,"250 South End Ave, New York, NY"
7930734146,9/16/13,16,2,353424,10:45,0.447916667,331-337,South End Ave,"331-337 South End Ave, New York, NY"
7930734134,9/16/13,14,2,353424,10:40,0.444444444,377,Rector Pl,"377 Rector Pl, New York, NY"
7930734110,9/16/13,16,2,353424,10:13,0.425694444,331-337,South End Ave,"331-337 South End Ave, New York, NY"
7930734109,9/16/13,16,2,353424,10:12,0.425,331-337,South End Ave,"331-337 South End Ave, New York, NY"
7930734092,9/16/13,16,2,353424,10:11,0.424305556,331-337,South End Ave,"331-337 South End Ave, New York, NY"
7930734080,9/16/13,16,2,353424,10:08,0.422222222,309,South End Ave,"309 South End Ave, New York, NY"
7930734079,9/16/13,16,2,353424,10:06,0.420833333,309,South End Ave,"309 South End Ave, New York, NY"
7930734067,9/16/13,16,2,353424,10:06,0.420833333,311,South End Ave,"311 South End Ave, New York, NY"
7930734031,9/16/13,14,2,353424,9:23,0.390972222,377,Rector Pl,"377 Rector Pl, New York, NY"
7930734006,9/16/13,21,1,353424,9:11,0.382638889,39,Battery Pl,"39 Battery Pl, New York, NY"
7930733981,9/16/13,16,2,353424,8:55,0.371527778,44,Trinity Pl,"44 Trinity Pl, New York, NY"
7930733970,9/16/13,16,2,353424,8:53,0.370138889,42,Trinity Pl,"42 Trinity Pl, New York, NY"
7930733944,9/16/13,14,2,353424,7:39,0.31875,32,Broadway,"32 Broadway, New York, NY"
7930733932,9/16/13,14,2,353424,7:31,0.313194444,125,Maiden Ln,"125 Maiden Ln, New York, NY"
7930733920,9/16/13,14,2,353424,7:30,0.3125,125,Maiden Ln,"125 Maiden Ln, New York, NY"
7930733907,9/16/13,20,2,353424,7:09,0.297916667,134,Henry St,"134 Henry St, New York, NY"
7849124364,9/16/13,38,5,358570,18:41,0.778472222,265,8th Ave,"265 8th Ave, New York, NY"
7849124352,9/16/13,37,4,358570,18:08,0.755555556,222,W 14th St,"222 W 14th St, New York, NY"
7849124340,9/16/13,38,5,358570,17:59,0.749305556,114,8th Ave,"114 8th Ave, New York, NY"
7849124339,9/16/13,14,2,358570,17:41,0.736805556,253,W 23rd St,"253 W 23rd St, New York, NY"
7849124315,9/16/13,19,2,358570,17:22,0.723611111,152,8th Ave,"152 8th Ave, New York, NY"
7849124303,9/16/13,37,4,358570,17:14,0.718055556,110,8th Ave,"110 8th Ave, New York, NY"
7849124297,9/16/13,38,5,358570,17:09,0.714583333,111,8th Ave,"111 8th Ave, New York, NY"
7849124273,9/16/13,38,5,358570,16:50,0.701388889,237,W 14th St,"237 W 14th St, New York, NY"
7849124250,9/16/13,38,5,358570,15:16,0.636111111,312,W 14th St,"312 W 14th St, New York, NY"
7849124248,9/16/13,46,3,358570,15:11,0.632638889,92,8th Ave,"92 8th Ave, New York, NY"
7849124236,9/16/13,46,3,358570,14:52,0.619444444,48,W 14th St,"48 W 14th St, New York, NY"
7849124212,9/16/13,47,3,358570,14:39,0.610416667,44,W 14th St,"44 W 14th St, New York, NY"
7849124200,9/16/13,38,5,358570,14:31,0.604861111,144,W 14th St,"144 W 14th St, New York, NY"
7849124194,9/16/13,38,5,358570,14:18,0.595833333,204,W 14th St,"204 W 14th St, New York, NY"
7849124169,9/16/13,46,3,358570,14:01,0.584027778,314,W 14th St,"314 W 14th St, New York, NY"
7849124157,9/16/13,31,2,358570,13:51,0.577083333,408,W 14th St,"408 W 14th St, New York, NY"
7849124133,9/16/13,47,3,358570,13:33,0.564583333,336,W 14th St,"336 W 14th St, New York, NY"
7849124121,9/16/13,38,5,358570,13:30,0.5625,344,W 14th St,"344 W 14th St, New York, NY"
7849124110,9/16/13,38,5,358570,13:19,0.554861111,111,8th Ave,"111 8th Ave, New York, NY"
7849124108,9/16/13,38,5,358570,13:15,0.552083333,106,8th Ave,"106 8th Ave, New York, NY"
7217546631,9/16/13,19,2,356261,11:27,0.477083333,2568,Broadway,"2568 Broadway, New York, NY"
7217546618,9/16/13,84,5,356261,9:38,0.401388889,1463,3rd Ave,"1463 3rd Ave, New York, NY"
7217546606,9/16/13,19,2,356261,9:37,0.400694444,1463,3rd Ave,"1463 3rd Ave, New York, NY"
7217546576,9/16/13,21,1,356261,9:08,0.380555556,219,E 84th St,"219 E 84th St, New York, NY"
7217546564,9/16/13,21,1,356261,9:06,0.379166667,217,E 84th St,"217 E 84th St, New York, NY"
7217546552,9/16/13,14,2,356261,8:34,0.356944444,111,E 88th St,"111 E 88th St, New York, NY"
7217546539,9/16/13,14,2,356261,8:31,0.354861111,107-109,E 88th St,"107-109 E 88th St, New York, NY"
7217546527,9/16/13,21,1,356261,8:07,0.338194444,1542,2nd Ave,"1542 2nd Ave, New York, NY"
7217546515,9/16/13,21,1,356261,8:06,0.3375,1556,2nd Ave,"1556 2nd Ave, New York, NY"
7217546485,9/16/13,16,2,356261,7:13,0.300694444,1574,1st Ave,"1574 1st Ave, New York, NY"
