summons_number,issue_date,violation_code,violation_category,issuer_code,time_format,time_number,house_number,street_name,geo_address
7916256885,9/12/2013,46,3,346330,8:11,0.340972222,330,W 36th St,"330 W 36th St, New York, NY"
7916256836,9/12/2013,18,2,346330,7:23,0.307638889,44,W 34th St,"44 W 34th St, New York, NY"
7916256800,9/12/2013,18,2,346330,7:16,0.302777778,151,W 34th St,"151 W 34th St, New York, NY"
7916256794,9/12/2013,18,2,346330,7:12,0.3,219,W 34th St,"219 W 34th St, New York, NY"
7916256770,9/12/2013,18,2,346330,7:06,0.295833333,460,W 34th St,"460 W 34th St, New York, NY"
7916257129,9/12/2013,19,2,346330,12:07,0.504861111,301,W 43rd St,"301 W 43rd St, New York, NY"
7916257099,9/12/2013,14,2,346330,11:46,0.490277778,406,W 39th St,"406 W 39th St, New York, NY"
7916257087,9/12/2013,31,2,346330,11:43,0.488194444,352,W 39th St,"352 W 39th St, New York, NY"
7916257051,9/12/2013,14,2,346330,10:26,0.434722222,300,E 39th St,"300 E 39th St, New York, NY"
7916257040,9/12/2013,14,2,346330,10:16,0.427777778,224,E 38th St,"224 E 38th St, New York, NY"
7916257014,9/12/2013,70,5,346330,9:52,0.411111111,230,W 38th St,"230 W 38th St, New York, NY"
7916257002,9/12/2013,17,2,346330,9:49,0.409027778,230,W 38th St,"230 W 38th St, New York, NY"
7916256952,9/12/2013,17,2,346330,9:13,0.384027778,135,W 37th St,"135 W 37th St, New York, NY"
7916256939,9/12/2013,14,2,346330,9:02,0.376388889,4,E 37th St,"4 E 37th St, New York, NY"
7916256903,9/12/2013,31,2,346330,8:20,0.347222222,207,W 36th St,"207 W 36th St, New York, NY"
7916256861,9/12/2013,31,2,346330,7:39,0.31875,245,E 35th St,"245 E 35th St, New York, NY"
7916256848,9/12/2013,18,2,346330,7:29,0.311805556,300,E 34th St,"300 E 34th St, New York, NY"
7916256824,9/12/2013,18,2,346330,7:22,0.306944444,31,W 34th St,"31 W 34th St, New York, NY"
7916256812,9/12/2013,18,2,346330,7:19,0.304861111,112,W 34th St,"112 W 34th St, New York, NY"
7916256782,9/12/2013,18,2,346330,7:08,0.297222222,460,W 34th St,"460 W 34th St, New York, NY"
7916257555,9/13/2013,17,2,346330,15:03,0.627083333,326,W 40th St,"326 W 40th St, New York, NY"
7916257520,9/13/2013,14,2,346330,14:51,0.61875,408,W 39th St,"408 W 39th St, New York, NY"
7916257490,9/13/2013,14,2,346330,14:32,0.605555556,537,W 38th St,"537 W 38th St, New York, NY"
7916257452,9/13/2013,31,2,346330,14:19,0.596527778,336,W 37th St,"336 W 37th St, New York, NY"
7916257440,9/13/2013,31,2,346330,14:18,0.595833333,332,W 37th St,"332 W 37th St, New York, NY"
7916257427,9/13/2013,18,2,346330,11:49,0.492361111,333,E 34th St,"333 E 34th St, New York, NY"
7916257415,9/13/2013,14,2,346330,11:43,0.488194444,120,E 34th St,"120 E 34th St, New York, NY"
7916257385,9/13/2013,14,2,346330,9:57,0.414583333,528,W 39th St,"528 W 39th St, New York, NY"
7916257324,9/13/2013,17,2,346330,9:22,0.390277778,137,W 37th St,"137 W 37th St, New York, NY"
7916257300,9/13/2013,16,2,346330,8:53,0.370138889,415,W 37th St,"415 W 37th St, New York, NY"
7916257245,9/13/2013,14,2,346330,8:06,0.3375,147,W 35th St,"147 W 35th St, New York, NY"
7916257208,9/13/2013,18,2,346330,7:32,0.313888889,327,E 34th St,"327 E 34th St, New York, NY"
7916257180,9/13/2013,18,2,346330,7:26,0.309722222,231,E 34th St,"231 E 34th St, New York, NY"
7916257166,9/13/2013,18,2,346330,7:15,0.302083333,112,W 34th St,"112 W 34th St, New York, NY"
7916257154,9/13/2013,18,2,346330,7:11,0.299305556,311,W 34th St,"311 W 34th St, New York, NY"
7916257622,9/13/2013,14,2,346330,15:24,0.641666667,461,W 43rd St,"461 W 43rd St, New York, NY"
7916257610,9/13/2013,40,2,346330,15:20,0.638888889,437,W 43rd St,"437 W 43rd St, New York, NY"
7916257592,9/13/2013,20,2,346330,15:15,0.635416667,360,W 43rd St,"360 W 43rd St, New York, NY"
7916257580,9/13/2013,20,2,346330,15:13,0.634027778,360,W 43rd St,"360 W 43rd St, New York, NY"
7916257579,9/13/2013,74,5,346330,15:11,0.632638889,315,W 43rd St,"315 W 43rd St, New York, NY"
7916257567,9/13/2013,17,2,346330,15:09,0.63125,315,W 43rd St,"315 W 43rd St, New York, NY"
7916257506,9/13/2013,14,2,346330,14:42,0.6125,512,W 39th St,"512 W 39th St, New York, NY"
7916257488,9/13/2013,16,2,346330,14:29,0.603472222,505,W 37th St,"505 W 37th St, New York, NY"
7916257476,9/13/2013,16,2,346330,14:26,0.601388889,430,W 37th St,"430 W 37th St, New York, NY"
7916257439,9/13/2013,31,2,346330,14:14,0.593055556,301,W 37th St,"301 W 37th St, New York, NY"
7916257403,9/13/2013,18,2,346330,11:41,0.486805556,120,E 34th St,"120 E 34th St, New York, NY"
7916257397,9/13/2013,18,2,346330,11:35,0.482638889,128,W 34th St,"128 W 34th St, New York, NY"
7916257336,9/13/2013,16,2,346330,9:31,0.396527778,505,W 37th St,"505 W 37th St, New York, NY"
7916257312,9/13/2013,17,2,346330,9:19,0.388194444,135,W 37th St,"135 W 37th St, New York, NY"
7916257269,9/13/2013,31,2,346330,8:28,0.352777778,11,W 36th St,"11 W 36th St, New York, NY"
7916257257,9/13/2013,31,2,346330,8:17,0.345138889,330,W 36th St,"330 W 36th St, New York, NY"
7916257233,9/13/2013,14,2,346330,8:03,0.335416667,161,W 35th St,"161 W 35th St, New York, NY"
7916257221,9/13/2013,31,2,346330,7:56,0.330555556,131,W 35th St,"131 W 35th St, New York, NY"
7916257210,9/13/2013,14,2,346330,7:38,0.318055556,314,E 35th St,"314 E 35th St, New York, NY"
7916257191,9/13/2013,18,2,346330,7:30,0.3125,333,E 34th St,"333 E 34th St, New York, NY"
7916257178,9/13/2013,18,2,346330,7:16,0.302777778,112,W 34th St,"112 W 34th St, New York, NY"
7916257142,9/13/2013,18,2,346330,7:08,0.297222222,433,W 34th St,"433 W 34th St, New York, NY"
7916257130,9/13/2013,18,2,346330,7:06,0.295833333,460,W 34th St,"460 W 34th St, New York, NY"
7916258675,9/16/2013,16,2,346330,15:13,0.634027778,449,W 43rd St,"449 W 43rd St, New York, NY"
7916258651,9/16/2013,31,2,346330,15:01,0.625694444,300,W 40th St,"300 W 40th St, New York, NY"
7916258584,9/16/2013,40,2,346330,14:42,0.6125,512,W 39th St,"512 W 39th St, New York, NY"
7916258572,9/16/2013,14,2,346330,14:36,0.608333333,552,W 38th St,"552 W 38th St, New York, NY"
7916258481,9/16/2013,14,2,346330,13:56,0.580555556,450,W 33rd St,"450 W 33rd St, New York, NY"
7916258444,9/16/2013,20,2,346330,11:46,0.490277778,539,W 54th St,"539 W 54th St, New York, NY"
7916258262,9/16/2013,20,2,346330,9:25,0.392361111,315,W 43rd St,"315 W 43rd St, New York, NY"
7916258250,9/16/2013,19,2,346330,9:23,0.390972222,301,W 43rd St,"301 W 43rd St, New York, NY"
7916258225,9/16/2013,21,1,346330,9:07,0.379861111,565,W 51st St,"565 W 51st St, New York, NY"
7916258201,9/16/2013,21,1,346330,8:58,0.373611111,322,W 48th St,"322 W 48th St, New York, NY"
7916258171,9/16/2013,21,1,346330,8:52,0.369444444,411,W 48th St,"411 W 48th St, New York, NY"
7916258160,9/16/2013,21,1,346330,8:45,0.364583333,501,W 47th St,"501 W 47th St, New York, NY"
7916258146,9/16/2013,21,1,346330,8:40,0.361111111,455,W 47th St,"455 W 47th St, New York, NY"
7916258134,9/16/2013,31,2,346330,8:36,0.358333333,336,W 47th St,"336 W 47th St, New York, NY"
7916258080,9/16/2013,14,2,346330,8:14,0.343055556,528,W 39th St,"528 W 39th St, New York, NY"
7916258079,9/16/2013,14,2,346330,8:12,0.341666667,512,W 39th St,"512 W 39th St, New York, NY"
7916258031,9/16/2013,14,2,346330,7:26,0.309722222,917,9th Ave,"917 9th Ave, New York, NY"
7916258020,9/16/2013,17,2,346330,7:23,0.307638889,429,W 58th St,"429 W 58th St, New York, NY"
7916258018,9/16/2013,14,2,346330,7:22,0.306944444,468,W 58th St,"468 W 58th St, New York, NY"
7713193935,9/16/2013,14,2,330692,11:37,0.484027778,133,E 97th St,"133 E 97th St, New York, NY"
7713193923,9/16/2013,14,2,330692,11:35,0.482638889,133,E 97th St,"133 E 97th St, New York, NY"
7713193790,9/16/2013,18,2,330692,9:08,0.380555556,837,2nd Ave,"837 2nd Ave, New York, NY"
7713193777,9/16/2013,69,5,330692,8:56,0.372222222,909,2nd Ave,"909 2nd Ave, New York, NY"
7713193765,9/16/2013,14,2,330692,8:53,0.370138889,303,E 49th St,"303 E 49th St, New York, NY"
7713193704,9/16/2013,84,5,330692,6:42,0.279166667,120,E 45th St,"120 E 45th St, New York, NY"
7713193698,9/16/2013,14,2,330692,6:41,0.278472222,120,E 45th St,"120 E 45th St, New York, NY"
7713193686,9/16/2013,84,5,330692,6:25,0.267361111,110,E 42nd St,"110 E 42nd St, New York, NY"
7916258663,9/16/2013,31,2,346330,15:02,0.626388889,300,W 40th St,"300 W 40th St, New York, NY"
7916258638,9/16/2013,19,2,346330,14:52,0.619444444,533,9th Ave,"533 9th Ave, New York, NY"
7916258535,9/16/2013,18,2,346330,14:14,0.593055556,419,W 34th St,"419 W 34th St, New York, NY"
7916258523,9/16/2013,51,3,346330,14:10,0.590277778,516,W 34th St,"516 W 34th St, New York, NY"
7916258493,9/16/2013,14,2,346330,13:59,0.582638889,450,W 33rd St,"450 W 33rd St, New York, NY"
7916258470,9/16/2013,20,2,346330,11:58,0.498611111,498,W 55th St,"498 W 55th St, New York, NY"
7916258468,9/16/2013,16,2,346330,11:55,0.496527778,405,W 55th St,"405 W 55th St, New York, NY"
7916258456,9/16/2013,16,2,346330,11:54,0.495833333,405,W 55th St,"405 W 55th St, New York, NY"
7916258432,9/16/2013,14,2,346330,11:41,0.486805556,798,9th Ave,"798 9th Ave, New York, NY"
7916258420,9/16/2013,20,2,346330,11:36,0.483333333,438,W 52nd St,"438 W 52nd St, New York, NY"
7916258419,9/16/2013,20,2,346330,11:31,0.479861111,618,W 52nd St,"618 W 52nd St, New York, NY"
7916258377,9/16/2013,14,2,346330,10:24,0.433333333,334,W 49th St,"334 W 49th St, New York, NY"
7916258365,9/16/2013,16,2,346330,10:17,0.428472222,636,W 47th St,"636 W 47th St, New York, NY"
7916258353,9/16/2013,20,2,346330,9:56,0.413888889,444,W 45th St,"444 W 45th St, New York, NY"
7916258341,9/16/2013,20,2,346330,9:55,0.413194444,444,W 45th St,"444 W 45th St, New York, NY"
7916258330,9/16/2013,20,2,346330,9:53,0.411805556,435,W 45th St,"435 W 45th St, New York, NY"
7916258328,9/16/2013,14,2,346330,9:48,0.408333333,310,W 44th St,"310 W 44th St, New York, NY"
7916258316,9/16/2013,14,2,346330,9:47,0.407638889,310,W 44th St,"310 W 44th St, New York, NY"
7916258304,9/16/2013,14,2,346330,9:44,0.405555556,337,W 44th St,"337 W 44th St, New York, NY"
7916258237,9/16/2013,13,2,346330,9:09,0.38125,609,W 51st St,"609 W 51st St, New York, NY"
7916258213,9/16/2013,20,2,346330,9:03,0.377083333,416,W 51st St,"416 W 51st St, New York, NY"
7916258195,9/16/2013,21,1,346330,8:56,0.372222222,346,W 48th St,"346 W 48th St, New York, NY"
7916258183,9/16/2013,21,1,346330,8:55,0.371527778,356,W 48th St,"356 W 48th St, New York, NY"
7916258158,9/16/2013,21,1,346330,8:44,0.363888889,468,W 47th St,"468 W 47th St, New York, NY"
7916258122,9/16/2013,14,2,346330,8:25,0.350694444,342,W 40th St,"342 W 40th St, New York, NY"
7916258109,9/16/2013,14,2,346330,8:16,0.344444444,514,W 39th St,"514 W 39th St, New York, NY"
7916258055,9/16/2013,16,2,346330,7:42,0.320833333,400,W 37th St,"400 W 37th St, New York, NY"
7916258043,9/16/2013,14,2,346330,7:33,0.314583333,731,9th Ave,"731 9th Ave, New York, NY"
7916258006,9/16/2013,14,2,346330,7:18,0.304166667,811,10th Ave,"811 10th Ave, New York, NY"
7916257993,9/16/2013,16,2,346330,7:09,0.297916667,455,W 37th St,"455 W 37th St, New York, NY"
7713193881,9/16/2013,14,2,330692,10:13,0.425694444,232,E 40th St,"232 E 40th St, New York, NY"
7713193870,9/16/2013,14,2,330692,10:10,0.423611111,232,E 40th St,"232 E 40th St, New York, NY"
7713193868,9/16/2013,14,2,330692,9:51,0.410416667,222,E 41st St,"222 E 41st St, New York, NY"
7713193856,9/16/2013,13,2,330692,9:44,0.405555556,666,3rd Ave,"666 3rd Ave, New York, NY"
7713193844,9/16/2013,13,2,330692,9:31,0.396527778,425,Lexington Ave,"425 Lexington Ave, New York, NY"
7713193819,9/16/2013,64,2,330692,9:15,0.385416667,232,E 43rd St,"232 E 43rd St, New York, NY"
7713193807,9/16/2013,64,2,330692,9:13,0.384027778,233,E 43rd St,"233 E 43rd St, New York, NY"
7713193789,9/16/2013,31,2,330692,9:02,0.376388889,866,2nd Ave,"866 2nd Ave, New York, NY"
7713193753,9/16/2013,14,2,330692,8:21,0.347916667,314,E 51st St,"314 E 51st St, New York, NY"
7713193728,9/16/2013,38,5,330692,7:28,0.311111111,598,Madison Ave,"598 Madison Ave, New York, NY"
7916259140,9/17/2013,14,2,346330,14:40,0.611111111,512,W 39th St,"512 W 39th St, New York, NY"
7916259102,9/17/2013,16,2,346330,14:32,0.605555556,544,W 38th St,"544 W 38th St, New York, NY"
7916259060,9/17/2013,14,2,346330,14:12,0.591666667,516,W 34th St,"516 W 34th St, New York, NY"
7916259059,9/17/2013,51,3,346330,14:05,0.586805556,515,W 33rd St,"515 W 33rd St, New York, NY"
7916259047,9/17/2013,83,5,346330,14:02,0.584722222,515,W 33rd St,"515 W 33rd St, New York, NY"
7916259035,9/17/2013,17,2,346330,13:59,0.582638889,515,W 33rd St,"515 W 33rd St, New York, NY"
7916259000,9/17/2013,20,2,346330,11:08,0.463888889,508,W 53rd St,"508 W 53rd St, New York, NY"
7916258882,9/17/2013,31,2,346330,9:39,0.402083333,703,8th Ave,"703 8th Ave, New York, NY"
7916258845,9/17/2013,17,2,346330,9:09,0.38125,647,W 42nd St,"647 W 42nd St, New York, NY"
7916258833,9/17/2013,20,2,346330,8:58,0.373611111,460,W 51st St,"460 W 51st St, New York, NY"
7916258810,9/17/2013,21,1,346330,8:36,0.358333333,313,W 47th St,"313 W 47th St, New York, NY"
7916258808,9/17/2013,17,2,346330,8:26,0.351388889,340,W 40th St,"340 W 40th St, New York, NY"
7916258730,9/17/2013,14,2,346330,7:39,0.31875,607,9th Ave,"607 9th Ave, New York, NY"
7916258687,9/17/2013,14,2,346330,7:09,0.297916667,570,10th Ave,"570 10th Ave, New York, NY"
7713194277,9/17/2013,21,1,330692,11:43,0.488194444,314,E 105th St,"314 E 105th St, New York, NY"
7713194204,9/17/2013,14,2,330692,10:05,0.420138889,232,E 40th St,"232 E 40th St, New York, NY"
7713194162,9/17/2013,18,2,330692,9:36,0.4,840,2nd Ave,"840 2nd Ave, New York, NY"
7713194125,9/17/2013,19,2,330692,9:16,0.386111111,160,E 44th St,"160 E 44th St, New York, NY"
7713194060,9/17/2013,48,3,330692,8:52,0.369444444,909,2nd Ave,"909 2nd Ave, New York, NY"
7713194034,9/17/2013,14,2,330692,8:24,0.35,220,E 54th St,"220 E 54th St, New York, NY"
7713193959,9/17/2013,14,2,330692,6:34,0.273611111,50,Vanderbilt Ave,"50 Vanderbilt Ave, New York, NY"
7713193947,9/17/2013,11,2,330692,5:52,0.244444444,55,E 58th St,"55 E 58th St, New York, NY"
7916259163,9/17/2013,14,2,346330,14:48,0.616666667,405,W 39th St,"405 W 39th St, New York, NY"
7916259229,9/17/2013,20,2,346330,15:13,0.634027778,360,W 43rd St,"360 W 43rd St, New York, NY"
7916259217,9/17/2013,19,2,346330,15:10,0.631944444,301,W 43rd St,"301 W 43rd St, New York, NY"
7916259205,9/17/2013,17,2,346330,15:03,0.627083333,340,W 40th St,"340 W 40th St, New York, NY"
7916259151,9/17/2013,14,2,346330,14:42,0.6125,528,W 39th St,"528 W 39th St, New York, NY"
7916259138,9/17/2013,46,3,346330,14:37,0.609027778,521,W 38th St,"521 W 38th St, New York, NY"
7916259096,9/17/2013,51,3,346330,14:30,0.604166667,460,11th Ave,"460 11th Ave, New York, NY"
7916259084,9/17/2013,16,2,346330,14:24,0.6,450,W 37th St,"450 W 37th St, New York, NY"
7916259072,9/17/2013,31,2,346330,14:20,0.597222222,334,W 37th St,"334 W 37th St, New York, NY"
7916259023,9/17/2013,20,2,346330,11:21,0.472916667,650,W 57th St,"650 W 57th St, New York, NY"
7916258997,9/17/2013,20,2,346330,11:01,0.459027778,456,W 52nd St,"456 W 52nd St, New York, NY"
7916258985,9/17/2013,20,2,346330,10:57,0.45625,564,W 52nd St,"564 W 52nd St, New York, NY"
7916258973,9/17/2013,20,2,346330,10:50,0.451388889,618,W 52nd St,"618 W 52nd St, New York, NY"
7916258742,9/17/2013,14,2,346330,7:41,0.320138889,613,9th Ave,"613 9th Ave, New York, NY"
7916258729,9/17/2013,14,2,346330,7:35,0.315972222,751,9th Ave,"751 9th Ave, New York, NY"
7916258699,9/17/2013,14,2,346330,7:11,0.299305556,601,10th Ave,"601 10th Ave, New York, NY"
7916258961,9/17/2013,14,2,346330,10:42,0.445833333,344,W 51st St,"344 W 51st St, New York, NY"
7916258948,9/17/2013,14,2,346330,10:36,0.441666667,309,W 50th St,"309 W 50th St, New York, NY"
7916258936,9/17/2013,82,5,346330,10:31,0.438194444,637,W 50th St,"637 W 50th St, New York, NY"
7916258924,9/17/2013,16,2,346330,10:30,0.4375,637,W 50th St,"637 W 50th St, New York, NY"
7916258912,9/17/2013,16,2,346330,10:28,0.436111111,641,W 50th St,"641 W 50th St, New York, NY"
7916258900,9/17/2013,16,2,346330,9:57,0.414583333,615,W 45th St,"615 W 45th St, New York, NY"
7916258894,9/17/2013,10,2,346330,9:48,0.408333333,602,W 45th St,"602 W 45th St, New York, NY"
7916258870,9/17/2013,14,2,346330,9:25,0.392361111,484,W 43rd St,"484 W 43rd St, New York, NY"
7916258869,9/17/2013,14,2,346330,9:24,0.391666667,455,W 43rd St,"455 W 43rd St, New York, NY"
7916258857,9/17/2013,17,2,346330,9:11,0.382638889,647,W 42nd St,"647 W 42nd St, New York, NY"
7916258821,9/17/2013,20,2,346330,8:42,0.3625,521,W 47th St,"521 W 47th St, New York, NY"
7916258766,9/17/2013,16,2,346330,8:08,0.338888889,508,W 37th St,"508 W 37th St, New York, NY"
7916258754,9/17/2013,16,2,346330,8:06,0.3375,505,W 37th St,"505 W 37th St, New York, NY"
7713194241,9/17/2013,31,2,330692,10:34,0.440277778,235,E 42nd St,"235 E 42nd St, New York, NY"
7713194216,9/17/2013,37,4,330692,10:23,0.432638889,853,2nd Ave,"853 2nd Ave, New York, NY"
7713194198,9/17/2013,14,2,330692,9:53,0.411805556,232,E 40th St,"232 E 40th St, New York, NY"
7713194186,9/17/2013,69,5,330692,9:49,0.409027778,765,2nd Ave,"765 2nd Ave, New York, NY"
7713194174,9/17/2013,38,5,330692,9:40,0.402777778,820,2nd Ave,"820 2nd Ave, New York, NY"
7713194150,9/17/2013,18,2,330692,9:34,0.398611111,840,2nd Ave,"840 2nd Ave, New York, NY"
7713194149,9/17/2013,38,5,330692,9:20,0.388888889,150,E 44th St,"150 E 44th St, New York, NY"
7713194137,9/17/2013,69,5,330692,9:18,0.3875,150,E 44th St,"150 E 44th St, New York, NY"
7713194113,9/17/2013,31,2,330692,9:12,0.383333333,225,E 44th St,"225 E 44th St, New York, NY"
7713194101,9/17/2013,47,3,330692,9:10,0.381944444,225,E 44th St,"225 E 44th St, New York, NY"
7713194095,9/17/2013,14,2,330692,9:04,0.377777778,216,E 45th St,"216 E 45th St, New York, NY"
7713194083,9/17/2013,14,2,330692,9:02,0.376388889,216,E 45th St,"216 E 45th St, New York, NY"
7713194071,9/17/2013,14,2,330692,9:00,0.375,216,E 45th St,"216 E 45th St, New York, NY"
7713194058,9/17/2013,69,5,330692,8:47,0.365972222,927,2nd Ave,"927 2nd Ave, New York, NY"
7713194046,9/17/2013,14,2,330692,8:45,0.364583333,314,E 51st St,"314 E 51st St, New York, NY"
7713194022,9/17/2013,19,2,330692,7:43,0.321527778,745,7th Ave,"745 7th Ave, New York, NY"
7713194010,9/17/2013,69,5,330692,7:38,0.318055556,135,W 50th St,"135 W 50th St, New York, NY"
7713193984,9/17/2013,14,2,330692,7:19,0.304861111,300,Park Ave,"300 Park Ave, New York, NY"
7713193972,9/17/2013,31,2,330692,7:09,0.297916667,242,E 50th St,"242 E 50th St, New York, NY"
7713193960,9/17/2013,31,2,330692,7:07,0.296527778,242,E 50th St,"242 E 50th St, New York, NY"
7916259606,9/18/2013,40,2,346330,10:48,0.45,721,11th Ave,"721 11th Ave, New York, NY"
7916259590,9/18/2013,10,2,346330,10:07,0.421527778,807,8th Ave,"807 8th Ave, New York, NY"
7916259746,9/18/2013,16,2,346330,14:45,0.614583333,552,W 38th St,"552 W 38th St, New York, NY"
7916259734,9/18/2013,14,2,346330,14:43,0.613194444,554,W 38th St,"554 W 38th St, New York, NY"
7916259667,9/18/2013,31,2,346330,14:21,0.597916667,336,W 37th St,"336 W 37th St, New York, NY"
7916259655,9/18/2013,18,2,346330,14:14,0.593055556,419,W 34th St,"419 W 34th St, New York, NY"
7916259631,9/18/2013,16,2,346330,13:59,0.582638889,503,W 33rd St,"503 W 33rd St, New York, NY"
7916259588,9/18/2013,20,2,346330,9:59,0.415972222,403,W 48th St,"403 W 48th St, New York, NY"
7916259564,9/18/2013,16,2,346330,9:50,0.409722222,636,W 47th St,"636 W 47th St, New York, NY"
7916259552,9/18/2013,16,2,346330,9:46,0.406944444,609,W 47th St,"609 W 47th St, New York, NY"
7916259540,9/18/2013,46,3,346330,9:45,0.40625,604,W 47th St,"604 W 47th St, New York, NY"
7916259539,9/18/2013,46,3,346330,9:42,0.404166667,606,W 47th St,"606 W 47th St, New York, NY"
7916259527,9/18/2013,83,5,346330,9:36,0.4,406,W 47th St,"406 W 47th St, New York, NY"
7916259515,9/18/2013,16,2,346330,9:34,0.398611111,406,W 47th St,"406 W 47th St, New York, NY"
7916259503,9/18/2013,14,2,346330,9:21,0.389583333,636,11th Ave,"636 11th Ave, New York, NY"
7916259485,9/18/2013,16,2,346330,9:14,0.384722222,540,W 47th St,"540 W 47th St, New York, NY"
7916259473,9/18/2013,20,2,346330,9:11,0.382638889,515,W 47th St,"515 W 47th St, New York, NY"
7916259448,9/18/2013,16,2,346330,8:51,0.36875,328,W 44th St,"328 W 44th St, New York, NY"
7916259436,9/18/2013,20,2,346330,8:46,0.365277778,337,W 44th St,"337 W 44th St, New York, NY"
7916259424,9/18/2013,20,2,346330,8:44,0.363888889,341,W 44th St,"341 W 44th St, New York, NY"
7916259310,9/18/2013,64,2,346330,7:54,0.329166667,232,E 43rd St,"232 E 43rd St, New York, NY"
7916259308,9/18/2013,14,2,346330,7:42,0.320833333,51,E 42nd St,"51 E 42nd St, New York, NY"
7916259291,9/18/2013,14,2,346330,7:41,0.320138889,51,E 42nd St,"51 E 42nd St, New York, NY"
7916259230,9/18/2013,14,2,346330,7:12,0.3,617,11th Ave,"617 11th Ave, New York, NY"
7713194551,9/18/2013,19,2,330692,10:31,0.438194444,711,3rd Ave,"711 3rd Ave, New York, NY"
7713194538,9/18/2013,47,3,330692,10:09,0.422916667,819,2nd Ave,"819 2nd Ave, New York, NY"
7713194496,9/18/2013,13,2,330692,9:09,0.38125,666,3rd Ave,"666 3rd Ave, New York, NY"
7713194472,9/18/2013,47,3,330692,8:56,0.372222222,730,3rd Ave,"730 3rd Ave, New York, NY"
7713194459,9/18/2013,69,5,330692,8:48,0.366666667,800,3rd Ave,"800 3rd Ave, New York, NY"
7713194435,9/18/2013,64,2,330692,8:38,0.359722222,213,E 48th St,"213 E 48th St, New York, NY"
7713194411,9/18/2013,69,5,330692,8:29,0.353472222,930,2nd Ave,"930 2nd Ave, New York, NY"
7713194400,9/18/2013,69,5,330692,8:19,0.346527778,980,2nd Ave,"980 2nd Ave, New York, NY"
7713194368,9/18/2013,14,2,330692,7:44,0.322222222,201,E 56th St,"201 E 56th St, New York, NY"
7916259795,9/18/2013,20,2,346330,15:19,0.638194444,360,W 43rd St,"360 W 43rd St, New York, NY"
7916259722,9/18/2013,14,2,346330,14:42,0.6125,554,W 38th St,"554 W 38th St, New York, NY"
7916259242,9/18/2013,14,2,346330,7:23,0.307638889,115,W 42nd St,"115 W 42nd St, New York, NY"
7916259709,9/18/2013,16,2,346330,14:35,0.607638889,541,W 37th St,"541 W 37th St, New York, NY"
7916259679,9/18/2013,16,2,346330,14:26,0.601388889,400,W 37th St,"400 W 37th St, New York, NY"
7916259643,9/18/2013,17,2,346330,14:05,0.586805556,515,W 33rd St,"515 W 33rd St, New York, NY"
7916259620,9/18/2013,20,2,346330,11:31,0.479861111,462,W 52nd St,"462 W 52nd St, New York, NY"
7916259618,9/18/2013,20,2,346330,11:29,0.478472222,525,W 52nd St,"525 W 52nd St, New York, NY"
7916259497,9/18/2013,14,2,346330,9:18,0.3875,636,11th Ave,"636 11th Ave, New York, NY"
7916259461,9/18/2013,10,2,346330,9:03,0.377083333,602,W 45th St,"602 W 45th St, New York, NY"
