issuer_code,day_week,violation_code,count
346167,5,40,4
346167,5,42,29
346167,5,47,82
346167,5,64,5
346167,5,69,142
346167,5,70,2
346167,5,71,4
346167,5,82,8
346167,5,84,12
346167,5,98,1
346167,6,14,5
346167,6,19,1
346167,6,31,1
346167,6,37,1
346167,6,38,6
346167,6,69,1
346167,6,71,1
346192,1,8,1
346192,1,13,9
346192,1,14,87
346192,1,17,5
346192,1,19,7
346192,1,31,26
346192,1,38,1
346192,1,40,5
346192,1,42,29
346192,1,46,1
346192,1,47,36
346192,1,48,1
346192,1,64,1
346192,1,69,177
346192,1,70,1
346192,1,71,8
346192,1,82,2
346192,1,84,2
346192,1,89,17
346192,2,8,2
346192,2,13,28
346192,2,14,62
346192,2,17,3
346192,2,19,6
346192,2,31,23
346192,2,40,3
346192,2,42,34
346192,2,46,1
346192,2,47,36
346192,2,48,2
346192,2,51,2
346192,2,64,2
346192,2,69,200
346192,2,70,3
346192,2,71,6
346192,2,82,2
346192,2,84,5
346192,2,89,15
346192,3,10,1
346192,3,13,13
346192,3,14,61
346192,3,16,9
346192,3,17,1
346192,3,19,8
346192,3,31,25
346192,3,38,1
346192,3,40,6
346192,3,42,27
346192,3,46,2
346192,3,47,26
346192,3,48,2
346192,3,51,1
346192,3,69,153
346192,3,70,2
346192,3,71,4
346192,3,82,2
346192,3,83,1
346192,3,84,2
346192,3,89,16
346192,4,13,5
346192,4,14,8
346192,4,19,1
346192,4,31,7
346192,4,40,2
346192,4,42,4
346192,4,46,1
346192,4,47,7
346192,4,48,1
346192,4,64,1
346192,4,69,43
346192,4,70,1
346192,4,71,3
346192,4,89,3
346192,5,8,1
346192,5,13,8
346192,5,14,61
346192,5,17,3
346192,5,19,4
346192,5,20,2
346192,5,31,18
346192,5,40,4
346192,5,42,20
346192,5,47,34
346192,5,64,1
346192,5,69,117
346192,5,70,1
346192,5,71,3
346192,5,82,1
346192,5,84,2
346192,5,89,13
346192,7,13,11
346192,7,14,7
346192,7,20,3
346192,7,40,4
346192,7,46,3
346192,7,51,1
346204,1,10,3
346204,1,13,1
346204,1,14,159
346204,1,16,9
346204,1,18,13
346204,1,19,9
346204,1,20,9
346204,1,21,17
346204,1,31,9
346204,1,40,3
346204,1,46,1
346204,1,47,30
346204,1,48,1
346204,1,51,1
346204,1,53,2
346204,1,60,1
346204,1,71,1
346204,1,77,9
346204,1,80,2
346204,1,82,2
346204,1,84,5
346204,1,89,5
346204,2,10,3
346204,2,11,2
346204,2,13,1
346204,2,14,137
346204,2,16,16
346204,2,17,1
346204,2,18,13
346204,2,19,9
346204,2,20,2
346204,2,21,8
346204,2,31,6
346204,2,40,4
346204,2,46,8
346204,2,47,49
346204,2,51,1
346204,2,53,1
346204,2,61,1
346204,2,66,1
346204,2,70,2
346204,2,71,2
346204,2,73,1
346204,2,77,4
346204,2,82,9
346204,2,84,8
346204,2,89,7
346204,3,13,1
346204,3,14,162
346204,3,16,10
346204,3,18,7
346204,3,19,20
346204,3,21,7
346204,3,31,4
346204,3,40,8
346204,3,46,13
346204,3,47,56
346204,3,48,4
346204,3,50,1
346204,3,51,1
346204,3,60,1
346204,3,61,1
346204,3,66,1
346204,3,69,1
346204,3,70,3
346204,3,71,1
346204,3,73,1
346204,3,77,3
346204,3,82,10
346204,3,84,9
346204,3,89,3
346204,4,8,1
346204,4,10,1
346204,4,13,2
346204,4,14,159
346204,4,16,17
346204,4,18,19
346204,4,19,16
346204,4,21,21
346204,4,31,8
346204,4,40,2
346204,4,46,7
346204,4,47,40
346204,4,50,1
346204,4,51,2
346204,4,60,1
346204,4,61,2
346204,4,66,3
346204,4,69,1
346204,4,70,1
346204,4,72,1
346204,4,73,1
346204,4,74,1
346204,4,77,6
346204,4,82,12
346204,4,84,7
346204,4,89,2
346204,5,10,5
346204,5,11,3
346204,5,13,4
346204,5,14,121
346204,5,16,8
346204,5,18,18
346204,5,19,24
346204,5,20,1
346204,5,21,13
346204,5,31,4
346204,5,40,2
346204,5,46,11
346204,5,47,52
346204,5,48,3
346204,5,51,1
346204,5,53,1
346204,5,61,1
346204,5,71,2
346204,5,73,2
346204,5,74,1
346204,5,77,9
346204,5,82,3
346204,5,84,8
346204,6,9,15
346204,6,13,1
346204,6,14,37
346204,6,16,3
346204,6,17,7
346204,6,19,9
346204,6,31,1
346204,6,40,1
346204,6,46,3
346204,6,47,5
346204,6,50,1
346204,6,77,21
346204,6,84,1
346204,7,14,10
346204,7,17,7
346204,7,19,5
346204,7,40,1
346204,7,46,2
346204,7,77,3
346357,1,13,2
346357,1,14,36
346357,1,16,99
346357,1,17,3
346357,1,19,12
346357,1,20,14
346357,1,21,69
346357,1,24,2
346357,1,37,15
346357,1,38,48
346357,1,40,8
346357,1,46,23
346357,1,50,1
346357,1,64,2
346357,1,69,1
346357,1,70,6
346357,1,71,2
346357,1,73,1
346357,1,82,5
346357,1,84,2
346357,2,13,2
346357,2,14,49
346357,2,16,162
346357,2,17,4
346357,2,19,15
346357,2,20,19
346357,2,21,58
346357,2,24,1
346357,2,37,13
346357,2,38,55
346357,2,40,12
346357,2,46,23
346357,2,64,2
346357,2,69,1
346357,2,70,5
346357,2,71,3
346357,2,73,1
346357,2,74,2
346357,2,82,2
346357,2,84,6
346357,3,13,1
346357,3,14,74
346357,3,16,164
346357,3,19,25
346357,3,20,14
346357,3,31,2
346357,3,37,28
346357,3,38,48
346357,3,40,11
346357,3,42,1
346357,3,46,20
346357,3,51,1
346357,3,60,1
346357,3,69,2
346357,3,70,7
346357,3,71,5
346357,3,82,2
346357,3,83,1
346357,3,84,3
346357,4,14,61
346357,4,16,175
346357,4,17,4
346357,4,19,18
346357,4,20,15
346357,4,21,65
346357,4,24,1
346357,4,31,1
346357,4,37,22
346357,4,38,68
346357,4,40,9
346357,4,46,32
346357,4,67,1
346357,4,69,2
346357,4,70,4
346357,4,71,3
346357,4,73,1
346357,4,74,1
346357,4,82,1
346357,4,84,8
346357,5,13,5
346357,5,14,100
346357,5,16,188
346357,5,17,5
346357,5,19,14
346357,5,20,37
346357,5,21,91
346357,5,24,1
346357,5,37,23
346357,5,38,36
346357,5,40,10
346357,5,46,33
346357,5,59,3
346357,5,64,1
346357,5,69,3
346357,5,70,8
346357,5,71,4
346357,5,82,1
346357,5,83,1
346357,5,84,11
346357,6,14,9
346357,6,16,18
346357,6,21,1
346357,6,31,3
346357,6,38,15
346357,6,46,2
346357,6,69,2
346357,6,70,1
346357,6,71,1
346357,6,82,1
347576,1,14,26
347576,1,16,5
347576,1,18,8
347576,1,19,3
347576,1,20,1
347576,1,31,12
347576,1,35,1
347576,1,40,2
347576,1,42,5
347576,1,46,1
347576,1,69,13
347576,1,70,2
347576,1,71,6
347576,1,82,1
347576,1,84,3
347576,2,14,27
347576,2,16,1
347576,2,17,1
347576,2,18,3
347576,2,19,6
347576,2,20,2
347576,2,23,1
347576,2,31,11
347576,2,38,3
347576,2,40,1
347576,2,42,2
347576,2,46,1
347576,2,50,2
347576,2,69,9
347576,2,71,5
347576,2,81,1
347576,2,84,2
347576,3,9,1
347576,3,13,3
347576,3,14,26
347576,3,16,4
347576,3,18,5
347576,3,19,8
347576,3,20,1
347576,3,31,10
347576,3,38,1
347576,3,40,1
347576,3,42,1
347576,3,69,12
347576,3,71,4
347576,3,73,1
347576,3,82,1
347576,3,84,1
347576,4,14,30
347576,4,17,2
347576,4,18,6
347576,4,19,2
347576,4,31,19
347576,4,37,1
347576,4,40,1
347576,4,42,7
347576,4,43,1
347576,4,46,1
347576,4,69,19
347576,4,70,1
347576,4,71,4
347576,4,82,2
347576,4,84,3
347576,5,10,1
347576,5,14,29
347576,5,16,5
347576,5,18,11
347576,5,19,9
347576,5,20,5
347576,5,31,18
347576,5,38,5
347576,5,42,6
347576,5,46,3
347576,5,69,21
347576,5,70,3
347576,5,71,3
347576,5,82,1
347576,5,84,1
347576,7,9,5
347576,7,10,1
347576,7,13,10
347576,7,14,16
347576,7,17,1
347576,7,19,2
347576,7,40,3
347576,7,46,5
347576,7,70,2
347576,7,71,3
347576,7,81,1
347581,1,14,9
347581,1,16,20
347581,1,17,3
347581,1,19,1
347581,1,20,4
347581,1,37,47
347581,1,38,76
347581,1,40,2
347581,1,42,2
347581,1,46,1
347581,1,50,3
347581,1,70,1
347581,1,71,1
347581,1,74,1
347581,2,10,1
347581,2,14,2
347581,2,17,3
347581,2,19,4
347581,2,21,8
347581,2,37,38
347581,2,38,69
347581,2,40,1
347581,2,46,1
347581,2,48,3
347581,2,70,2
347581,2,74,1
347581,3,10,2
347581,3,14,2
347581,3,16,1
347581,3,17,8
347581,3,19,2
347581,3,37,14
347581,3,38,34
347581,3,40,1
347581,3,46,1
347581,3,74,1
347581,4,14,11
347581,4,16,4
347581,4,19,2
347581,4,20,6
347581,4,37,27
347581,4,38,33
347581,4,40,2
347581,4,46,3
347581,4,50,1
347581,4,70,1
347581,4,71,1
347581,4,74,2
347581,5,10,1
347581,5,14,1
347581,5,16,10
347581,5,17,2
347581,5,19,3
347581,5,37,14
347581,5,38,37
347581,5,40,1
347581,5,50,1
347581,5,69,1
347581,5,70,2
347581,5,74,1
347581,6,14,1
347581,6,37,1
347581,6,38,1
347594,1,10,9
347594,1,14,67
347594,1,16,4
347594,1,17,1
347594,1,19,7
347594,1,20,2
347594,1,31,11
347594,1,37,3
347594,1,38,3
347594,1,40,7
347594,1,42,5
347594,1,46,19
347594,1,47,5
347594,1,48,7
347594,1,51,8
347594,1,67,2
347594,1,69,10
347594,1,77,1
347594,1,82,39
347594,1,84,3
347594,1,89,3
347594,2,10,13
347594,2,14,63
347594,2,16,9
347594,2,17,7
347594,2,18,1
347594,2,19,5
347594,2,20,6
347594,2,31,25
347594,2,37,2
347594,2,38,5
347594,2,40,5
347594,2,42,4
347594,2,46,23
347594,2,47,11
347594,2,48,12
347594,2,51,7
347594,2,53,2
347594,2,62,1
347594,2,69,22
347594,2,70,2
347594,2,71,2
347594,2,74,1
347594,2,77,2
347594,2,82,50
347594,2,84,5
347594,2,89,7
347594,3,10,10
347594,3,13,1
347594,3,14,71
347594,3,16,9
347594,3,17,6
347594,3,19,4
347594,3,20,3
347594,3,31,23
347594,3,38,3
347594,3,40,4
347594,3,42,8
347594,3,46,18
347594,3,47,7
347594,3,48,3
347594,3,51,3
347594,3,62,2
347594,3,67,1
347594,3,69,23
347594,3,74,1
347594,3,82,35
347594,3,84,1
347594,3,89,5
347594,4,10,3
347594,4,11,1
347594,4,14,79
347594,4,16,11
347594,4,17,6
347594,4,19,6
347594,4,20,4
347594,4,31,12
347594,4,38,6
347594,4,40,9
347594,4,42,7
347594,4,46,13
347594,4,47,4
347594,4,48,8
347594,4,50,1
347594,4,51,5
347594,4,53,1
347594,4,64,1
347594,4,69,18
347594,4,71,1
347594,4,82,39
347594,4,84,1
347594,4,89,4
347594,5,11,1
347594,5,13,2
347594,5,14,130
347594,5,17,11
347594,5,19,5
347594,5,20,1
347594,5,31,18
347594,5,40,7
347594,5,42,12
347594,5,46,2
347594,5,47,45
347594,5,48,1
347594,5,53,1
347594,5,64,3
347594,5,69,106
347594,5,71,1
347594,5,82,47
347594,5,84,5
347594,5,89,17
347594,7,13,1
347594,7,14,16
347594,7,17,5
347594,7,19,5
347594,7,40,5
347594,7,64,3
347594,7,67,1
347594,7,70,2
347594,7,71,3
347594,7,74,1
347679,1,10,5
347679,1,13,6
347679,1,14,100
347679,1,19,7
347679,1,31,15
347679,1,40,4
347679,1,42,1
347679,1,45,1
347679,1,47,45
347679,1,64,4
347679,1,69,112
347679,1,70,1
347679,1,71,3
347679,1,84,31
347679,2,10,13
347679,2,13,4
347679,2,14,95
347679,2,19,7
347679,2,31,11
347679,2,47,72
347679,2,64,8
347679,2,69,166
347679,2,70,4
347679,2,71,1
347679,2,74,1
347679,2,82,1
347679,2,84,30
347679,2,89,1
347679,3,10,1
347679,3,13,3
347679,3,14,104
347679,3,19,7
347679,3,31,14
347679,3,40,3
347679,3,47,39
347679,3,64,6
347679,3,69,157
347679,3,70,1
347679,3,74,1
347679,3,82,1
347679,3,83,1
347679,3,84,27
347679,4,10,13
347679,4,13,4
347679,4,14,131
347679,4,19,5
347679,4,31,11
347679,4,40,1
347679,4,47,38
347679,4,48,1
347679,4,64,5
347679,4,69,153
347679,4,70,1
347679,4,71,5
347679,4,74,2
347679,4,84,26
347679,7,19,1
348515,1,13,1
348515,1,14,31
348515,1,16,20
348515,1,17,6
348515,1,19,11
348515,1,20,82
348515,1,21,128
348515,1,37,36
348515,1,38,93
348515,1,39,1
348515,1,40,15
348515,1,46,6
348515,1,48,1
348515,1,50,2
348515,1,51,2
348515,1,53,1
348515,1,64,1
348515,1,67,1
348515,1,70,13
348515,1,71,24
348515,1,73,2
348515,1,74,2
348515,1,75,1
348515,1,79,1
348515,1,83,1
348515,2,11,1
348515,2,13,7
348515,2,14,63
348515,2,16,17
348515,2,17,14
348515,2,19,21
348515,2,20,108
348515,2,21,166
348515,2,31,1
348515,2,37,32
348515,2,38,38
348515,2,39,1
348515,2,40,19
348515,2,46,5
348515,2,48,2
348515,2,50,1
348515,2,51,2
348515,2,64,2
348515,2,69,2
348515,2,70,3
348515,2,71,12
348515,2,73,1
348515,2,82,4
348515,2,84,3
348515,2,98,1
348515,3,10,1
348515,3,11,2
348515,3,13,1
348515,3,14,26
348515,3,16,6
348515,3,17,7
348515,3,18,1
348515,3,19,18
348515,3,20,47
348515,3,31,1
348515,3,37,53
348515,3,38,131
348515,3,39,2
348515,3,40,20
348515,3,45,1
348515,3,46,10
348515,3,48,5
348515,3,50,5
348515,3,64,3
348515,3,67,1
348515,3,70,4
348515,3,71,19
348515,3,74,2
348515,3,82,3
348515,3,83,1
348515,3,84,1
348515,4,13,1
348515,4,14,75
348515,4,16,9
348515,4,17,5
348515,4,19,13
348515,4,20,99
348515,4,21,93
348515,4,31,1
348515,4,37,31
348515,4,38,43
348515,4,39,2
348515,4,40,14
348515,4,45,1
348515,4,46,7
348515,4,48,1
348515,4,50,6
348515,4,64,12
348515,4,70,7
348515,4,71,11
348515,4,73,1
348515,4,74,1
348515,4,82,2
348515,5,10,3
348515,5,13,1
348515,5,14,28
348515,5,16,12
348515,5,17,3
348515,5,19,20
348515,5,20,22
348515,5,21,72
348515,5,37,28
348515,5,38,108
348515,5,39,1
348515,5,40,11
348515,5,46,11
348515,5,48,2
348515,5,50,8
348515,5,51,1
348515,5,53,1
348515,5,70,6
348515,5,71,18
348515,5,74,2
348515,5,75,1
348515,5,82,1
348515,5,83,1
348515,5,84,1
348515,6,13,4
348515,6,14,2
348515,6,16,1
348515,6,17,1
348515,6,19,2
348515,6,20,5
348515,6,37,26
348515,6,38,42
348515,6,40,4
348515,6,46,3
348515,6,67,1
348515,6,70,3
348515,6,71,5
348515,6,74,1
348553,1,10,1
348553,1,13,3
348553,1,14,14
348553,1,17,4
348553,1,20,1
348553,1,31,17
348553,1,37,8
348553,1,38,8
348553,1,39,3
348553,1,42,10
348553,1,45,2
348553,1,46,2
348553,1,47,8
348553,1,69,67
348553,2,10,2
348553,2,11,3
348553,2,13,1
348553,2,14,15
348553,2,17,3
348553,2,20,1
348553,2,31,21
348553,2,37,7
348553,2,38,8
348553,2,39,3
348553,2,40,1
348553,2,42,11
348553,2,45,2
348553,2,46,1
348553,2,47,15
348553,2,69,96
348553,2,81,2
348553,3,10,1
348553,3,11,1
348553,3,13,3
348553,3,14,19
348553,3,17,1
348553,3,20,3
348553,3,21,1
348553,3,31,24
348553,3,37,3
348553,3,38,11
348553,3,39,3
348553,3,40,1
348553,3,42,16
348553,3,46,4
348553,3,47,9
348553,3,69,100
348553,3,81,2
348553,3,84,1
348553,4,9,2
348553,4,10,1
348553,4,13,3
348553,4,14,23
348553,4,17,4
348553,4,19,1
348553,4,20,3
348553,4,31,16
348553,4,37,3
348553,4,38,11
348553,4,39,1
348553,4,42,11
348553,4,46,2
348553,4,47,5
348553,4,69,106
348553,4,81,1
348553,5,10,1
348553,5,11,2
348553,5,13,3
348553,5,14,27
348553,5,17,4
348553,5,20,3
348553,5,31,33
348553,5,34,1
348553,5,37,8
348553,5,38,19
348553,5,39,4
348553,5,40,1
348553,5,42,31
348553,5,46,5
348553,5,47,18
348553,5,69,98
348553,5,81,1
348553,6,69,1
349904,1,13,4
349904,1,14,139
349904,1,17,5
349904,1,19,2
349904,1,20,4
349904,1,31,78
349904,1,38,1
349904,1,40,5
349904,1,42,12
349904,1,46,2
349904,1,47,58
349904,1,48,3
349904,1,50,2
349904,1,51,1
349904,1,64,4
349904,1,69,101
349904,1,70,2
349904,1,71,10
349904,1,82,11
349904,1,84,1
349904,2,11,1
349904,2,13,14
349904,2,14,132
349904,2,17,5
349904,2,19,6
349904,2,31,73
349904,2,38,4
349904,2,40,8
349904,2,42,19
349904,2,46,3
349904,2,47,40
349904,2,48,2
349904,2,50,1
349904,2,64,4
349904,2,69,147
349904,2,70,4
349904,2,71,7
349904,2,82,6
349904,2,83,1
349904,2,84,1
349904,3,10,1
349904,3,13,4
349904,3,14,146
349904,3,17,1
349904,3,19,4
349904,3,20,3
349904,3,31,60
349904,3,40,5
349904,3,42,15
349904,3,46,10
349904,3,47,36
349904,3,48,6
349904,3,51,1
349904,3,64,6
349904,3,69,106
349904,3,70,2
349904,3,71,2
349904,3,82,9
349904,3,83,1
349904,4,11,2
349904,4,13,6
349904,4,14,149
349904,4,17,5
349904,4,19,3
349904,4,31,52
349904,4,40,3
349904,4,42,21
349904,4,46,5
349904,4,47,34
349904,4,48,3
349904,4,50,4
349904,4,64,5
349904,4,69,94
349904,4,71,7
349904,4,74,1
349904,4,81,1
349904,4,82,4
349904,4,83,2
349904,5,8,2
349904,5,10,1
349904,5,13,3
349904,5,14,109
349904,5,17,4
349904,5,19,7
349904,5,31,51
349904,5,38,3
349904,5,40,7
349904,5,42,18
349904,5,43,1
349904,5,46,3
349904,5,47,43
349904,5,48,3
349904,5,64,6
349904,5,67,1
349904,5,69,110
349904,5,70,1
349904,5,71,2
349904,5,82,11
349904,5,84,1
349904,6,8,1
349904,6,13,1
349904,6,14,14
349904,6,17,1
349904,6,19,1
349904,6,31,13
349904,6,37,2
349904,6,38,17
349904,6,40,4
349904,6,42,3
349904,6,46,2
349904,6,47,13
349904,6,48,3
349904,6,64,3
349904,6,69,13
349904,6,70,6
349904,6,71,4
349904,6,82,1
349904,6,83,1
350307,1,10,12
350307,1,13,1
350307,1,14,25
350307,1,16,62
350307,1,17,1
350307,1,18,3
350307,1,19,6
350307,1,20,13
350307,1,21,181
350307,1,24,1
350307,1,31,2
350307,1,37,16
350307,1,38,42
350307,1,39,1
350307,1,40,8
350307,1,46,12
350307,1,48,2
350307,1,50,1
350307,1,51,4
350307,1,53,1
350307,1,69,7
350307,1,70,7
350307,1,71,7
350307,1,73,1
350307,1,74,4
350307,1,82,3
350307,1,84,6
350307,2,10,11
350307,2,14,38
350307,2,16,63
350307,2,17,1
350307,2,18,3
350307,2,19,15
350307,2,20,25
350307,2,21,176
350307,2,24,2
350307,2,31,1
350307,2,37,12
350307,2,38,60
350307,2,39,1
350307,2,40,18
350307,2,46,21
350307,2,48,2
350307,2,50,4
350307,2,51,1
350307,2,53,4
350307,2,70,6
350307,2,71,14
350307,2,73,1
350307,2,74,6
350307,2,82,2
350307,2,84,14
350307,3,10,16
350307,3,14,25
350307,3,16,72
350307,3,17,2
350307,3,18,9
350307,3,19,10
350307,3,20,13
350307,3,21,8
350307,3,24,1
350307,3,37,28
350307,3,38,63
350307,3,39,6
350307,3,40,17
350307,3,46,25
350307,3,48,3
350307,3,50,3
350307,3,51,1
350307,3,53,2
350307,3,69,14
350307,3,70,9
350307,3,71,25
350307,3,73,1
350307,3,74,2
350307,3,75,1
350307,3,82,3
350307,3,84,20
350307,4,10,18
350307,4,13,1
350307,4,14,55
350307,4,16,68
350307,4,17,2
350307,4,18,10
350307,4,19,15
350307,4,20,19
350307,4,21,148
350307,4,24,6
350307,4,31,2
350307,4,37,23
350307,4,38,59
350307,4,40,17
350307,4,46,10
350307,4,48,2
350307,4,50,5
350307,4,51,4
350307,4,53,4
350307,4,69,11
350307,4,70,7
350307,4,71,20
350307,4,74,7
350307,4,82,4
350307,4,84,13
350307,5,10,33
350307,5,14,44
350307,5,16,94
350307,5,17,1
350307,5,18,15
350307,5,19,24
350307,5,20,24
350307,5,21,167
350307,5,31,3
350307,5,37,29
350307,5,38,46
350307,5,39,1
350307,5,40,16
350307,5,42,1
350307,5,43,1
350307,5,46,18
350307,5,48,2
350307,5,50,4
350307,5,51,2
350307,5,53,2
350307,5,61,1
350307,5,69,13
350307,5,70,8
350307,5,71,11
350307,5,74,3
350307,5,75,1
350307,5,82,3
350307,5,84,20
350513,1,13,2
350513,1,14,25
350513,1,16,136
350513,1,17,1
350513,1,19,4
350513,1,20,72
350513,1,21,34
350513,1,23,1
350513,1,37,1
350513,1,38,5
350513,1,39,6
350513,1,40,3
350513,1,50,1
350513,1,51,6
350513,1,70,1
350513,1,71,4
350513,1,74,1
350513,1,82,8
350513,1,84,6
350513,2,13,1
350513,2,14,30
350513,2,16,157
350513,2,19,8
350513,2,20,34
350513,2,21,30
350513,2,37,6
350513,2,38,3
350513,2,39,3
350513,2,40,3
350513,2,46,2
350513,2,51,2
350513,2,69,2
350513,2,70,3
350513,2,71,2
350513,2,74,2
350513,2,81,1
350513,2,82,5
350513,2,84,4
350513,2,86,1
350513,3,13,4
350513,3,14,26
350513,3,16,185
350513,3,17,1
350513,3,20,24
350513,3,37,2
350513,3,38,15
350513,3,39,5
350513,3,40,2
350513,3,46,6
350513,3,47,1
350513,3,50,1
350513,3,51,2
350513,3,69,1
350513,3,70,1
350513,3,71,3
350513,3,74,1
350513,3,75,1
350513,3,82,1
350513,4,14,31
350513,4,16,197
350513,4,19,3
350513,4,20,47
350513,4,21,19
350513,4,37,3
350513,4,38,12
350513,4,39,2
350513,4,40,5
350513,4,46,4
350513,4,50,1
350513,4,51,3
350513,4,64,3
350513,4,70,1
350513,4,71,4
350513,4,74,2
350513,4,82,6
350513,4,84,5
350513,5,10,1
350513,5,13,7
350513,5,14,31
350513,5,16,210
350513,5,17,2
350513,5,19,3
350513,5,20,52
350513,5,21,1
350513,5,37,5
350513,5,38,7
350513,5,39,13
350513,5,40,7
350513,5,46,3
350513,5,51,1
350513,5,71,2
350513,5,81,1
350513,5,82,6
350513,5,84,8
350513,6,10,10
350513,6,13,1
350513,6,14,19
350513,6,16,24
350513,6,17,1
350513,6,18,1
350513,6,19,4
350513,6,20,7
350513,6,21,15
350513,6,37,11
350513,6,38,71
350513,6,40,25
350513,6,46,2
350513,6,50,4
350513,6,51,1
350513,6,64,1
350513,6,69,1
350513,6,70,7
350513,6,71,13
350513,6,74,4
350513,6,82,1
350513,6,84,9
351202,1,8,2
351202,1,10,1
351202,1,11,1
351202,1,13,1
351202,1,14,48
351202,1,17,5
351202,1,19,6
351202,1,20,2
351202,1,31,16
351202,1,40,9
351202,1,42,16
351202,1,46,1
351202,1,47,16
351202,1,48,3
351202,1,51,1
351202,1,64,2
351202,1,69,69
351202,1,70,1
351202,1,71,2
351202,1,81,1
351202,1,82,5
351202,1,84,12
351202,2,8,3
351202,2,10,1
351202,2,14,62
351202,2,17,2
351202,2,19,2
351202,2,20,4
351202,2,31,20
351202,2,40,3
351202,2,42,32
351202,2,46,1
351202,2,47,34
351202,2,48,1
351202,2,50,3
351202,2,64,3
351202,2,69,90
351202,2,71,1
351202,2,82,8
351202,2,84,9
351202,2,89,1
351202,3,8,2
351202,3,10,1
351202,3,11,4
351202,3,13,1
351202,3,14,59
351202,3,17,2
351202,3,19,5
351202,3,20,7
351202,3,31,20
351202,3,40,4
351202,3,42,19
351202,3,46,6
351202,3,47,27
351202,3,48,1
351202,3,50,3
351202,3,69,76
351202,3,70,1
351202,3,82,11
351202,3,84,4
351202,4,8,4
351202,4,9,8
351202,4,10,1
351202,4,11,1
351202,4,14,43
351202,4,17,1
351202,4,19,6
351202,4,20,2
351202,4,31,8
351202,4,40,3
351202,4,42,16
351202,4,46,2
351202,4,47,18
351202,4,48,1
351202,4,50,2
351202,4,51,1
351202,4,53,1
351202,4,69,75
351202,4,70,1
351202,4,71,1
351202,4,82,4
351202,4,84,6
351202,5,8,4
351202,5,9,17
351202,5,11,1
351202,5,13,2
351202,5,14,60
351202,5,17,2
351202,5,19,7
351202,5,20,5
351202,5,31,14
351202,5,40,3
351202,5,42,20
351202,5,47,22
351202,5,50,3
351202,5,51,1
351202,5,60,1
351202,5,69,76
351202,5,70,3
351202,5,71,1
351202,5,74,1
351202,5,82,4
351202,5,84,11
351202,5,89,1
351202,6,8,4
351202,6,9,2
351202,6,10,1
351202,6,13,2
351202,6,14,41
351202,6,17,3
351202,6,19,2
351202,6,20,1
351202,6,31,24
351202,6,37,3
351202,6,38,22
351202,6,40,6
351202,6,42,6
351202,6,45,1
351202,6,46,5
351202,6,47,24
351202,6,48,1
351202,6,50,2
351202,6,64,1
351202,6,69,16
351202,6,70,1
351202,6,84,7
351262,1,10,9
351262,1,14,22
351262,1,16,40
351262,1,17,4
351262,1,19,6
351262,1,20,10
351262,1,21,4
351262,1,37,95
351262,1,38,99
351262,1,40,78
351262,1,42,1
351262,1,46,22
351262,1,48,3
351262,1,50,2
351262,1,53,9
351262,1,69,11
351262,1,70,9
351262,1,71,10
351262,1,74,2
351262,1,84,16
351262,2,10,5
351262,2,13,1
351262,2,14,44
351262,2,16,58
351262,2,17,1
351262,2,19,13
351262,2,20,16
351262,2,21,3
351262,2,31,3
351262,2,37,75
351262,2,38,102
351262,2,40,50
351262,2,42,2
351262,2,46,16
351262,2,48,5
351262,2,50,3
351262,2,51,1
351262,2,53,6
351262,2,69,7
351262,2,70,8
351262,2,71,20
351262,2,74,2
351262,2,84,11
351262,3,10,1
351262,3,14,40
351262,3,16,48
351262,3,17,3
351262,3,19,12
351262,3,20,13
351262,3,31,2
351262,3,37,86
351262,3,38,99
351262,3,40,67
351262,3,42,2
351262,3,46,13
351262,3,48,7
351262,3,50,2
351262,3,53,3
351262,3,69,4
351262,3,70,5
351262,3,71,11
351262,3,74,5
351262,3,84,8
351262,4,10,2
351262,4,14,35
351262,4,16,37
351262,4,17,3
351262,4,19,8
351262,4,20,15
351262,4,31,3
351262,4,37,82
351262,4,38,95
351262,4,40,42
351262,4,42,2
351262,4,46,15
351262,4,48,6
351262,4,50,6
351262,4,53,3
351262,4,69,5
351262,4,70,11
351262,4,71,8
351262,4,74,4
351262,4,84,6
351262,5,10,7
351262,5,14,37
351262,5,16,74
351262,5,17,4
351262,5,19,15
351262,5,20,29
351262,5,21,3
351262,5,31,4
351262,5,37,67
351262,5,38,78
351262,5,40,53
351262,5,42,4
351262,5,46,24
351262,5,48,8
351262,5,50,2
351262,5,53,14
351262,5,69,6
351262,5,70,8
351262,5,71,11
351262,5,74,1
351262,5,84,18
351262,6,14,1
351262,6,37,4
351262,6,38,8
351262,6,40,1
351262,6,53,1
351262,6,74,1
351262,7,20,1
351262,7,40,26
351262,7,50,1
351262,7,70,1
351262,7,71,1
351262,7,74,3
351262,7,84,1
351315,1,10,6
351315,1,11,1
351315,1,14,48
351315,1,16,53
351315,1,17,7
351315,1,19,10
351315,1,20,15
351315,1,21,153
351315,1,37,43
351315,1,38,54
351315,1,39,1
351315,1,40,28
351315,1,46,11
351315,1,50,3
351315,1,53,1
351315,1,70,6
351315,1,71,10
351315,1,74,1
351315,1,84,7
351315,2,10,4
351315,2,14,34
351315,2,16,25
351315,2,17,8
351315,2,19,27
351315,2,20,16
351315,2,21,148
351315,2,24,2
351315,2,37,58
351315,2,38,85
351315,2,40,23
351315,2,46,8
351315,2,50,2
351315,2,53,1
351315,2,67,2
351315,2,70,6
