summons_number,issue_date,violation_code,violation_category,issuer_code,time_format,Address,Latitude,Longitude
7097815413,8/27/2013,21,1,349570,11:44,218 W 138th St,40.81749942,-73.9435924
7097815425,8/27/2013,21,1,349570,11:47,104 W 138th St,40.81599853,-73.93962118
7097815437,8/27/2013,21,1,349570,11:49,101 W 137th St,40.81549305,-73.93988845
7097815449,8/27/2013,21,1,349570,11:50,101 W 137th St,40.81549305,-73.93988845
7097815450,8/27/2013,21,1,349570,12:10,52 W 132nd St,40.81138276,-73.94098621
7097815462,8/28/2013,19,2,349570,6:45,2831 Broadway,40.80456472,-73.96652812
7097815474,8/28/2013,21,1,349570,7:07,967 Columbus Ave,40.80006648,-73.96185832
7097815486,8/28/2013,14,2,349570,7:15,236 Columbus Ave,40.7767087,-73.97940852
7097815498,8/28/2013,21,1,349570,7:36,2642 Broadway,40.79722393,-73.96941673
7097815504,8/28/2013,21,1,349570,7:38,2652 Broadway,40.79779745,-73.96937529
7097815516,8/28/2013,21,1,349570,8:07,3920 Broadway,40.83846399,-73.94116404
7097815528,8/28/2013,21,1,349570,8:08,3924 Broadway,40.83861391,-73.94105869
7097815530,8/28/2013,21,1,349570,8:09,3928 Broadway,40.83871031,-73.9413706
7097815553,8/28/2013,21,1,349570,8:38,601 W 160th St,40.83604183,-73.94353783
7097815565,8/28/2013,21,1,349570,8:39,601 W 160th St,40.83604183,-73.94353783
7097815577,8/28/2013,21,1,349570,8:40,564 W 160th St,40.83543181,-73.94255584
7097815589,8/28/2013,71,5,349570,8:44,453 W 164th St,40.83703136,-73.93762302
7097815607,8/28/2013,21,1,349570,9:36,535 W 163rd St,40.83748064,-73.94077431
7097815619,8/28/2013,21,1,349570,9:37,539 W 162nd St,40.83695245,-73.94146994
7097815620,8/28/2013,21,1,349570,9:39,505 W 162nd St,40.83649906,-73.94043211
7097815632,8/28/2013,21,1,349570,9:43,461 W 164th St,40.83712152,-73.9379557
7097815644,8/28/2013,21,1,349570,9:45,434 W 164th St,40.83649836,-73.93775162
7097815668,8/28/2013,21,1,349570,9:52,561 W 161st St,40.83629393,-73.94181709
7097815670,8/28/2013,14,2,349570,9:56,600 W 165th St,40.83911064,-73.94120157
7097815681,8/28/2013,48,3,349570,10:01,250 Ft Washington Ave,40.84348879,-73.94112348
7097815693,8/28/2013,48,3,349570,10:02,260 Ft Washington Ave,40.84372259,-73.94093495
7097815700,8/28/2013,14,2,349570,10:45,216 Ft Washington Ave,40.84212827,-73.94129046
7097815711,8/28/2013,46,3,349570,10:54,177 Ft Washington Ave,40.84117138,-73.94277038
7097815723,8/28/2013,14,2,349570,10:56,177 Ft Washington Ave,40.84117138,-73.94277038
7097815735,8/28/2013,21,1,349570,11:36,600 W 161st St,40.83648029,-73.94310194
7097815747,8/28/2013,21,1,349570,11:38,65 Ft Washington Ave,40.83742456,-73.94449759
7097815759,8/28/2013,21,1,349570,11:38,65 Ft Washington Ave,40.83742456,-73.94449759
7097815760,8/28/2013,21,1,349570,11:40,654 W 161st St,40.83720303,-73.94516469
7097815772,8/28/2013,71,5,349570,11:41,654 W 161st St,40.83720303,-73.94516469
7097815784,8/28/2013,21,1,349570,11:41,667 W 161st St,40.83780938,-73.94542072
7097815796,8/28/2013,21,1,349570,11:43,667 W 161st St,40.83780938,-73.94542072
7097815802,8/28/2013,21,1,349570,11:46,665 W 160th St,40.83724311,-73.94601602
7097815840,8/29/2013,19,2,349570,5:45,545 W 110th St,40.80413276,-73.96591761
7097815851,8/29/2013,84,5,349570,5:46,545 W 110th St,40.80413276,-73.96591761
7097815863,8/29/2013,21,1,349570,6:38,865 Columbus Ave,40.79685121,-73.96450533
7097815875,8/29/2013,21,1,349570,6:39,865 Columbus Ave,40.79685121,-73.96450533
7097815887,8/29/2013,21,1,349570,6:41,845 Columbus Ave,40.79618671,-73.96498616
7097815899,8/29/2013,21,1,349570,6:42,845 Columbus Ave,40.79618671,-73.96498616
7097815905,8/29/2013,48,3,349570,6:51,51 W 106th St,40.79874297,-73.96145723
7097815917,8/29/2013,71,5,349570,7:02,998 Columbus Ave,40.80123395,-73.96152574
7097815929,8/29/2013,21,1,349570,7:06,998 Columbus Ave,40.80123395,-73.96152574
7097815930,8/29/2013,21,1,349570,7:07,984 Columbus Ave,40.80093793,-73.96174028
7097815942,8/29/2013,21,1,349570,7:10,912 Columbus Ave,40.7983966,-73.96359869
7097815954,8/29/2013,21,1,349570,7:12,525 Columbus Ave,40.78596235,-73.9724461
7097815966,8/29/2013,14,2,349570,7:17,520 Columbus Ave,40.78587503,-73.97273266
7097815978,8/29/2013,21,1,349570,7:40,2688 Broadway,40.79874501,-73.96827687
7097815980,8/29/2013,21,1,349570,7:42,2688 Broadway,40.79874501,-73.96827687
7097815991,8/29/2013,21,1,349570,7:43,2688 Broadway,40.79874501,-73.96827687
7097816004,8/29/2013,19,2,349570,7:48,2848 Broadway,40.80441963,-73.96607584
7097816016,8/29/2013,19,2,349570,7:57,3320 Broadway,40.81957323,-73.95494541
7097816028,8/29/2013,21,1,349570,8:06,565 W 148th St,40.82801559,-73.94802235
7097816030,8/29/2013,21,1,349570,8:07,565 W 148th St,40.82801559,-73.94802235
7097816041,8/29/2013,21,1,349570,8:10,519 W 148th St,40.82776618,-73.94709025
7097816053,8/29/2013,21,1,349570,8:11,523 W 149th St,40.82842588,-73.94670096
7097816065,8/29/2013,21,1,349570,8:12,537 W 149th St,40.82861649,-73.94716048
7097816077,8/29/2013,21,1,349570,8:16,537 W 150th St,40.82925048,-73.94672697
7097816089,8/29/2013,21,1,349570,8:36,235 W 122nd St,40.80777391,-73.95085908
7097816090,8/29/2013,21,1,349570,8:38,209 W 122nd St,40.80753035,-73.95027715
7097816120,8/29/2013,21,1,349570,8:45,149 W 121st St,40.80623832,-73.94918266
7097816132,8/29/2013,21,1,349570,8:48,267 W 121st St,40.80752876,-73.95227507
7097816144,8/29/2013,21,1,349570,8:52,109 W 120th St,40.80510377,-73.94844586
7097816156,8/29/2013,21,1,349570,8:55,119 W 119th St,40.80458031,-73.94913152
7097816168,8/29/2013,21,1,349570,9:06,96-100 Convent Ave,40.83668,-73.939944
7097816170,8/29/2013,21,1,349570,9:07,102 Convent Ave,40.81689159,-73.95289811
7097816181,8/29/2013,21,1,349570,9:10,110 Convent Ave,40.8172106,-73.95267023
7097816200,8/29/2013,21,1,349570,9:36,110 W 131st St,40.81165708,-73.94363565
7097816211,8/29/2013,21,1,349570,9:38,133 W 131st St,40.81231308,-73.94393173
7097816223,8/29/2013,21,1,349570,9:41,133 W 130th St,40.81172872,-73.94451123
7097816235,8/29/2013,21,1,349570,9:45,35-39 W 129th St,40.83668,-73.939944
7097816247,8/29/2013,21,1,349570,9:49,393 Lenox Ave,40.81076949,-73.94340815
7097816259,8/29/2013,21,1,349570,10:13,30 St Nicholas Pl,40.8281715,-73.9417299
7097816260,8/29/2013,21,1,349570,11:08,150 Claremont Ave,40.81330498,-73.96122424
7097816272,8/29/2013,21,1,349570,11:09,134 Claremont Ave,40.8129803,-73.9613758
7097816284,8/29/2013,21,1,349570,11:12,80 Claremont Ave,40.8110994,-73.9627294
7097816302,8/29/2013,21,1,349570,11:16,21 Claremont Ave,40.80930099,-73.96463951
7097816314,8/29/2013,21,1,349570,11:18,15 Claremont Ave,40.80906214,-73.96478834
7097816326,8/29/2013,21,1,349570,11:20,15 Claremont Ave,40.80906214,-73.96478834
7097816338,8/29/2013,21,1,349570,11:21,15 Claremont Ave,40.80906214,-73.96478834
7097816340,8/29/2013,21,1,349570,11:36,101 Edgecombe Ave,40.82006383,-73.94586183
7097816351,8/29/2013,21,1,349570,11:37,101 Edgecombe Ave,40.82006383,-73.94586183
7097816363,8/29/2013,21,1,349570,11:38,321 W 138th St,40.81900292,-73.94589905
7097816375,8/29/2013,21,1,349570,11:39,311 W 138th St,40.81888268,-73.94562132
7097816387,8/29/2013,21,1,349570,11:41,307 W 137th St,40.81824991,-73.94601776
7097816399,8/29/2013,21,1,349570,11:42,323 W 137th St,40.81839798,-73.94641057
7097816405,8/29/2013,71,5,349570,11:43,323 W 137th St,40.81839798,-73.94641057
7097816417,8/29/2013,21,1,349570,11:45,313 W 136th St,40.81768068,-73.94663107
7097816429,8/29/2013,21,1,349570,11:50,101 W 136th St,40.814863,-73.94034826
7097816430,8/29/2013,21,1,349570,11:52,560 Lenox Ave,40.81620405,-73.93921564
7097816442,8/29/2013,21,1,349570,11:54,107-09 W 137th St,40.83668,-73.939944
7097816454,8/29/2013,21,1,349570,11:56,137 W 137th St,40.81633855,-73.94155317
7097816466,8/29/2013,19,2,349570,13:07,211 E 106th St,40.79144332,-73.94414701
7097816478,8/29/2013,46,3,349570,13:13,250 E 105th St,40.79003286,-73.94369708
7097816480,8/29/2013,46,3,349570,13:21,156 E 116th St,40.7982479,-73.94144702
7097816491,8/29/2013,46,3,349570,13:25,306 E 116th St,40.79656004,-73.93743656
7097816508,8/29/2013,46,3,349570,13:27,326 E 116th St,40.79625997,-73.93672668
7097816510,8/29/2013,48,3,349570,13:29,2267 1st Ave,40.79628113,-73.9353164
7097816521,8/29/2013,48,3,349570,13:32,2319 1st Ave,40.7978894,-73.93413528
7097816533,8/29/2013,17,2,349570,13:39,116 E 125th St,40.80497067,-73.93906206
7097816545,8/29/2013,46,3,349570,13:40,131-135 E 125th St,40.83668,-73.939944
7097816557,8/29/2013,16,2,349570,13:49,252 E 125th St,40.80321409,-73.93489532
7097816569,8/29/2013,46,3,349570,13:56,1901 Lexington Ave,40.79995931,-73.94053294
7097816570,8/29/2013,46,3,349570,13:58,170 E 116th St,40.79825785,-73.94098558
7097816582,8/29/2013,19,2,349570,14:00,161 E 116th St,40.79863178,-73.94088181
7097816594,8/29/2013,46,3,349570,14:04,226 E 116th St,40.79726754,-73.93911367
7097816600,8/29/2013,19,2,349570,14:05,2260 1st Ave,40.79602644,-73.93527965
7097816612,8/29/2013,18,2,349570,14:09,2305 2nd Ave,40.79866675,-73.93697605
7097816624,8/29/2013,10,2,349570,14:10,2262 2nd Ave,40.79704414,-73.93737201
7097816636,8/29/2013,46,3,349570,14:12,234 E 116th St,40.79712931,-73.93878103
7097816650,8/29/2013,20,2,349570,14:23,116 E 125th St,40.80497067,-73.93906206
7097816661,8/29/2013,17,2,349570,14:25,116 E 125th St,40.80497067,-73.93906206
7097816673,8/29/2013,46,3,349570,14:27,165 E 125th St,40.83668,-73.939944
7097816697,8/30/2013,40,2,349570,5:33,157 W 111th St,40.79967138,-73.95376897
7097816703,8/30/2013,19,2,349570,5:39,545 W 110th St,40.80413276,-73.96591761
7097816715,8/30/2013,19,2,349570,5:40,2840 Broadway,40.80437476,-73.9664427
7097816727,8/30/2013,84,5,349570,5:42,2840 Broadway,40.80437476,-73.9664427
7097816739,8/30/2013,19,2,349570,6:25,2766 Broadway,40.80167358,-73.96775383
7097816740,8/30/2013,19,2,349570,6:28,545 W 110th St,40.80413276,-73.96591761
7097816752,8/30/2013,84,5,349570,6:29,545 W 110th St,40.80413276,-73.96591761
7097816764,8/30/2013,21,1,349570,6:36,885 Columbus Ave,40.79757336,-73.963982
7097816776,8/30/2013,21,1,349570,7:06,Columbus Ave,40.83668,-73.939944
7097816788,8/30/2013,21,1,349570,7:36,2644 Broadway,40.7973907,-73.96917212
7097816790,8/30/2013,71,5,349570,7:37,2644 Broadway,40.7973907,-73.96917212
7097816806,8/30/2013,21,1,349570,7:39,2686 Broadway,40.79866309,-73.96833666
7097816820,8/30/2013,21,1,349570,7:42,2688 Broadway,40.79874501,-73.96827687
7097816818,8/30/2013,21,1,349570,7:42,2688 Broadway,40.79874501,-73.96827687
7097816831,8/30/2013,21,1,349570,7:44,2748 Broadway,40.80067525,-73.96764968
7097816843,8/30/2013,21,1,349570,7:45,2758 Broadway,40.80101951,-73.9675483
7097816855,8/30/2013,19,2,349570,7:49,2840 Broadway,40.80437476,-73.9664427
7097816867,8/30/2013,21,1,349570,8:06,550 W 148th St,40.82772493,-73.94812904
7097816879,8/30/2013,21,1,349570,8:07,506 W 148th St,40.82724399,-73.94701105
7097816880,8/30/2013,21,1,349570,8:11,504 W 149th St,40.82781723,-73.94648552
7097816892,8/30/2013,21,1,349570,8:12,510 W 149th St,40.82788368,-73.94664049
7097816909,8/30/2013,21,1,349570,8:13,524 W 149th St,40.82801848,-73.94697383
7097816910,8/30/2013,21,1,349570,8:19,561 W 149th St,40.82887774,-73.94778353
7097816922,8/30/2013,21,1,349570,8:23,520 W 150th St,40.82857067,-73.94631678
7097816958,8/30/2013,21,1,349570,8:40,350 W 122nd St,40.80892759,-73.95480439
7097816960,8/30/2013,21,1,349570,9:07,357 W 127th St,40.81231327,-73.95199211
7097816971,8/30/2013,21,1,349570,9:09,368 W 127th St,40.81222059,-73.95262917
7097816983,8/30/2013,21,1,349570,9:10,376 W 127th St,40.81222133,-73.95223556
7097816995,8/30/2013,21,1,349570,9:14,106 Convent Ave,40.81706409,-73.95277539
7097817008,8/30/2013,21,1,349570,9:16,106 Convent Ave,40.81706409,-73.95277539
7097817010,8/30/2013,21,1,349570,9:36,120 W 131st St,40.81177292,-73.94390606
7097817021,8/30/2013,21,1,349570,9:40,65 W 130th St,40.81082204,-73.94227204
7097817033,8/30/2013,21,1,349570,9:44,5 W 127th St,40.8078577,-73.94142937
7097817045,8/30/2013,19,2,349570,9:58,1620 Amsterdam Ave,40.82204328,-73.95005387
7097817069,8/30/2013,21,1,349570,10:22,566 W 171st St,40.84249056,-73.93805769
7097817070,8/30/2013,21,1,349570,10:24,552 W 171st St,40.84226105,-73.93713406
7097817094,8/30/2013,19,2,349570,10:41,344 Ft Washington Ave,40.84666915,-73.93963588
7097817112,8/30/2013,14,2,349570,10:50,177 Ft Washington Ave,40.84117138,-73.94277038
7097817124,8/30/2013,51,3,349570,10:54,25 Ft Washington Ave,40.83626894,-73.94489018
7097817136,8/30/2013,21,1,349570,11:12,61 Claremont Ave,40.81044523,-73.96353577
7097817148,8/30/2013,21,1,349570,11:14,21 Claremont Ave,40.80930099,-73.96463951
7097817161,8/30/2013,21,1,349570,11:29,404 Riverside Dr,40.8065374,-73.96698528
7097817173,8/30/2013,21,1,349570,11:42,232 W 136th St,40.81634851,-73.94472443
7097817185,8/30/2013,21,1,349570,11:44,160 W 136th St,40.81542383,-73.94248731
7097817197,8/30/2013,21,1,349570,11:44,162 W 136th St,40.81544085,-73.94254055
7097817203,8/30/2013,21,1,349570,11:47,110 W 137th St,40.81554408,-73.94082642
7097817215,8/30/2013,21,1,349570,11:48,116 W 137th St,40.81552067,-73.94041843
7097817227,8/30/2013,21,1,349570,11:50,200 W 137th St,40.81652507,-73.94280533
7097817239,8/30/2013,19,2,349570,13:05,1627 Amsterdam Ave,40.82240435,-73.94939969
7097817240,8/30/2013,46,3,349570,13:13,128 W 138th St,40.8162892,-73.94031015
7097817252,8/30/2013,46,3,349570,13:14,115 W 138th St,40.81679984,-73.94105722
7097817264,8/30/2013,46,3,349570,13:21,107 W 136th St,40.81526585,-73.94088105
7097817276,8/30/2013,46,3,349570,13:42,2108 3rd Ave,40.7977962,-73.94057311
7097817288,8/30/2013,19,2,349570,13:45,157 E 116th St,40.79866592,-73.94096238
7097817290,8/30/2013,46,3,349570,13:47,170 E 116th St,40.79825785,-73.94098558
7097817306,8/30/2013,19,2,349570,13:49,248 E 116th St,40.80385024,-73.95481367
7097817318,8/30/2013,46,3,349570,13:51,350 E 116th St,40.79601591,-73.93615249
7097817320,8/30/2013,16,2,349570,13:56,250 E 125th St,40.80323744,-73.93495078
7097817331,8/30/2013,16,2,349570,14:02,252 E 125th St,40.80321409,-73.93489532
7097817343,8/30/2013,18,2,349570,14:06,2413 2nd Ave,40.80204401,-73.93448618
7097817355,8/30/2013,18,2,349570,14:08,2403 2nd Ave,40.80175138,-73.93470203
7097817367,8/30/2013,19,2,349570,14:16,161 E 116th St,40.79863178,-73.94088181
7097817379,8/30/2013,19,2,349570,14:19,218 E 116th St,40.7973856,-73.93932568
7097817380,8/30/2013,46,3,349570,14:21,210 E 116th St,40.79746731,-73.9395297
7097817392,8/30/2013,46,3,349570,14:22,218 E 116th St,40.7973856,-73.93932568
7097817409,8/30/2013,46,3,349570,14:32,322 E 116th St,40.79633033,-73.93689437
7097817410,8/30/2013,73,5,349570,14:33,322 E 116th St,40.79633033,-73.93689437
7097817422,8/30/2013,46,3,349570,14:36,350 E 116th St,40.79601591,-73.93615249
7097817434,8/30/2013,46,3,349570,14:40,357 E 116th St,40.80540266,-73.95696733
7097817446,8/30/2013,46,3,349570,14:43,353 E 116th St,40.79645943,-73.93572923
7097817458,8/31/2013,21,1,349570,6:51,885 Columbus Ave,40.79757336,-73.963982
7097817460,8/31/2013,21,1,349570,6:52,865 Columbus Ave,40.79685121,-73.96450533
7097817471,8/31/2013,21,1,349570,6:53,865 Columbus Ave,40.79685121,-73.96450533
7097817483,8/31/2013,21,1,349570,6:55,830 Columbus Ave,40.79604529,-73.96531068
7097817495,8/31/2013,21,1,349570,6:56,835 Columbus Ave,40.7959019,-73.96519219
7097817501,8/31/2013,21,1,349570,6:57,825 Columbus Ave,40.79638377,-73.96402055
7097817525,8/31/2013,21,1,349570,7:06,984 Columbus Ave,40.80093793,-73.96174028
7097817513,8/31/2013,21,1,349570,7:06,988 Columbus Ave,40.80104732,-73.96166046
7097817537,8/31/2013,21,1,349570,7:07,982 Columbus Ave,40.80088323,-73.9617802
7097817549,8/31/2013,21,1,349570,7:09,885 Columbus Ave,40.79757336,-73.963982
7097817550,8/31/2013,21,1,349570,7:10,885 Columbus Ave,40.79757336,-73.963982
7097817562,8/31/2013,21,1,349570,7:11,830-840 Columbus Ave,40.83668,-73.939944
7097817574,8/31/2013,21,1,349570,7:43,472 W 145th St,40.82483854,-73.94740453
7097817586,8/31/2013,20,2,349570,7:47,300 W 145th St,40.82270914,-73.94273349
7097817598,8/31/2013,19,2,349570,7:50,274 W 145th St,40.82237223,-73.94104841
7097817604,8/31/2013,84,5,349570,7:51,274 W 145th St,40.82237223,-73.94104841
7097817616,8/31/2013,21,1,349570,8:06,2484 Adam Clayton Powell,40.82117714,-73.939523
7097817628,8/31/2013,21,1,349570,8:08,2468 Adam Clayton Powell,40.82073377,-73.93984684
7097817630,8/31/2013,21,1,349570,8:09,2450 Adam Clayton Powell,40.82014118,-73.94028078
7097817641,8/31/2013,21,1,349570,8:13,2332 Adam Clayton Powell,40.81644071,-73.94298421
7097817653,8/31/2013,21,1,349570,8:14,2330 Adam Clayton Powell,40.81637481,-73.943032
7097817665,8/31/2013,21,1,349570,8:15,2340-46 Adam Clayton Powell,40.83668,-73.939944
7097817689,8/31/2013,21,1,349570,8:19,20 W 135th St,40.81301395,-73.93896251
7097817719,8/31/2013,21,1,349570,8:22,20 W 135th St,40.81301395,-73.93896251
7097817720,8/31/2013,21,1,349570,8:36,3507 Broadway,40.82545917,-73.95127196
7097817744,8/31/2013,21,1,349570,8:38,3425 Broadway,40.82288228,-73.9531531
7097817732,8/31/2013,21,1,349570,8:38,3421 Broadway,40.82296317,-73.95338446
7097817756,8/31/2013,21,1,349570,8:40,3351 Broadway,40.82075046,-73.95514576
7097817768,8/31/2013,21,1,349570,8:47,3072 Broadway,40.81156288,-73.96119545
7097817770,8/31/2013,19,2,349570,9:39,3552 Broadway,40.82682026,-73.95005598
7097817781,8/31/2013,14,2,349570,9:45,161 Ft Washington Ave,40.84126773,-73.94347436
7097817793,8/31/2013,14,2,349570,10:46,45 Fairview Ave,40.85777712,-73.92954295
7097817800,8/31/2013,14,2,349570,10:47,45 Fairview Ave,40.85777712,-73.92954295
7097817811,8/31/2013,14,2,349570,11:15,1469 St Nicholas Ave,40.8509843,-73.93295129
7097817823,8/31/2013,46,3,349570,12:11,97 Ft Washington Ave,40.83840268,-73.94414628
7097817835,8/31/2013,46,3,349570,12:13,97 Ft Washington Ave,40.83840268,-73.94414628
7097817847,8/31/2013,46,3,349570,12:29,600 W 178th St,40.8473636,-73.9355967
7097818852,9/5/2013,14,2,349570,10:42,1353 2nd Ave,40.76829606,-73.95884389
7097819571,9/7/2013,19,2,349570,12:06,1457 3rd Ave,40.77635023,-73.95567422
7097818840,9/5/2013,46,3,349570,10:12,1009 Park Ave,40.77912279,-73.95752274
7097818189,9/3/2013,21,1,349570,11:09,600 W 141st St,40.7791228,-73.9528305
7097819261,9/7/2013,21,1,349570,7:37,2315 Broadway,40.78700934,-73.97772692
7097819297,9/7/2013,40,2,349570,7:40,2350 Broadway,40.78778615,-73.97638546
7097819285,9/7/2013,21,1,349570,7:40,2348 Broadway,40.78792697,-73.97671557
7097819273,9/7/2013,21,1,349570,7:39,2348 Broadway,40.78792697,-73.97671557
7097819303,9/7/2013,21,1,349570,7:42,2393 Broadway,40.78947424,-73.97567913
7097819315,9/7/2013,20,2,349570,7:45,2412 Broadway,40.78988865,-73.974815
7097817884,9/3/2013,21,1,349570,7:36,2427 Broadway,40.79052083,-73.97491204
7097817896,9/3/2013,19,2,349570,7:38,2463 Broadway,40.79181019,-73.97439048
7097818440,9/4/2013,14,2,349570,7:11,700 Columbus Ave,40.79204294,-73.96863692
7097818888,9/5/2013,10,2,349570,11:38,2104 2nd Ave,40.79207166,-73.94127127
7097818918,9/6/2013,14,2,349570,7:06,730 Columbus Ave,40.79270795,-73.96774422
7097818451,9/4/2013,21,1,349570,7:36,2518 Broadway,40.79328356,-73.97267813
7097818438,9/4/2013,21,1,349570,7:09,750 Columbus Ave,40.79340906,-73.96773955
7097818463,9/4/2013,21,1,349570,7:38,2526 Broadway,40.79349403,-73.97252478
7097818864,9/5/2013,46,3,349570,11:25,1996 3rd Ave,40.79402896,-73.9433182
7097818920,9/6/2013,19,2,349570,7:38,747 Amsterdam Ave,40.79423239,-73.9701248
7097818475,9/4/2013,21,1,349570,7:40,2578 Broadway,40.79435629,-73.97189315
7097818414,9/4/2013,21,1,349570,7:06,805 Columbus Ave,40.79498771,-73.96585798
7097819224,9/7/2013,21,1,349570,7:15,805 Columbus Ave,40.79498771,-73.96585798
7097818426,9/4/2013,21,1,349570,7:08,808 Columbus Ave,40.79531924,-73.96618005
7097819236,9/7/2013,21,1,349570,7:16,808 Columbus Ave,40.79531924,-73.96618005
7097819212,9/7/2013,21,1,349570,7:13,826 Columbus Ave,40.7958802,-73.9654307
7097818372,9/4/2013,21,1,349570,6:36,835 Columbus Ave,40.7959019,-73.96519219
7097819200,9/7/2013,21,1,349570,7:12,830 Columbus Ave,40.79604529,-73.96531068
7097817860,9/3/2013,21,1,349570,6:38,845 Columbus Ave,40.79618671,-73.96498616
7097819157,9/7/2013,21,1,349570,6:39,825 Columbus Ave,40.79638377,-73.96402055
7097819170,9/7/2013,21,1,349570,6:42,825 Columbus Ave,40.79638377,-73.96402055
7097819169,9/7/2013,21,1,349570,6:41,825 Columbus Ave,40.79638377,-73.96402055
7097819145,9/7/2013,21,1,349570,6:36,865 Columbus Ave,40.79685121,-73.96450533
7097819194,9/7/2013,21,1,349570,7:11,880 Columbus Ave,40.79754352,-73.96422566
7097817859,9/3/2013,21,1,349570,6:36,885 Columbus Ave,40.79757336,-73.963982
7097819182,9/7/2013,21,1,349570,7:09,885 Columbus Ave,40.79757336,-73.963982
7097818360,9/4/2013,10,2,349570,6:33,903 Columbus Ave,40.79795821,-73.96370172
7097818876,9/5/2013,19,2,349570,11:27,179 E 116th St,40.798413,-73.94036109
7097817872,9/3/2013,21,1,349570,7:06,965 Columbus Ave,40.80000547,-73.96190396
7097819121,9/7/2013,46,3,349570,6:30,217 W 111th St,40.80068961,-73.95581714
7097819133,9/7/2013,20,2,349570,6:32,301 W 111th St,40.80131806,-73.95766833
7097818827,9/5/2013,19,2,349570,8:40,2103 Fredrick Douglas Blv,40.80292831,-73.95656851
7097819558,9/7/2013,46,3,349570,9:17,205 W 115th St,40.80303125,-73.95361721
7097818049,9/3/2013,21,1,349570,8:58,50 W 119th St,40.80310564,-73.94683424
7097818906,9/6/2013,84,5,349570,6:50,545 W 110th St,40.80413276,-73.96591761
7097818890,9/6/2013,19,2,349570,6:49,545 W 110th St,40.80413276,-73.96591761
7097818943,9/6/2013,19,2,349570,7:53,545 W 110th St,40.80413276,-73.96591761
7097818359,9/4/2013,19,2,349570,5:45,2840 Broadway,40.80437476,-73.9664427
7097818931,9/6/2013,19,2,349570,7:52,2840 Broadway,40.80437476,-73.9664427
7097818955,9/6/2013,19,2,349570,8:00,2848 Broadway,40.80441963,-73.96607584
7097818839,9/5/2013,19,2,349570,8:56,2850 Broadway,40.80462068,-73.96626641
7097818402,9/4/2013,17,2,349570,6:55,1060 Amsterdam Ave,40.80463687,-73.96329451
7097818396,9/4/2013,84,5,349570,6:53,1060 Amsterdam Ave,40.80463687,-73.96329451
7097818384,9/4/2013,19,2,349570,6:52,1060 Amsterdam Ave,40.80463687,-73.96329451
7097819110,9/6/2013,46,3,349570,11:44,108 E 125th St,40.80504895,-73.9392475
7097819091,9/6/2013,46,3,349570,11:37,108 E 125th St,40.80504895,-73.9392475
7097819108,9/6/2013,46,3,349570,11:40,104 E 125th St,40.80509506,-73.93935672
7097817999,9/3/2013,21,1,349570,8:49,208 W 119th St,40.80526224,-73.95220943
7097818803,9/5/2013,38,5,349570,8:15,2880 Broadway,40.8054706,-73.96522734
7097818013,9/3/2013,21,1,349570,8:52,276 W 119th St,40.80591711,-73.9535254
7097818001,9/3/2013,21,1,349570,8:50,182 St Nicholas Ave,40.8060312,-73.95237106
7097817975,9/3/2013,21,1,349570,8:40,364 W 121st St,40.80855605,-73.95566208
7097818104,9/3/2013,21,1,349570,9:15,19 W 128th St,40.80893355,-73.94169303
7097817951,9/3/2013,21,1,349570,8:37,352 W 122nd St,40.80894744,-73.95485568
7097818141,9/3/2013,21,1,349570,9:42,56 W 128th St,40.80907159,-73.94321849
7097818130,9/3/2013,21,1,349570,9:40,60 W 128th St,40.80914827,-73.94340641
7097818116,9/3/2013,21,1,349570,9:36,70 W 128th St,40.80921074,-73.94317133
7097818128,9/3/2013,21,1,349570,9:37,70 W 128th St,40.80921074,-73.94317133
7097817963,9/3/2013,21,1,349570,8:38,341 W 122nd St,40.80921534,-73.95426743
7097818153,9/3/2013,21,1,349570,9:48,230 W 129th St,40.81158602,-73.94688639
7097818165,9/3/2013,21,1,349570,9:49,236 W 129th St,40.81161747,-73.94696039
7097818177,9/3/2013,21,1,349570,9:50,240 W 129th St,40.81163844,-73.94700973
7097819492,9/7/2013,21,1,349570,8:27,2186 5th Ave,40.81189995,-73.93836567
7097819509,9/7/2013,21,1,349570,8:29,2196 5th Ave,40.81223196,-73.93812354
7097819029,9/6/2013,38,5,349570,9:43,490 Lenox Ave,40.8136363,-73.9409067
7097818098,9/3/2013,21,1,349570,9:13,25 Convent Ave,40.81367196,-73.9527803
7097819546,9/7/2013,21,1,349570,8:40,2284 Adam Clayton Powell,40.81484649,-73.94414855
7097819534,9/7/2013,20,2,349570,8:39,2284 Adam Clayton Powell,40.81484649,-73.94414855
7097818323,9/3/2013,21,1,349570,11:41,101 W 136th St,40.814863,-73.94034826
7097818086,9/3/2013,21,1,349570,9:11,48 Convent Ave,40.81491282,-73.95336389
7097819522,9/7/2013,21,1,349570,8:38,2286 Adam Clayton Powell,40.81491723,-73.94409655
7097819510,9/7/2013,21,1,349570,8:36,2288 Adam Clayton Powell,40.81498797,-73.94404455
7097819042,9/6/2013,38,5,349570,10:17,2295 Adam Clayton Powell,40.81509351,-73.94374345
7097819455,9/7/2013,21,1,349570,8:20,2304 Adam Clayton Powell,40.81551777,-73.94365592
7097819443,9/7/2013,21,1,349570,8:19,2306 Adam Clayton Powell,40.8155883,-73.94360445
7097819431,9/7/2013,21,1,349570,8:18,2306 Adam Clayton Powell,40.8155883,-73.94360445
