summons_number,issue_date,violation_code,violation_category,issuer_code,time_format,address,Latitude,Longitude
7175934853,1/2/14,16,2,353164,0.615277778,57 Kenmare St,40.72100625,-73.9958053
7175934841,1/2/14,37,4,353164,0.6125,185 Mulberry St,40.72092751,-73.99689936
7175934830,1/2/14,31,2,353164,0.610416667,184-186 Mulberry St,40.724324,-73.996124
7175934828,1/2/14,40,2,353164,0.583333333,202 Mott St,40.72139362,-73.99545653
7175934816,1/2/14,20,2,353164,0.577777778,222 Bowery,40.72213205,-73.99376868
7175934786,1/2/14,48,3,353164,0.568055556,183 Chrystie St,40.72174376,-73.99236729
7175934750,1/2/14,14,2,353164,0.559722222,235 Bowery,40.72235109,-73.99284639
7175934737,1/2/14,40,2,353164,0.549305556,226-228 Bowery,40.724324,-73.996124
7175934981,1/2/14,20,2,353164,0.728472222,226 Lafayette St,40.72225278,-73.99748409
7175934968,1/2/14,31,2,353164,0.699305556,433 Broome St,40.72134452,-73.99949707
7175934944,1/2/14,20,2,353164,0.695833333,43 Crosby St,40.72167933,-73.9984872
7175934920,1/2/14,37,4,353164,0.689583333,185 Mulberry St,40.72092751,-73.99689936
7175934907,1/2/14,16,2,353164,0.644444444,89 Crosby St,40.72317413,-73.99743037
7175934877,1/2/14,77,6,353164,0.633333333,555 Broadway,40.72390406,-73.99818292
7175934865,1/2/14,37,4,353164,0.622222222,405 Broome St,40.72084583,-73.99791116
7175935006,1/2/14,19,2,353164,0.775,55 E Houston St,40.62231146,-74.14629864
7175934993,1/2/14,42,4,353164,0.746527778,575 Broadway,40.72449267,-73.99768491
7175934970,1/2/14,20,2,353164,0.726388889,23 Cleveland Pl,40.7217395,-73.99699928
7175934956,1/2/14,31,2,353164,0.698611111,438 Broome St,40.72178664,-73.99919046
7175934932,1/2/14,38,5,353164,0.690277778,188 Mulberry St,40.72111114,-73.99650247
7175934919,1/2/14,20,2,353164,0.686805556,218 Lafayette St,40.72199475,-73.99780523
7175934889,1/2/14,42,4,353164,0.636805556,540 Broadway,40.72318136,-73.99806207
7175934804,1/2/14,16,2,353164,0.575,11 Rivington St,40.72118511,-73.99275607
7175934798,1/2/14,20,2,353164,0.56875,187 Chrystie St,40.72183905,-73.99232246
7175934762,1/2/14,48,3,353164,0.563888889,229 Chrystie St,40.72270166,-73.99159912
7175934749,1/2/14,46,3,353164,0.552777778,218 Bowery,40.72200173,-73.99381303
7175934725,1/2/14,20,2,353164,0.543055556,181 Chrystie St,40.72164719,-73.99240959
7928327946,1/6/14,10,2,353164,0.748611111,49 Bleecker St,40.72573172,-73.99372638
7928327971,1/6/14,38,5,353164,0.78125,98 Forsyth St,40.71817202,-73.9926355
7928327958,1/6/14,14,2,353164,0.750694444,302 Elizabeth St,40.72505164,-73.99298652
7928327880,1/6/14,20,2,353164,0.666666667,290 Mulberry St,40.72474143,-73.99491278
7928327879,1/6/14,16,2,353164,0.624305556,302-4 Mott St,40.72486603,-73.99382267
7928327867,1/6/14,20,2,353164,0.618055556,137 E Houston St,40.72310172,-73.9901216
7928327855,1/6/14,20,2,353164,0.615972222,139 E Houston St,40.72302134,-73.98996464
7928327843,1/6/14,71,5,353164,0.611805556,195 Chrystie St,40.72217181,-73.99235229
7928327790,1/6/14,48,3,353164,0.573611111,163 Chrystie St,40.7206884,-73.99291294
7928327752,1/6/14,20,2,353164,0.568055556,193 Chrystie St,40.72194141,-73.99198463
7928327740,1/6/14,20,2,353164,0.564583333,222 Bowery,40.72213205,-73.99376868
7928327727,1/6/14,24,2,353164,0.554861111,32 Spring St,40.72151096,-73.99573373
7928327673,1/6/14,48,3,353164,0.538194444,177 Chrystie St,40.7212638,-73.99233019
7928327983,1/6/14,37,4,353164,0.786111111,129 Eldridge St,40.71887098,-73.99175083
7928327934,1/6/14,20,2,353164,0.724305556,285 Mott St,40.72429822,-73.99464198
7928327922,1/6/14,20,2,353164,0.722916667,252 Mott St,40.72332801,-73.99468215
7928327910,1/6/14,14,2,353164,0.702083333,178 Mott St,40.72033625,-73.99587237
7928327909,1/6/14,20,2,353164,0.670833333,316 Mott St,40.7252357,-73.9937004
7928327892,1/6/14,20,2,353164,0.670138889,308 Mott St,40.7251136,-73.99375343
7928327831,1/6/14,48,3,353164,0.610416667,191 Chrystie St,40.72200826,-73.99229003
7928327818,1/6/14,20,2,353164,0.581944444,174 Elizabeth St,40.72099906,-73.9946154
7928327806,1/6/14,19,2,353164,0.578472222,180 Bowery,40.72072972,-73.99427324
7928327788,1/6/14,48,3,353164,0.572916667,165 Chrystie St,40.7207538,-73.99288926
7928327776,1/6/14,16,2,353164,0.570833333,177 Chrystie St,40.7212638,-73.99233019
7928327764,1/6/14,20,2,353164,0.569444444,183 Chrystie St,40.72174376,-73.99236729
7928327739,1/6/14,20,2,353164,0.557638889,205 Mulberry St,40.72168716,-73.99646916
7928327703,1/6/14,71,5,353164,0.548611111,4 Spring St,40.72093792,-73.99403601
7928327697,1/6/14,20,2,353164,0.541666667,195 Chrystie St,40.72217181,-73.99235229
7928327685,1/6/14,48,3,353164,0.539583333,179 Chrystie St,40.72132141,-73.99230065
7941124865,1/7/14,37,4,353164,0.7875,30 Delancey St,40.7198511,-73.99218736
7941124853,1/7/14,37,4,353164,0.747222222,188 Lafayette St,40.72095144,-73.99840882
7941124841,1/7/14,20,2,353164,0.743055556,403 Broome St,40.72075128,-73.99796146
7941124786,1/7/14,16,2,353164,0.679861111,376 Broome St,40.7205623,-73.99621645
7941124774,1/7/14,71,5,353164,0.677083333,177 Mulberry St,40.72050999,-73.99693086
7941124749,1/7/14,69,5,353164,0.624305556,100 Grand St,40.72149183,-74.00158816
7941124695,1/7/14,31,2,353164,0.593055556,22D Howard St,40.71964195,-74.00019435
7941124671,1/7/14,16,2,353164,0.580555556,178 Mott St,40.72033625,-73.99587237
7941124646,1/7/14,37,4,353164,0.54375,207 Bowery,40.72123342,-73.99327792
7941124622,1/7/14,17,2,353164,0.538194444,183 Chrystie St,40.72174376,-73.99236729
7941124816,1/7/14,16,2,353164,0.689583333,75 Spring St,40.72277525,-73.9976837
7941124804,1/7/14,82,5,353164,0.688888889,75 Spring St,40.72277525,-73.9976837
7941124798,1/7/14,14,2,353164,0.683333333,62 Kenmare St,40.72085441,-73.99591817
7941124762,1/7/14,14,2,353164,0.672222222,247 Centre St,40.72013828,-73.99834934
7941124737,1/7/14,46,3,353164,0.619444444,48 Howard St,40.72031932,-74.00172951
7941124725,1/7/14,51,3,353164,0.600694444,37 Howard St,40.62924301,-74.08750743
7941124683,1/7/14,14,2,353164,0.586111111,176 Lafayette St,40.72057722,-73.99900375
7941124660,1/7/14,20,2,353164,0.555555556,45 Spring St,40.72213067,-73.9960526
7941124634,1/7/14,20,2,353164,0.540277778,183 Chrystie St,40.72174376,-73.99236729
7951140788,1/8/14,37,4,353164,0.934722222,30 Gansevoort St,40.7393256,-74.00593383
7951140740,1/8/14,17,2,353164,0.920138889,525 6th Ave,40.66522735,-73.98592762
7951140715,1/8/14,71,5,353164,0.905555556,21 Astor Pl,40.73013051,-73.99179661
7951140703,1/8/14,38,5,353164,0.902777778,752 Broadway,40.73025499,-73.9922639
7951140697,1/8/14,37,4,353164,0.897916667,836 Broadway,40.73357523,-73.99058321
7951140685,1/8/14,14,2,353164,0.895138889,54 E 13th St,40.73612176,-73.99668079
7951140673,1/8/14,37,4,353164,0.893055556,840 Broadway,40.73374178,-73.99071179
7951140594,1/8/14,14,2,353164,0.849305556,60 E 13th St,40.73620728,-73.9968816
7951140557,1/8/14,77,6,353164,0.756944444,34 Canal St,40.71445661,-73.99074095
7951140545,1/8/14,77,6,353164,0.727777778,34 Canal St,40.71445661,-73.99074095
7951140533,1/8/14,20,2,353164,0.723611111,123 Division St,40.71429773,-73.99168828
7951140521,1/8/14,77,6,353164,0.697916667,33 Canal St,40.71475117,-73.99075999
7951140510,1/8/14,38,5,353164,0.677777778,49 Canal St,40.71498725,-73.9915117
7951140491,1/8/14,20,2,353164,0.644444444,77-79 Ludlow St,40.724324,-73.996124
7951140442,1/8/14,16,2,353164,0.621527778,49 Clinton St,40.71977224,-73.9850039
7951140405,1/8/14,37,4,353164,0.609722222,137 Rivington St,40.71927861,-73.98646786
7951140338,1/8/14,38,5,353164,0.586805556,43 Clinton St,40.719967,-73.98490547
7951140284,1/8/14,38,5,353164,0.570833333,170 Rivington St,40.71917107,-73.98457626
7951140776,1/8/14,38,5,353164,0.933333333,30 Gansevoort St,40.7393256,-74.00593383
7951140739,1/8/14,20,2,353164,0.918055556,65 W 13th St,40.73683354,-73.99678077
7951140727,1/8/14,38,5,353164,0.909722222,13 E 4th St,40.65236801,-73.9778598
7951140661,1/8/14,19,2,353164,0.889583333,139 4th Ave,40.724324,-73.996124
7951140650,1/8/14,16,2,353164,0.88125,69 Spring St,40.7225472,-73.99747512
7951140636,1/8/14,38,5,353164,0.861805556,726 Broadway,40.72912388,-73.99284906
7951140624,1/8/14,38,5,353164,0.858333333,10 Astor Pl,40.61466468,-74.15969967
7951140612,1/8/14,38,5,353164,0.85625,1 Astor Pl,40.73016554,-73.99281211
7951140600,1/8/14,38,5,353164,0.852083333,814 Broadway,40.73257456,-73.99116089
7951140582,1/8/14,14,2,353164,0.847916667,60 E 13th St,40.73620728,-73.9968816
7951140570,1/8/14,20,2,353164,0.833333333,54 Rivington St,40.72088762,-73.99041919
7951140569,1/8/14,37,4,353164,0.759027778,30 Canal St,40.71443958,-73.9906798
7951140508,1/8/14,37,4,353164,0.672222222,42-44 Canal St,40.724324,-73.996124
7951140480,1/8/14,16,2,353164,0.629166667,95 Clinton St,40.71855249,-73.98563974
7951140478,1/8/14,16,2,353164,0.627777778,93 Clinton St,40.71861763,-73.98561033
7951140466,1/8/14,16,2,353164,0.626388889,91 Clinton St,40.71868044,-73.98557711
7951140454,1/8/14,38,5,353164,0.623611111,37-39 Clinton St,40.724324,-73.996124
7951140417,1/8/14,37,4,353164,0.613194444,176 Rivington St,40.71909349,-73.98432171
7951140387,1/8/14,16,2,353164,0.60625,108 Norfolk St,40.71893514,-73.98678783
7951140375,1/8/14,37,4,353164,0.602777778,98 Suffolk St,40.7183933,-73.98610862
7951140363,1/8/14,70,5,353164,0.601388889,100 Suffolk St,40.71845736,-73.98607414
7951140351,1/8/14,10,2,353164,0.6,104 Suffolk St,40.71858842,-73.98600868
7951140340,1/8/14,10,2,353164,0.590277778,159 Rivington St,40.71898119,-73.98547076
7951140326,1/8/14,37,4,353164,0.585416667,69 Clinton St,40.71936769,-73.98510923
7951140314,1/8/14,37,4,353164,0.583333333,176 Rivington St,40.71909349,-73.98432171
7941125675,1/9/14,46,3,353164,0.931944444,73 Washington Pl,40.60035772,-74.13622146
7941125584,1/9/14,71,5,353164,0.890972222,11 Cleveland Pl,40.60311805,-74.06889066
7941125572,1/9/14,77,6,353164,0.882638889,389 Broadway,40.72393919,-74.00233196
7941125560,1/9/14,14,2,353164,0.878472222,380 Broome St,40.72062047,-73.99646359
7941125547,1/9/14,71,5,353164,0.863888889,740 Broadway,40.72966267,-73.9923552
7941125535,1/9/14,38,5,353164,0.861111111,10 Astor Pl,40.61466468,-74.15969967
7941125523,1/9/14,38,5,353164,0.859722222,1 Astor Pl,40.73016554,-73.99281211
7941125493,1/9/14,38,5,353164,0.851388889,832 Broadway,40.73343137,-73.99072179
7941125470,1/9/14,71,5,353164,0.847222222,812 Broadway,40.73265812,-73.9908921
7941125420,1/9/14,14,2,353164,0.776388889,204 Bowery,40.72156678,-73.99396352
7941125407,1/9/14,16,2,353164,0.745138889,178 Mott St,40.72033625,-73.99587237
7941125389,1/9/14,14,2,353164,0.707638889,39 Kenmare St,40.72093969,-73.99524483
7941125353,1/9/14,24,2,353164,0.690972222,32 Spring St,40.72151096,-73.99573373
7941125262,1/9/14,38,5,353164,0.603472222,199 Bowery,40.72113431,-73.99362025
7941125250,1/9/14,70,5,353164,0.598611111,199 Bowery,40.72113431,-73.99362025
7941125249,1/9/14,48,3,353164,0.595138889,181 Chrystie St,40.72164719,-73.99240959
7941125237,1/9/14,20,2,353164,0.59375,187 Chrystie St,40.72183905,-73.99232246
7941125225,1/9/14,20,2,353164,0.591666667,195 Chrystie St,40.72217181,-73.99235229
7941125183,1/9/14,48,3,353164,0.561111111,183 Chrystie St,40.72174376,-73.99236729
7941125158,1/9/14,48,3,353164,0.545138889,181 Chrystie St,40.72164719,-73.99240959
7941125134,1/9/14,16,2,353164,0.539583333,177 Chrystie St,40.7212638,-73.99233019
7941125651,1/9/14,38,5,353164,0.921527778,30 Gansevoort St,40.7393256,-74.00593383
7941125640,1/9/14,38,5,353164,0.9125,22 E 14th St,40.73511844,-73.99270063
7941125638,1/9/14,38,5,353164,0.911805556,7 E 14th St,40.73584473,-73.99251277
7941125626,1/9/14,38,5,353164,0.910416667,7 E 14th St,40.73584473,-73.99251277
7941125614,1/9/14,37,4,353164,0.909027778,7 E 14th St,40.73584473,-73.99251277
7941125602,1/9/14,71,5,353164,0.906944444,72 5th Ave,40.68082397,-73.97772196
7941125596,1/9/14,40,2,353164,0.895138889,22 Spring St,40.72130863,-73.99518069
7941125559,1/9/14,40,2,353164,0.875,219 Mott St,40.72227262,-73.99550426
7941125511,1/9/14,38,5,353164,0.857638889,752 Broadway,40.73025499,-73.9922639
7941125481,1/9/14,38,5,353164,0.849305556,822 Broadway,40.69916651,-73.93971246
7941125468,1/9/14,14,2,353164,0.842361111,401 Lafayette St,40.7280935,-73.99283106
7941125456,1/9/14,20,2,353164,0.838194444,222 Bowery,40.72213205,-73.99376868
7941125444,1/9/14,14,2,353164,0.833333333,285 Mott St,40.72429822,-73.99464198
7941125432,1/9/14,16,2,353164,0.779861111,10 Delancey St,40.7204093,-73.99321042
7941125419,1/9/14,37,4,353164,0.773611111,207 Bowery,40.72123342,-73.99327792
7941125390,1/9/14,16,2,353164,0.714583333,392 Broome St,40.72066033,-73.9969865
7941125377,1/9/14,20,2,353164,0.696527778,55 Prince St,40.7236584,-73.9961746
7941125365,1/9/14,20,2,353164,0.695138889,52 Prince St,40.72341374,-73.99605493
7941125341,1/9/14,20,2,353164,0.660416667,285 Mott St,40.72429822,-73.99464198
7941125330,1/9/14,20,2,353164,0.659027778,274 Mott St,40.7240059,-73.99421975
7941125328,1/9/14,20,2,353164,0.658333333,262 Mott St,40.72379635,-73.99430132
7941125316,1/9/14,20,2,353164,0.653472222,52 Prince St,40.72341374,-73.99605493
7941125304,1/9/14,20,2,353164,0.652083333,57 Prince St,40.72375556,-73.9961477
7941125298,1/9/14,16,2,353164,0.651388889,270 Lafayette St,40.63836296,-74.09431083
7941125286,1/9/14,16,2,353164,0.613888889,306 Mott St,40.7249855,-73.99377117
7941125274,1/9/14,16,2,353164,0.613194444,306 Mott St,40.7249855,-73.99377117
7941125213,1/9/14,16,2,353164,0.589583333,229 Chrystie St,40.72270166,-73.99159912
7941125201,1/9/14,48,3,353164,0.588194444,229 Chrystie St,40.72270166,-73.99159912
7941125171,1/9/14,46,3,353164,0.548611111,229 Chrystie St,40.72270166,-73.99159912
7941125160,1/9/14,20,2,353164,0.546527778,195 Chrystie St,40.72217181,-73.99235229
7941125146,1/9/14,48,3,353164,0.540972222,163 Chrystie St,40.7206884,-73.99291294
7941125948,1/10/14,20,2,353164,0.78125,124 Forsyth St,40.7193197,-73.99204821
7941125936,1/10/14,24,2,353164,0.73125,34 Spring St,40.72151889,-73.99587207
7941125912,1/10/14,38,5,353164,0.725694444,193 Bowery,40.72077861,-73.99345467
7941125833,1/10/14,20,2,353164,0.639583333,187 Chrystie St,40.72183905,-73.99232246
7941125821,1/10/14,48,3,353164,0.638194444,181 Chrystie St,40.72164719,-73.99240959
7941125808,1/10/14,14,2,353164,0.633333333,241 Bowery,40.72247647,-73.99279332
7941125780,1/10/14,20,2,353164,0.614583333,254 Elizabeth St,40.72369118,-73.99350527
7941125766,1/10/14,20,2,353164,0.609722222,198 Elizabeth St,40.72185283,-73.99422225
7941125754,1/10/14,37,4,353164,0.604861111,207 Bowery,40.72123342,-73.99327792
7941125730,1/10/14,38,5,353164,0.602777778,196 Bowery,40.72131693,-73.99405382
7941125699,1/10/14,84,5,353164,0.535416667,132 Ludlow St,40.72005779,-73.9882628
7941125687,1/10/14,40,2,353164,0.534722222,132 Ludlow St,40.72005779,-73.9882628
7941125924,1/10/14,24,2,353164,0.729861111,32 Spring St,40.72151096,-73.99573373
7941125900,1/10/14,48,3,353164,0.720833333,195 Chrystie St,40.72217181,-73.99235229
7941125894,1/10/14,20,2,353164,0.696527778,184 Eldridge St,40.7206385,-73.99059299
7941125882,1/10/14,20,2,353164,0.688888889,184 Eldridge St,40.7206385,-73.99059299
7941125870,1/10/14,16,2,353164,0.680555556,168-170 Forsyth St,40.724324,-73.996124
7941125869,1/10/14,20,2,353164,0.677777778,180 Eldridge St,40.72050001,-73.99066369
7941125845,1/10/14,20,2,353164,0.640277778,191 Chrystie St,40.72200826,-73.99229003
7941125810,1/10/14,16,2,353164,0.636805556,9 Rivington St,40.72130482,-73.99274368
7941125791,1/10/14,16,2,353164,0.620833333,229 Chrystie St,40.72270166,-73.99159912
7941125778,1/10/14,20,2,353164,0.611111111,204 Elizabeth St,40.72206447,-73.99414711
7941125742,1/10/14,38,5,353164,0.603472222,207 Bowery,40.72123342,-73.99327792
7941125729,1/10/14,40,2,353164,0.578472222,266 Elizabeth St,40.72401433,-73.99336396
7941125717,1/10/14,37,4,353164,0.565277778,199 Bowery,40.72113431,-73.99362025
7941125705,1/10/14,20,2,353164,0.555555556,182 Eldridge St,40.72054672,-73.99050029
7928329219,1/12/14,14,2,353164,0.675,86 Kenmare St,40.72109913,-73.99688882
7928329207,1/12/14,14,2,353164,0.674305556,86 Kenmare St,40.72109913,-73.99688882
7928329190,1/12/14,14,2,353164,0.672916667,86 Kenmare St,40.72109913,-73.99688882
7928329177,1/12/14,46,3,353164,0.606944444,274 Mott St,40.7240059,-73.99421975
7928329153,1/12/14,70,5,353164,0.566666667,174 Forsyth St,40.72149195,-73.99092258
7928329141,1/12/14,20,2,353164,0.565972222,174 Forsyth St,40.72149195,-73.99092258
7928329128,1/12/14,14,2,353164,0.558333333,300 Bowery,40.72464928,-73.99281183
7928329116,1/12/14,14,2,353164,0.556944444,300 Bowery,40.72464928,-73.99281183
7928329086,1/12/14,40,2,353164,0.547222222,288 Elizabeth St,40.72460181,-73.9931466
7928329074,1/12/14,16,2,353164,0.545833333,302-4 Mott St,40.72486603,-73.99382267
7928329049,1/12/14,40,2,353164,0.525,128 Crosby St,40.72470099,-73.99638571
7928329037,1/12/14,71,5,353164,0.509722222,110 Crosby St,40.72403071,-73.99694371
7928329025,1/12/14,40,2,353164,0.504166667,200 Mulberry St,40.72149561,-73.99635107
7928329001,1/12/14,16,2,353164,0.484722222,306 Mott St,40.7249855,-73.99377117
7928328975,1/12/14,14,2,353164,0.477777778,302 Bowery,40.72472291,-73.99280367
7928328963,1/12/14,14,2,353164,0.475694444,300 Bowery,40.72464928,-73.99281183
7928328951,1/12/14,71,5,353164,0.472916667,95 E Houston St,40.7240086,-73.99249558
7928328938,1/12/14,14,2,353164,0.465277778,235 Bowery,40.72235109,-73.99284639
7928328926,1/12/14,71,5,353164,0.463194444,4 Rivington St,40.72167654,-73.99288296
7928328872,1/12/14,14,2,353164,0.445138889,125 Orchard St,40.71960523,-73.98972372
7928329220,1/12/14,16,2,353164,0.720138889,338 Broome St,40.71971338,-73.99462599
7928329189,1/12/14,16,2,353164,0.611111111,286 Mulberry St,40.72447097,-73.99504909
7928329165,1/12/14,77,6,353164,0.602777778,274 Bowery,40.72373093,-73.99315338
7928329130,1/12/14,14,2,353164,0.560416667,302 Bowery,40.72472291,-73.99280367
7928329104,1/12/14,70,5,353164,0.552777778,302 Elizabeth St,40.72505164,-73.99298652
7928329098,1/12/14,14,2,353164,0.55,302 Elizabeth St,40.72505164,-73.99298652
7928329050,1/12/14,16,2,353164,0.536111111,288 Mulberry St,40.72452604,-73.99494776
7928328987,1/12/14,48,3,353164,0.479861111,316 Bowery,40.72516849,-73.9925487
7928328940,1/12/14,14,2,353164,0.467361111,241 Bowery,40.72247647,-73.99279332
7928328914,1/12/14,10,2,353164,0.461111111,183 Chrystie St,40.72174376,-73.99236729
7929433705,1/13/14,38,5,353164,0.777777778,108 Eldridge St,40.71800853,-73.99176892
7929433687,1/13/14,40,2,353164,0.764583333,266 Bowery,40.72346362,-73.9932636
7929433675,1/13/14,20,2,353164,0.741666667,262 Mott St,40.72379635,-73.99430132
7929433560,1/13/14,20,2,353164,0.620138889,94 Prince St,40.72458516,-73.99880512
7929433511,1/13/14,20,2,353164,0.597222222,52 Spring St,40.72185981,-73.99663941
7929433493,1/13/14,14,2,353164,0.589583333,178 Lafayette St,40.72063738,-73.99895747
7929433470,1/13/14,20,2,353164,0.564583333,193 Chrystie St,40.72194141,-73.99198463
7929433663,1/13/14,20,2,353164,0.715277778,226 Lafayette St,40.72225278,-73.99748409
7929433651,1/13/14,20,2,353164,0.6875,103 Mercer St,40.7235587,-73.99961207
7929433640,1/13/14,20,2,353164,0.681944444,220 Lafayette St,40.72203631,-73.99772032
7929433626,1/13/14,37,4,353164,0.645833333,90 Prince St,40.72434578,-73.99849265
7929433614,1/13/14,31,2,353164,0.640277778,504 Broadway,40.7222284,-73.99936535
7929433602,1/13/14,20,2,353164,0.6375,40 Crosby St,40.72145321,-73.99912174
7929433596,1/13/14,20,2,353164,0.633333333,218 Lafayette St,40.72199475,-73.99780523
7929433559,1/13/14,20,2,353164,0.618055556,105 Mercer St,40.72370368,-73.99953707
7929433547,1/13/14,31,2,353164,0.615972222,93 Spring St,40.6038066,-74.09572759
7929433535,1/13/14,31,2,353164,0.611111111,440 Broome St,40.72185347,-73.99977029
7929433523,1/13/14,16,2,353164,0.601388889,45-47 Crosby St,40.724324,-73.996124
7929433500,1/13/14,14,2,353164,0.591666667,199 Lafayette St,40.64006513,-74.09397682
7929433468,1/13/14,20,2,353164,0.563194444,201 Chrystie St,40.72228547,-73.99210883
7793366062,1/14/14,20,2,353164,0.769444444,126 Forsyth St,40.71935872,-73.99225974
7793366049,1/14/14,24,2,353164,0.731944444,19 Park Row,40.71329403,-74.00845937
7793365951,1/14/14,19,2,353164,0.595833333,29 Park Row,40.71134729,-74.00734792
7793365914,1/14/14,24,2,353164,0.561111111,32 Spring St,40.72151096,-73.99573373
7793365860,1/14/14,71,5,353164,0.542361111,15 Rivington St,40.7212584,-73.99258768
7793366074,1/14/14,37,4,353164,0.776388889,91 Eldridge St,40.71752763,-73.9923876
7793366050,1/14/14,37,4,353164,0.765972222,104 Forsyth St,40.71836547,-73.99253656
7793366013,1/14/14,69,5,353164,0.720138889,64 Fulton St,40.708716,-74.00530245
7793365975,1/14/14,74,5,353164,0.626388889,2 Gold St,40.55793009,-74.17758612
7793365963,1/14/14,14,2,353164,0.625694444,2 Gold St,40.55793009,-74.17758612
7793365940,1/14/14,19,2,353164,0.594444444,29 Park Row,40.71134729,-74.00734792
7793365938,1/14/14,69,5,353164,0.565972222,180 Mulberry St,40.72079296,-73.99644508
7793365926,1/14/14,51,3,353164,0.563194444,209 Mulberry St,40.72187046,-73.99639693
7793365902,1/14/14,20,2,353164,0.559027778,176 Elizabeth St,40.7210831,-73.99469632
7793365896,1/14/14,20,2,353164,0.556944444,192 Elizabeth St,40.72164303,-73.99429809
7793365884,1/14/14,19,2,353164,0.553472222,180 Bowery,40.72072972,-73.99427324
7793365872,1/14/14,37,4,353164,0.55,207 Bowery,40.72123342,-73.99327792
7793365859,1/14/14,48,3,353164,0.540277778,179 Chrystie St,40.72132141,-73.99230065
7391092654,11/1/13,14,2,353164,0.940277778,302 Bowery,40.72472291,-73.99280367
7391092629,11/1/13,38,5,353164,0.907638889,164 W 4th St,40.71125284,-73.96166923
7391092605,11/1/13,37,4,353164,0.903472222,12 Cornelia St,40.68760968,-73.91771012
7391092587,11/1/13,38,5,353164,0.897916667,11 Carmine St,40.7306082,-74.00230595
7391092551,11/1/13,20,2,353164,0.892361111,130 W 3rd St,40.73061595,-74.00091066
7391092484,11/1/13,38,5,353164,0.852777778,816 Broadway,40.73276627,-73.99090504
7391092370,11/1/13,16,2,353164,0.7125,312 Bowery,40.72507542,-73.99268546
7391092368,11/1/13,14,2,353164,0.711111111,303 Bowery,40.72489063,-73.99223686
7391092320,11/1/13,37,4,353164,0.638888889,56 2nd Ave,40.72563969,-73.98948759
7391092253,11/1/13,20,2,353164,0.605555556,45 2nd Ave,40.7254409,-73.9903772
7391092241,11/1/13,37,4,353164,0.604166667,50 2nd Ave,40.72535903,-73.98973625
7391092228,11/1/13,14,2,353164,0.59375,52 E 4th St,40.72664032,-73.9910884
7391092216,11/1/13,37,4,353164,0.586805556,133 E 4th St,40.73138174,-73.99989701
7391092204,11/1/13,53,3,353164,0.581944444,61 1st Ave,40.72527867,-73.98710936
7391092150,11/1/13,10,2,353164,0.545833333,46-50 Rivington St,40.724324,-73.996124
7391092230,11/1/13,37,4,353164,0.597916667,89 E 4th St,40.72628242,-73.98942093
7391092174,11/1/13,19,2,353164,0.570138889,14 1st Ave,40.57528672,-74.1199364
7391092642,11/1/13,38,5,353164,0.909722222,187 W 4th St,40.73263905,-74.00182595
7391092630,11/1/13,38,5,353164,0.909027778,181 W 4th St,40.73254024,-74.00164476
7391092617,11/1/13,37,4,353164,0.905555556,11 Cornelia St,40.73179108,-74.00138581
7391092599,11/1/13,38,5,353164,0.900694444,35 Cornelia St,40.68835021,-73.91768342
7391092575,11/1/13,37,4,353164,0.896527778,7 Carmine St,40.73064137,-74.00219777
7391092563,11/1/13,37,4,353164,0.894444444,315 6th Ave,40.67179803,-73.98040467
7391092540,11/1/13,38,5,353164,0.88125,816 Broadway,40.73276627,-73.99090504
7391092538,11/1/13,38,5,353164,0.877777778,832 Broadway,40.73343137,-73.99072179
7391092514,11/1/13,38,5,353164,0.860416667,814 Broadway,40.73257456,-73.99116089
7391092502,11/1/13,38,5,353164,0.856944444,838 Broadway,40.69895664,-73.93929234
7391092496,11/1/13,37,4,353164,0.854861111,832 Broadway,40.73343137,-73.99072179
7391092472,11/1/13,38,5,353164,0.850694444,799 Broadway,40.69993099,-73.9400679
7391092447,11/1/13,16,2,353164,0.785416667,12 Delancey St,40.72023356,-73.99343898
7391092423,11/1/13,10,2,353164,0.763888889,119-121 Prince St,40.724324,-73.996124
7391092400,11/1/13,20,2,353164,0.726388889,158 Crosby St,40.72545743,-73.99575292
7391092393,11/1/13,31,2,353164,0.723611111,65 Bleecker St,40.72637722,-73.99501875
7391092356,11/1/13,51,3,353164,0.699305556,54 Bond St,40.72628526,-73.99318675
7391092332,11/1/13,37,4,353164,0.641666667,23 2nd Ave,40.72462325,-73.99093572
7391092319,11/1/13,20,2,353164,0.631944444,350 Bowery,40.72673572,-73.99206529
7391092307,11/1/13,14,2,353164,0.628472222,304 Elizabeth St,40.72462213,-73.99328352
7391092290,11/1/13,20,2,353164,0.627083333,300 Elizabeth St,40.72499024,-73.99301273
7391092289,11/1/13,40,2,353164,0.613888889,8 E 1st St,40.72487798,-73.99202178
7391093002,11/2/13,38,5,353164,0.764583333,352 Bowery,40.72680145,-73.99203077
7391092988,11/2/13,37,4,353164,0.741666667,207 Bowery,40.72123342,-73.99327792
7391092976,11/2/13,20,2,353164,0.738888889,2 Spring St,40.72087046,-73.99387037
7391092940,11/2/13,70,5,353164,0.725,262 Elizabeth St,40.72389265,-73.9934107
7391092903,11/2/13,20,2,353164,0.676388889,350 Bowery,40.72673572,-73.99206529
7391092897,11/2/13,71,5,353164,0.675694444,352 Bowery,40.72680145,-73.99203077
7391092885,11/2/13,38,5,353164,0.672222222,334 Bowery,40.72604858,-73.99226736
