0.536111111,40.724743,-73.99178
0.553472222,40.726032,-73.9975
0.597916667,40.73296,-74.00231
0.602777778,40.72863,-73.99398
0.621527778,40.73297,-74.00232
0.645833333,40.733,-74.00234
0.646527778,40.72892,-73.995415
0.728472222,40.725506,-73.99508
0.744444444,40.72488,-73.99402
0.539583333,40.724537,-73.99254
0.543055556,40.72476,-73.99408
0.565277778,40.7283,-73.995415
0.594444444,40.728752,-73.99508
0.611111111,40.72935,-73.99456
0.640277778,40.729458,-73.99479
0.676388889,40.73305,-74.00239
0.724305556,40.72631,-73.995544
0.726388889,40.72612,-73.994896
0.735416667,40.724792,-73.994064
0.738194444,40.724327,-73.99426
0.740277778,40.72499,-73.99481
0.529166667,40.72162,-73.987495
0.5375,40.723133,-73.98945
0.554166667,40.725643,-73.99395
0.566666667,40.724792,-73.994064
0.575,40.724686,-73.99328
0.590972222,40.72415,-73.99282
0.594444444,40.724327,-73.99426
0.615972222,40.724792,-73.994064
0.624305556,40.72631,-73.995544
0.679166667,40.72788,-73.99474
0.6875,40.729065,-73.99373
0.733333333,40.72936,-73.99793
0.673611111,40.72936,-73.99793
0.727083333,40.730003,-73.9952
0.736111111,40.72936,-73.99793
0.548611111,40.724125,-73.99274
0.55,40.72415,-73.99282
0.561805556,40.725643,-73.99395
0.572916667,40.7256,-73.993805
0.577777778,40.725857,-73.99206
0.5875,40.72476,-73.99408
0.595833333,40.724327,-73.99426
0.597916667,40.724327,-73.99426
0.439583333,40.721313,-73.99128
0.445138889,40.722816,-73.99404
0.461111111,40.724045,-73.99256
0.51875,40.72415,-73.99282
0.524305556,40.72248,-73.99213
0.530555556,40.72156,-73.99348
0.584722222,40.720066,-73.98851
0.591666667,40.719193,-73.98704
0.595833333,40.718525,-73.98544
0.597916667,40.718636,-73.98538
0.604861111,40.720467,-73.988235
0.621527778,40.721313,-73.99128
0.625694444,40.721447,-73.99221
0.668055556,40.720604,-73.994
0.463888889,40.724392,-73.992584
0.5,40.727425,-73.99404
0.514583333,40.72463,-73.992355
0.525694444,40.72256,-73.99239
0.529166667,40.721607,-73.99346
0.58125,40.720634,-73.987206
0.589583333,40.718964,-73.98716
0.590277778,40.718964,-73.98716
0.599305556,40.719727,-73.984665
0.622916667,40.721313,-73.99128
0.55625,40.72073,-73.992584
0.534027778,40.72271,-73.9881
0.540277778,40.7211,-73.989624
0.542361111,40.721268,-73.98953
0.570138889,40.721558,-73.99454
0.58125,40.724148,-73.99435
0.588194444,40.72215,-73.99533
0.593055556,40.72104,-73.9942
0.6125,40.723667,-73.99455
0.626388889,40.722084,-73.997406
0.672916667,40.72194,-73.993484
0.7,40.722168,-73.99733
0.703472222,40.722668,-73.99903
0.729861111,40.724773,-73.99629
0.742361111,40.72255,-73.99388
0.746527778,40.721233,-73.99361
0.528472222,40.72093,-73.98785
0.55,40.72204,-73.99091
0.564583333,40.72104,-73.9942
0.584722222,40.72337,-73.99469
0.613888889,40.724327,-73.99426
0.617361111,40.72408,-73.99687
0.668055556,40.72185,-73.99587
0.740972222,40.722607,-73.99402
0.56875,40.72756,-73.99489
0.59375,40.73069,-73.9955
0.602083333,40.729183,-73.99465
0.629166667,40.730804,-73.99539
0.640972222,40.729633,-73.99515
0.716666667,40.727974,-73.99912
0.731944444,40.728886,-73.99835
0.526388889,40.722107,-73.98724
0.55,40.724464,-73.99256
0.554861111,40.72464,-73.9933
0.584027778,40.73119,-73.99505
0.590277778,40.73155,-73.99453
0.596527778,40.73035,-73.99495
0.63125,40.73147,-73.99499
0.64375,40.729633,-73.99515
0.695138889,40.727867,-73.999214
0.727083333,40.727993,-73.99911
0.729861111,40.728134,-73.998985
0.581944444,40.721497,-73.98843
0.592361111,40.721096,-73.98776
0.602083333,40.721783,-73.98891
0.679861111,40.719948,-73.98922
0.684722222,40.71889,-73.98704
0.701388889,40.720512,-73.98806
0.729166667,40.72103,-73.98882
0.734027778,40.7198,-73.989296
0.522222222,40.718395,-73.98632
0.53125,40.7198,-73.98325
0.545833333,40.720802,-73.98807
0.597916667,40.721783,-73.98891
0.609722222,40.72245,-73.98726
0.610416667,40.72245,-73.98726
0.6125,40.72257,-73.98764
0.615972222,40.721058,-73.98739
0.641666667,40.721375,-73.98762
0.674305556,40.720573,-73.99065
0.690277778,40.719887,-73.987595
0.705555556,40.722107,-73.98724
0.711805556,40.722107,-73.98724
0.723611111,40.722763,-73.9888
0.548611111,40.722744,-73.98881
0.556944444,40.72196,-73.990364
0.565972222,40.72181,-73.99203
0.588194444,40.72188,-73.99199
0.590972222,40.7221,-73.99188
0.685416667,40.72204,-73.99091
0.720833333,40.7221,-73.99188
0.594444444,40.72196,-73.990364
0.645138889,40.7211,-73.989624
0.691666667,40.721447,-73.99221
0.736805556,40.72369,-73.99562
0.595833333,40.72294,-73.99399
0.609722222,40.725643,-73.99395
0.621527778,40.722492,-73.993744
0.623611111,40.72185,-73.994415
0.625,40.72163,-73.99451
0.659027778,40.72345,-73.996056
0.674305556,40.721565,-73.9931
0.684027778,40.721157,-73.995575
0.723611111,40.724228,-73.99612
0.538194444,40.721558,-73.987526
0.556944444,40.722816,-73.99404
0.559722222,40.723293,-73.99384
0.567361111,40.72389,-73.99361
0.572916667,40.72499,-73.99481
0.6125,40.724792,-73.994064
0.698611111,40.72481,-73.99469
0.599305556,40.71847,-73.98628
0.688194444,40.720066,-73.98851
0.695138889,40.721657,-73.98763
0.702083333,40.721737,-73.9883
0.724305556,40.721558,-73.98855
0.740972222,40.722107,-73.98724
0.536805556,40.718693,-73.98633
0.547916667,40.720512,-73.98806
0.565972222,40.721355,-73.98797
0.574305556,40.720345,-73.988144
0.577777778,40.720055,-73.98808
0.579861111,40.720055,-73.98808
0.583333333,40.720055,-73.98808
0.61875,40.718838,-73.98512
0.625,40.719433,-73.98641
0.697916667,40.722107,-73.98724
0.71875,40.72118,-73.98772
0.729166667,40.7198,-73.989296
0.53125,40.718903,-73.98509
0.538888889,40.719536,-73.986755
0.546527778,40.72162,-73.987495
0.565972222,40.722916,-73.98873
0.572916667,40.722916,-73.98873
0.582638889,40.71879,-73.98918
0.585416667,40.71879,-73.98918
0.59375,40.71834,-73.9902
0.604861111,40.715454,-73.991684
0.609722222,40.715477,-73.98987
0.652777778,40.716724,-73.99103
0.672916667,40.719242,-73.990585
0.700694444,40.719307,-73.99089
0.527777778,40.718525,-73.98544
0.529166667,40.71858,-73.98541
0.553472222,40.7201,-73.98914
0.569444444,40.722786,-73.98879
0.578472222,40.72029,-73.989204
0.596527778,40.717564,-73.9906
