Issuer_id,Week_AM_14_,Week_AM_38_,Week_AM_69_,Week_AM_21_,Week_AM_37_,Week_AM_20_,Week_AM_31_,Week_AM_16_,Week_AM_46_,Week_AM_40_,Week_AM_47_,Week_AM_19_,Week_AM_42_,Week_AM_71_,Week_AM_17_,Week_PM_14_,Week_PM_38_,Week_PM_69_,Week_PM_21_,Week_PM_37_,Week_PM_20_,Week_PM_31_,Week_PM_16_,Week_PM_46_,Week_PM_40_,Week_PM_47_,Week_PM_19_,Week_PM_42_,Week_PM_71_,Week_PM_17_,Weekend_AM_14_,Weekend_AM_38_,Weekend_AM_69_,Weekend_AM_21_,Weekend_AM_37_,Weekend_AM_20_,Weekend_AM_31_,Weekend_AM_16_,Weekend_AM_46_,Weekend_AM_40_,Weekend_AM_47_,Weekend_AM_19_,Weekend_AM_42_,Weekend_AM_71_,Weekend_AM_17_,Weekend_PM_14_,Weekend_PM_38_,Weekend_PM_69_,Weekend_PM_21_,Weekend_PM_37_,Weekend_PM_20_,Weekend_PM_31_,Weekend_PM_16_,Weekend_PM_46_,Weekend_PM_40_,Weekend_PM_47_,Weekend_PM_19_,Weekend_PM_42_,Weekend_PM_71_,Weekend_PM_17_
358570,45,11,247,1,3,1,123,0,6,9,29,11,62,1,1,769,189,453,0,198,8,998,78,19,33,141,46,275,2,26,90,73,33,6,17,1,62,0,11,12,34,13,7,2,4,74,43,22,0,26,0,87,6,20,21,21,11,4,4,2
353164,2,2,0,0,0,20,1,11,1,1,0,0,0,0,1,221,243,58,0,237,712,83,249,25,73,0,47,31,71,30,67,0,0,0,0,20,0,24,3,15,0,13,0,36,3,211,139,1,0,114,180,4,78,10,72,0,31,1,63,2
356304,84,10,384,0,3,8,40,2,3,4,172,13,47,8,34,591,214,1026,0,127,49,535,24,61,22,299,83,464,67,36,16,90,1,53,3,11,2,6,0,3,24,3,0,10,14,70,219,34,0,108,21,61,16,22,29,56,13,10,21,36
354098,446,81,1,2112,9,261,0,309,39,191,0,102,0,42,31,59,34,0,17,7,43,0,26,54,37,0,14,0,11,9,159,131,0,194,4,137,0,60,10,195,0,115,0,33,40,30,3,0,0,0,52,0,20,2,24,0,33,0,2,6
351919,12,0,13,0,0,0,2,0,0,0,4,2,2,3,0,1102,46,774,0,126,4,314,45,1,10,163,29,521,64,17,26,41,6,1,17,0,0,1,1,3,14,5,2,5,2,16,23,5,0,35,0,12,1,2,6,8,0,0,4,1
353408,244,92,12,610,1,138,25,72,47,19,0,69,0,24,14,38,14,1,17,3,17,11,2,8,1,0,21,0,7,1,27,115,0,33,1,69,17,3,12,4,0,17,0,5,2,4,6,1,0,0,8,1,3,3,1,0,0,0,0,0
331220,309,46,510,363,12,62,332,28,106,59,169,40,45,21,28,21,3,36,0,2,1,126,3,2,6,22,4,29,4,2,25,8,8,9,0,11,20,3,13,21,16,9,1,3,12,53,0,0,0,1,7,1,5,23,52,1,16,0,3,15
333733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,12,552,0,1,103,354,31,34,62,193,1,330,26,116,1,0,0,0,0,0,0,0,1,3,0,0,0,2,0,87,41,12,0,19,5,14,7,5,21,8,0,7,8,10
347674,104,69,0,1200,0,165,0,20,63,710,0,33,0,63,5,0,2,0,16,0,0,0,0,10,7,0,0,0,0,0,50,42,0,305,0,60,0,1,7,425,0,15,0,23,3,2,1,0,0,0,1,0,0,0,9,0,1,0,0,0
352070,2,18,0,53,2,6,0,0,0,2,0,4,0,1,0,230,784,0,3,547,179,0,16,196,168,0,36,0,150,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,192,0,0,105,94,0,3,35,36,0,12,0,32,20
347489,826,64,2,2151,26,241,1,322,59,240,0,216,0,34,20,45,5,0,17,3,14,0,8,13,19,0,10,0,0,2,318,119,1,229,4,230,0,67,25,247,0,141,0,45,24,34,1,0,0,0,21,0,9,8,24,0,41,0,2,4
355080,594,10,60,262,0,23,8,1,547,0,342,209,0,0,12,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,1,2,0,0,0,0,8,21,0,9,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
358948,80,105,270,17,33,13,78,1,6,16,112,13,27,28,19,361,243,533,0,263,48,537,15,49,39,205,34,256,61,48,36,52,40,2,26,5,35,5,7,6,29,8,5,10,4,14,20,9,0,13,0,6,5,3,5,4,1,1,6,6
352992,26,17,0,54,9,11,0,9,5,45,0,7,0,11,0,453,164,0,11,160,124,0,86,440,455,0,138,0,66,16,13,108,0,242,0,29,0,33,17,138,0,18,0,13,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
355451,622,65,57,753,7,85,19,745,38,7,0,96,1,119,145,9,0,0,0,0,1,1,15,1,1,0,5,0,2,4,77,15,4,15,2,0,2,20,0,1,0,6,0,5,28,2,4,0,0,1,2,1,2,0,1,0,2,0,1,6
355546,3,7,1,12,1,5,0,13,0,1,0,0,0,1,0,422,118,8,0,44,399,17,206,70,51,0,70,4,28,4,14,5,0,4,0,33,0,5,3,4,0,3,0,1,0,75,18,0,0,5,93,3,24,16,19,0,21,0,11,5
355134,1311,109,1,1122,3,284,0,146,17,58,0,97,0,63,17,90,39,0,31,8,23,0,34,30,16,0,32,0,8,12,98,132,0,165,0,88,0,14,2,32,0,58,0,19,18,85,5,0,0,0,133,0,12,4,23,0,93,0,7,8
353176,72,339,2,536,264,70,0,75,6,27,0,24,1,15,0,54,111,3,48,100,43,3,84,7,10,0,8,1,11,1,24,130,0,248,14,41,0,16,3,91,0,33,0,17,4,7,6,0,0,1,12,0,0,1,14,0,13,0,0,1
345238,254,129,95,842,10,168,18,75,3,9,398,107,5,11,62,138,98,167,0,31,165,57,49,7,7,139,46,43,10,27,37,39,10,93,1,65,3,47,0,4,36,20,0,8,20,38,31,1,0,12,15,4,40,1,12,8,12,0,4,35
357735,172,44,14,70,23,5,73,11,46,38,47,27,0,12,14,959,88,77,12,44,23,921,24,317,74,73,121,30,52,65,130,2,1,0,0,5,22,6,38,31,6,35,0,10,12,116,11,4,0,11,3,45,13,34,39,2,30,2,22,11
357068,138,161,0,864,16,116,0,45,182,746,0,58,0,97,29,2,7,0,16,5,4,0,0,17,10,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357736,38,76,0,173,19,22,0,13,10,20,0,10,0,9,0,471,866,0,0,653,318,0,48,472,450,0,148,0,196,18,25,13,0,47,0,23,0,2,40,58,0,25,0,11,1,56,165,0,0,101,80,0,7,107,106,0,37,0,29,2
355710,400,145,65,1252,43,363,31,96,95,96,0,43,22,153,97,53,64,19,52,36,32,5,8,15,16,0,7,8,18,15,56,52,6,20,8,69,12,11,9,25,0,13,1,53,18,29,14,6,0,9,42,2,11,14,16,0,4,0,24,2
358892,67,38,104,15,14,6,60,1,4,10,30,6,11,13,5,446,213,427,0,213,34,719,4,49,39,130,58,300,56,50,32,3,0,0,0,0,6,0,4,7,0,0,0,3,3,41,2,8,0,0,1,22,0,12,9,1,3,1,1,8
352079,421,23,34,890,2,263,36,1032,100,52,0,81,1,74,82,20,0,0,5,0,4,0,42,1,1,0,2,0,3,0,191,147,21,81,2,5,29,65,2,44,0,50,1,22,96,78,5,3,0,0,3,4,4,0,23,0,40,0,2,63
353070,74,94,5,213,46,4,7,17,11,7,6,12,3,19,1,1336,6,477,0,6,6,363,167,20,27,208,45,357,39,15,169,7,22,11,4,2,12,9,11,22,31,20,3,5,1,82,7,4,0,7,4,17,11,20,18,10,27,2,4,1
355417,95,356,16,398,308,58,0,29,17,100,0,53,1,72,12,259,463,33,52,552,85,9,50,35,178,0,81,13,117,19,60,102,0,5,54,38,0,16,18,165,0,40,0,122,11,46,60,0,0,50,39,0,7,10,130,0,40,0,58,11
358623,72,17,35,5,2,15,35,1,9,4,25,17,12,4,5,947,105,409,1,127,48,1294,63,76,46,167,108,310,46,114,59,18,10,17,1,14,10,3,19,16,25,18,1,9,21,125,4,0,0,1,19,4,14,26,26,2,52,1,21,11
354125,28,320,5,155,206,41,0,119,12,33,0,23,0,52,5,117,854,5,2,711,357,1,298,56,80,0,68,4,133,67,3,56,0,7,17,8,0,1,6,42,0,2,1,28,0,7,140,0,0,112,12,0,14,8,34,0,5,0,22,4
355639,10,3,0,8,0,7,0,1,1,6,0,6,0,1,1,652,73,0,0,30,597,2,125,307,365,0,140,0,51,69,19,0,0,0,0,13,0,1,7,24,0,4,0,0,5,1,2,0,0,1,2,0,0,3,6,0,2,0,0,0
354043,174,550,5,781,626,29,1,128,1,32,0,30,0,43,2,60,430,2,6,555,26,1,36,3,26,0,12,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,154,0,0,133,28,1,21,1,11,0,3,0,17,1
358936,2,5,4,0,2,1,1,1,2,1,0,0,3,1,0,250,799,197,0,715,115,238,49,114,17,0,73,64,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,313,7,0,174,16,30,5,9,10,0,12,2,32,2
341980,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,262,26,34,0,3,947,290,803,52,125,35,31,11,27,43,44,7,7,9,1,15,18,98,12,33,14,3,0,4,5,6,1,0,0,0,5,3,7,2,4,0,0,0,1,0
356181,1288,11,232,17,0,18,458,364,98,61,117,122,8,22,48,37,0,4,0,0,4,13,7,1,1,6,2,1,1,0,104,3,10,1,0,0,43,12,15,20,13,15,1,1,8,11,1,2,0,0,0,9,0,1,1,1,1,3,0,1
358863,3,0,2,0,0,3,0,1,0,3,0,0,0,3,0,381,178,304,0,276,651,302,186,86,38,0,22,139,32,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,227,2,0,137,47,14,14,1,52,0,2,1,17,5
356959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,216,0,0,84,144,0,26,400,817,0,71,0,89,24,1,0,0,0,0,2,0,0,2,6,0,1,0,1,0,16,40,0,0,9,16,0,0,55,60,0,14,0,3,0
357700,20,0,7,0,1,4,17,0,5,2,6,2,0,4,1,756,27,53,0,15,50,1284,98,128,59,55,103,15,69,44,82,6,2,0,0,1,38,5,29,16,14,15,0,8,8,34,2,1,0,0,2,41,13,27,20,3,31,0,5,2
357701,4,27,0,21,13,11,0,6,1,2,0,5,0,1,0,282,1133,24,1,909,146,5,50,28,129,0,95,5,102,28,18,21,0,0,4,14,0,6,8,62,0,19,2,46,4,64,189,0,0,125,58,0,16,15,121,0,56,1,74,6
352950,20,5,0,10,0,0,0,35,4,0,4,1,0,0,1,1794,3,174,1,0,101,967,120,122,8,112,41,11,7,30,99,12,20,0,0,9,39,0,13,4,35,19,0,1,2,32,0,3,0,0,3,38,4,6,0,8,8,0,0,2
355073,535,85,171,563,6,141,23,363,24,47,620,98,3,48,67,23,9,68,0,4,23,17,3,1,4,31,3,16,11,11,77,26,2,61,1,10,0,75,4,13,32,7,0,1,17,27,2,0,0,0,0,0,6,0,2,1,0,0,1,1
358228,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,202,332,0,0,65,91,0,35,661,648,0,102,0,55,13,1,12,0,0,0,1,0,1,13,10,0,4,0,0,0,11,68,0,0,9,21,0,2,122,88,0,41,0,6,2
357783,96,22,369,0,9,4,59,2,5,36,116,7,47,6,31,441,299,825,0,285,45,491,18,60,111,272,58,461,68,57,44,252,30,226,30,12,11,10,19,70,88,28,1,22,77,24,51,7,0,24,1,6,12,3,22,20,11,2,8,22
353069,37,270,0,217,188,9,0,0,11,17,0,18,0,31,1,247,725,6,40,1018,51,0,32,68,90,0,63,5,117,10,6,319,0,36,104,5,0,1,8,15,0,7,0,25,1,0,53,0,0,32,2,0,0,1,2,0,1,0,16,1
355642,86,42,505,0,20,1,5,0,0,0,121,12,106,13,32,245,242,1002,0,225,17,39,3,0,0,262,44,647,32,54,7,16,15,18,1,3,3,0,0,0,5,0,2,1,0,18,242,32,0,160,12,24,7,0,0,44,5,13,36,5
350407,1046,48,95,139,4,192,28,68,181,68,0,112,2,84,76,98,16,5,5,0,36,2,1,28,8,0,16,0,2,6,164,17,10,2,0,31,1,3,35,14,0,34,0,8,8,16,5,1,0,0,18,0,0,1,10,0,6,0,0,0
355438,249,10,556,0,1,4,58,2,0,10,86,24,101,19,20,453,139,677,0,114,48,295,18,174,18,88,31,278,45,28,106,197,63,5,19,1,22,0,4,9,31,15,5,11,9,19,9,23,0,7,0,24,1,3,4,6,4,7,2,2
357113,153,107,111,42,55,280,42,785,121,26,0,35,10,64,37,86,45,38,4,39,74,25,266,55,11,0,42,7,16,8,35,62,1,10,5,2,1,48,17,20,0,6,0,20,24,12,4,0,0,4,1,0,16,4,7,0,5,0,4,35
350401,1446,4,317,10,1,10,454,262,110,26,198,120,11,18,36,8,0,3,0,0,0,6,0,0,0,0,0,3,0,0,128,5,26,4,0,4,63,8,19,25,18,17,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355530,161,222,122,72,49,191,61,191,59,3,0,18,24,19,4,235,403,102,2,306,240,125,247,98,15,0,67,26,43,7,19,2,1,0,1,2,0,7,3,2,0,3,0,1,0,20,0,0,0,0,19,0,9,1,6,0,4,0,1,0
356518,144,410,29,401,333,184,7,343,83,110,0,20,14,178,38,47,198,9,26,255,90,11,59,26,51,0,9,11,47,12,23,94,0,5,18,56,0,10,11,38,0,3,0,99,11,11,14,0,0,7,8,0,6,3,12,0,3,0,15,1
355532,94,258,0,10,66,102,55,20,69,26,0,17,0,19,13,110,290,0,1,110,114,32,21,83,23,0,33,0,18,26,29,29,0,0,3,27,16,9,7,7,0,7,0,7,0,54,16,0,0,5,57,3,11,9,15,0,12,0,8,0
356352,228,5,2,509,2,290,0,1482,124,125,0,43,0,61,14,11,2,1,0,2,16,0,74,17,4,0,5,0,2,0,11,0,0,0,0,1,0,14,1,10,0,0,0,1,8,72,14,0,0,3,48,0,89,27,76,0,16,0,13,43
356512,521,9,76,0,4,1,14,260,83,19,0,8,34,16,73,403,72,78,0,99,164,89,228,103,23,0,7,59,20,60,132,0,0,0,0,7,0,0,2,14,0,0,0,4,1,368,88,8,0,50,55,171,61,6,47,0,1,1,28,2
355538,361,562,218,107,275,444,54,425,151,44,0,85,2,85,43,241,217,169,12,219,257,61,211,52,24,0,42,0,26,19,1,0,0,0,0,1,0,0,1,4,0,0,0,1,0,3,0,0,0,0,1,0,0,1,4,0,1,0,1,0
353508,862,4,1075,1,0,12,131,93,27,4,367,20,179,10,18,164,2,257,0,1,14,104,2,9,5,50,13,171,11,8,189,57,106,41,5,31,68,73,31,30,60,53,7,17,31,167,14,10,0,9,17,4,9,24,30,2,57,0,7,56
355224,3,10,16,0,4,3,2,0,0,1,7,1,2,2,0,673,443,533,0,375,24,269,10,93,11,675,59,157,45,35,8,29,2,13,5,0,2,0,0,1,13,1,0,5,0,66,250,25,0,122,10,42,8,12,10,54,14,6,23,10
358944,33,0,44,0,0,0,18,0,0,1,7,1,12,3,2,586,197,507,2,261,27,671,30,29,58,198,59,391,75,42,20,33,18,0,8,2,45,1,7,10,21,3,7,11,0,33,14,21,0,18,2,44,0,10,18,8,9,15,12,5
355220,38,19,0,34,3,25,0,7,1,5,0,21,0,5,16,720,625,57,0,46,245,2,157,35,299,0,177,0,34,147,65,31,0,30,1,46,0,9,5,88,0,55,0,6,25,115,107,0,0,11,154,0,60,4,240,0,166,0,17,40
330198,320,281,57,1493,65,238,10,73,10,22,0,47,3,73,98,52,153,5,131,83,49,2,21,2,12,0,15,1,20,6,56,198,1,58,22,62,3,33,1,11,0,2,0,6,43,120,57,0,0,20,57,4,42,9,21,0,29,0,20,55
357088,6,6,0,1,3,3,2,5,1,0,0,0,0,1,0,207,760,73,0,888,391,138,104,31,36,0,37,22,124,8,61,3,0,0,0,39,0,14,7,16,0,4,0,30,3,188,335,0,0,228,194,37,56,2,36,0,20,0,85,5
356261,283,174,15,961,79,116,9,111,36,313,7,103,0,43,16,38,159,0,22,166,25,0,16,25,56,0,26,0,20,1,27,34,0,6,8,11,2,13,2,184,0,16,0,23,1,5,2,0,0,1,1,0,2,1,18,0,2,0,1,1
356262,243,447,0,90,130,279,0,97,193,463,0,74,0,356,35,73,77,0,16,35,34,0,50,43,102,0,26,0,37,7,36,107,0,116,14,68,0,48,17,195,0,8,0,121,4,1,4,0,0,0,1,0,0,2,4,0,1,0,0,1
352946,0,1,0,8,2,6,0,1,5,11,0,4,0,0,1,166,18,0,3,6,132,0,13,804,519,0,245,0,36,7,1,0,0,0,0,2,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
355588,660,6,82,1,0,20,86,20,173,9,149,46,5,0,13,15,0,1,0,0,0,7,0,0,0,5,0,1,0,0,110,1,12,0,0,2,20,1,13,1,12,12,0,1,5,54,0,0,0,0,1,0,0,12,1,0,4,0,0,2
345275,1712,33,281,6,0,3,35,1,514,56,389,80,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,24,54,2,0,46,16,4,108,34,72,23,1,0,28,189,0,1,0,0,76,1,14,73,37,0,14,0,0,14
351239,0,4,0,0,2,6,0,0,0,4,0,1,0,0,0,358,57,0,0,15,247,0,29,566,512,0,219,0,62,34,8,21,0,9,0,15,0,0,21,101,0,8,0,2,0,9,14,0,0,5,8,0,0,44,56,0,20,0,8,0
343918,298,19,0,1337,0,560,0,43,158,213,0,197,0,34,37,1,0,0,4,0,1,0,1,6,0,0,1,0,0,0,20,4,0,156,0,65,0,23,10,100,0,26,0,4,16,4,0,0,0,0,1,0,1,0,6,0,3,0,0,2
356225,674,31,138,168,16,19,123,28,38,64,128,65,16,34,20,865,177,52,80,84,35,403,114,76,65,58,85,10,44,60,187,15,9,5,1,19,25,26,27,49,14,39,2,13,12,187,43,9,0,8,19,35,18,34,57,3,51,0,12,23
355428,318,0,29,0,0,1,7,0,3,1,53,16,35,2,6,458,10,98,0,7,9,155,9,21,5,76,26,105,10,11,28,0,0,0,0,1,0,0,1,1,0,8,0,4,2,116,8,2,0,6,15,31,3,10,10,10,16,6,4,11
357792,329,161,1319,199,49,0,232,35,8,16,409,76,141,36,60,156,108,571,2,109,21,218,7,17,13,208,36,343,28,29,70,137,62,66,23,5,25,2,7,15,81,18,3,24,11,15,15,9,0,16,6,4,0,6,4,17,2,2,5,7
354205,955,0,593,0,0,1,111,0,4,4,178,43,137,19,52,249,1,224,0,0,1,243,4,7,0,55,22,206,22,19,89,103,30,0,9,2,25,0,7,2,59,21,5,20,24,39,21,5,0,10,4,17,0,10,6,9,17,3,7,4
358117,2,0,2,1,0,0,0,1,3,0,0,0,0,0,0,550,155,470,0,161,258,384,122,622,108,0,57,209,74,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,250,0,0,100,73,5,45,67,43,0,57,0,34,2
358600,17,1,2,0,3,3,2,1,0,0,0,0,0,1,4,607,197,311,0,238,392,195,597,181,21,0,46,157,47,175,91,0,0,0,0,6,0,23,4,11,0,1,0,10,59,163,207,10,0,172,28,68,58,13,13,0,27,5,36,108
353194,866,22,5,831,0,304,45,487,239,31,0,131,0,12,104,10,2,0,0,0,5,0,11,3,3,0,1,0,0,0,83,20,0,30,0,12,0,22,25,11,0,20,0,4,6,5,1,0,0,0,1,0,0,2,0,0,3,0,1,0
346381,101,16,15,0,3,41,23,17,3,4,0,5,0,7,46,552,209,187,0,128,193,363,88,21,83,0,48,74,69,231,262,79,29,17,56,21,86,24,5,43,0,45,2,35,98,130,1,2,0,0,7,18,3,5,37,0,20,0,24,38
