Issuer_id,AM_1_,AM_2_,AM_3_,AM_4_,AM_5_,AM_6_,AM_7_,AM_8_,AM_9_,AM_10_,AM_11_,AM_12_,AM_13_,AM_14_,AM_15_,AM_16_,AM_17_,AM_18_,AM_19_,AM_20_,AM_21_,AM_22_,AM_23_,AM_24_,AM_25_,AM_26_,AM_27_,AM_28_,AM_29_,AM_30_,AM_31_,AM_32_,AM_33_,AM_34_,AM_35_,AM_36_,AM_37_,AM_38_,AM_39_,AM_40_,AM_41_,AM_42_,AM_43_,AM_44_,AM_45_,AM_46_,AM_47_,AM_48_,AM_49_,AM_50_,AM_51_,AM_52_,AM_53_,AM_54_,AM_55_,AM_56_,AM_57_,AM_58_,AM_59_,AM_60_,AM_61_,AM_62_,AM_63_,AM_64_,AM_65_,AM_66_,AM_67_,AM_68_,AM_69_,AM_70_,AM_71_,AM_72_,AM_73_,AM_74_,AM_75_,AM_76_,AM_77_,AM_78_,AM_79_,AM_80_,AM_81_,AM_82_,AM_83_,AM_84_,AM_85_,AM_86_,AM_87_,AM_88_,AM_89_,AM_90_,AM_91_,AM_92_,AM_93_,AM_94_,AM_95_,AM_96_,AM_97_,AM_98_,AM_99_,PM_1_,PM_2_,PM_3_,PM_4_,PM_5_,PM_6_,PM_7_,PM_8_,PM_9_,PM_10_,PM_11_,PM_12_,PM_13_,PM_14_,PM_15_,PM_16_,PM_17_,PM_18_,PM_19_,PM_20_,PM_21_,PM_22_,PM_23_,PM_24_,PM_25_,PM_26_,PM_27_,PM_28_,PM_29_,PM_30_,PM_31_,PM_32_,PM_33_,PM_34_,PM_35_,PM_36_,PM_37_,PM_38_,PM_39_,PM_40_,PM_41_,PM_42_,PM_43_,PM_44_,PM_45_,PM_46_,PM_47_,PM_48_,PM_49_,PM_50_,PM_51_,PM_52_,PM_53_,PM_54_,PM_55_,PM_56_,PM_57_,PM_58_,PM_59_,PM_60_,PM_61_,PM_62_,PM_63_,PM_64_,PM_65_,PM_66_,PM_67_,PM_68_,PM_69_,PM_70_,PM_71_,PM_72_,PM_73_,PM_74_,PM_75_,PM_76_,PM_77_,PM_78_,PM_79_,PM_80_,PM_81_,PM_82_,PM_83_,PM_84_,PM_85_,PM_86_,PM_87_,PM_88_,PM_89_,PM_90_,PM_91_,PM_92_,PM_93_,PM_94_,PM_95_,PM_96_,PM_97_,PM_98_,PM_99_
346409,0,0,0,0,0,0,0,82,0,17,5,0,21,1172,0,13,26,1,70,23,33,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,3,16,0,7,0,23,0,0,0,111,284,26,0,14,10,0,3,0,0,0,0,0,1,0,2,0,0,25,0,0,1,0,473,7,10,0,0,4,1,0,0,0,0,0,0,79,14,151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330692,0,0,0,0,0,0,0,0,12,22,15,0,50,996,0,133,17,80,86,183,229,0,0,0,0,0,0,0,0,0,159,2,0,0,0,0,60,94,0,185,0,0,0,0,0,34,266,64,0,24,0,3,4,0,0,0,0,0,0,0,0,0,0,200,0,0,4,0,429,14,56,0,0,19,0,0,0,0,0,0,0,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,3,0,3,178,0,52,6,15,50,28,7,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,37,19,0,89,0,0,0,0,0,28,47,17,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,90,6,19,0,0,2,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355453,0,0,0,0,0,0,0,2,0,61,2,0,27,838,0,723,92,14,31,256,319,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,1,46,0,5,0,2,0,0,0,336,428,79,0,9,11,0,50,0,0,0,0,0,1,1,2,0,0,11,0,0,0,0,124,4,55,1,6,4,0,0,0,0,0,1,0,1,8,307,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,18,0,27,8,0,1,9,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,1,0,22,0,0,0,16,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74,1,11,0,0,1,0,0,0,0,0,0,0,5,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355156,0,0,0,0,0,0,0,0,0,131,0,0,11,688,0,187,19,47,216,315,1292,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,11,67,0,221,0,0,1,0,0,76,0,12,0,15,4,0,17,0,0,0,0,0,0,0,1,0,0,34,0,1,2,1,16,34,60,0,0,5,1,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,2,77,0,6,5,7,62,35,53,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,4,14,0,38,0,0,0,0,0,16,0,6,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,7,5,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349570,0,0,0,0,0,0,0,0,0,51,0,0,3,203,0,47,24,0,400,152,3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,402,0,176,0,0,0,0,0,156,0,33,0,10,5,1,2,0,0,0,0,0,0,15,4,0,0,0,0,2,0,0,0,29,130,0,8,8,0,0,0,0,0,2,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,1,96,0,141,24,121,220,41,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36,0,70,0,0,0,0,0,275,0,15,0,9,2,0,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13,28,0,4,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342966,0,0,0,0,0,0,0,0,0,46,87,0,11,1504,0,21,24,0,61,33,31,0,4,0,0,0,0,0,0,0,1109,0,0,0,0,0,0,2,0,361,0,0,0,0,0,112,190,29,0,9,5,0,13,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,9,5,8,0,1,1,0,0,0,0,0,0,0,11,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,3,163,0,23,0,3,31,26,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,119,0,0,0,0,0,157,9,11,0,10,2,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349576,0,0,0,0,0,0,0,0,0,0,5,0,1,307,0,1,3,0,5,3,0,0,0,0,0,0,0,0,0,0,53,0,0,0,4,0,53,230,0,14,0,163,0,0,0,1,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,434,10,35,0,0,3,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,404,0,6,8,0,11,7,0,0,0,0,0,0,0,0,0,0,305,0,0,0,16,0,43,79,0,37,0,597,0,0,0,2,109,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,775,14,42,0,0,6,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352036,0,0,0,0,0,0,0,0,8,14,0,0,7,247,0,56,88,4,71,226,1198,0,2,5,0,0,0,0,0,0,518,0,0,0,0,0,4,174,0,40,0,6,0,0,0,40,279,12,0,3,6,0,16,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,214,18,56,0,0,25,1,0,0,0,0,0,0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,2,0,0,17,243,0,29,82,0,38,158,11,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,4,35,0,48,0,17,0,0,0,51,83,11,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,154,4,31,0,0,18,1,0,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357771,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,19,0,1,0,0,0,0,0,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,70,1628,0,106,15,2,27,16,0,0,0,0,0,0,0,0,0,0,1293,0,0,0,7,0,2,34,0,7,0,29,0,0,0,190,122,34,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,70,6,4,1,20,8,0,0,9,0,0,0,0,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356964,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,21,5,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,9,0,0,10,468,0,1282,25,3,18,716,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,71,86,0,24,0,6,1,0,0,123,0,56,0,17,18,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,14,25,0,1,2,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358126,0,0,0,0,0,0,0,0,0,8,4,0,0,150,0,238,4,7,30,38,800,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,789,962,2,49,0,2,0,0,0,3,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,49,0,0,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,75,0,22,1,1,27,31,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,531,434,0,55,0,0,0,0,0,9,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,20,41,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358128,0,0,0,0,0,0,0,0,0,4,3,0,8,196,0,17,2,0,18,19,127,0,2,0,0,0,0,0,0,0,27,0,0,0,0,0,111,253,0,57,0,50,0,0,0,15,71,12,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,215,66,173,0,0,4,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,17,625,0,102,6,0,39,5,2,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,377,172,0,75,0,610,0,0,0,32,231,82,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,1010,93,179,0,0,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355205,0,0,0,0,0,0,0,0,0,11,0,0,2,243,0,74,97,0,158,190,836,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,275,405,0,310,0,1,0,0,0,18,0,5,0,10,2,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,2,0,23,62,158,0,0,19,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,1,67,0,65,63,3,103,99,29,0,0,2,0,0,0,0,0,0,5,0,1,0,0,0,299,295,0,154,0,6,0,0,0,15,0,4,0,6,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,38,63,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359336,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,2,1,0,4,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,119,0,17,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,10,38,0,16,3,1,23,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,491,0,70,0,0,0,0,0,63,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,70,0,5,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346330,0,0,0,0,0,0,0,0,0,19,0,0,28,1170,0,366,97,170,63,257,191,0,1,0,0,0,0,0,0,0,352,0,0,0,0,0,0,78,0,57,0,0,0,0,0,65,98,36,0,1,24,0,0,0,0,0,0,0,0,0,3,0,0,19,0,2,0,0,9,20,26,0,0,12,0,0,2,0,0,0,0,23,42,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,36,454,0,277,88,103,34,206,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,21,0,0,1,0,0,34,17,20,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,4,16,0,0,5,0,0,1,0,0,0,0,9,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358607,0,0,0,0,0,0,0,0,0,2,0,0,5,15,0,0,1,0,1,0,5,0,3,0,0,0,0,0,0,0,12,0,0,0,4,0,4,14,0,2,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,2,0,51,305,0,21,49,0,32,80,0,0,19,0,0,0,0,0,0,0,785,0,0,0,70,0,172,294,0,34,0,151,0,0,0,41,106,7,0,3,2,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,508,6,54,0,6,7,0,0,0,0,0,0,0,3,64,14,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
350433,0,0,0,0,0,0,0,0,0,1,0,0,6,321,0,26,3,1,94,300,2055,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,5,257,0,1114,0,0,0,0,0,77,0,21,0,114,2,0,5,0,0,0,0,0,0,4,14,0,0,1,0,0,0,0,0,71,160,2,7,100,5,0,0,0,0,0,0,17,182,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,38,0,0,0,0,0,48,0,10,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,4,2,0,0,0,0,0,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
358603,0,0,0,0,0,0,0,0,0,0,0,0,8,86,0,4,6,0,15,0,3,0,11,0,0,0,0,0,0,0,51,0,0,0,1,0,20,73,0,20,0,34,0,0,0,9,93,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,4,14,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,1,0,71,509,0,39,42,0,61,16,0,0,16,0,0,0,0,0,0,0,865,0,0,0,12,0,152,188,0,61,0,328,0,0,0,45,238,59,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,488,20,49,2,12,9,0,0,0,0,0,0,0,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358214,0,0,0,0,0,0,0,0,0,0,2,0,14,55,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,8,0,4,0,4,0,0,0,5,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,6,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12,1,0,78,917,0,40,39,0,61,53,0,0,10,0,0,0,0,0,0,0,1164,0,0,0,1,0,110,137,0,49,0,128,0,0,0,73,75,19,0,20,4,0,12,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,173,39,43,5,3,9,3,0,0,0,0,0,0,12,91,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358608,0,0,0,0,0,0,0,0,0,4,0,0,0,152,0,41,8,0,20,27,330,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,63,75,0,33,0,0,0,0,0,8,6,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,4,500,0,497,30,1,104,155,35,0,0,2,0,0,0,0,0,0,35,0,0,0,0,0,597,569,0,212,0,0,0,0,0,88,5,4,0,54,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,89,0,0,4,2,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331510,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,16,957,0,446,102,3,172,533,3,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,50,58,0,186,0,2,0,0,0,85,0,131,0,22,19,0,118,0,0,0,0,0,0,0,3,0,0,0,0,0,29,0,32,26,40,0,0,11,1,0,0,0,0,0,0,22,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
350439,0,0,0,0,0,0,0,0,0,1,0,0,3,18,0,5,1,0,18,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,262,0,24,0,0,0,0,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,21,311,0,11,28,5,75,21,8,0,0,1,0,0,0,0,0,0,341,0,0,0,1,0,0,230,0,38,0,3,0,0,0,38,25,9,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,165,4,5,0,0,6,0,0,0,0,0,0,2,3,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
355619,0,0,0,0,0,0,0,0,0,7,0,0,0,36,0,11,7,0,5,51,32,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,22,0,19,0,0,0,0,0,38,0,12,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,0,0,2,1,0,13,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,459,0,384,56,0,62,633,17,0,0,23,0,0,0,0,0,0,46,0,0,0,0,0,37,125,2,86,0,1,3,0,0,678,0,181,0,33,75,0,78,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,36,14,55,0,0,1,4,0,83,0,0,0,0,11,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
355492,0,0,0,0,0,0,0,0,0,14,0,0,3,86,0,15,5,0,34,169,737,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,348,0,0,0,0,0,121,0,19,0,55,7,0,6,0,0,0,0,0,0,171,12,0,0,0,0,4,4,2,0,23,75,1,1,3,1,0,2,0,0,0,0,32,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355050,0,0,0,0,0,0,0,2,0,39,1,0,110,351,0,90,59,7,107,263,393,0,78,7,0,0,0,0,0,0,52,0,0,0,3,0,16,126,0,14,0,2,0,0,0,367,513,27,0,8,2,0,63,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,230,8,16,0,1,3,0,0,0,0,0,1,0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,0,22,13,0,11,30,0,0,11,0,0,0,0,0,0,0,7,0,0,0,0,0,5,11,0,4,0,23,0,0,0,22,28,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,0,6,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
341298,0,0,0,0,0,0,0,6,0,6,2,0,10,83,0,4,5,0,5,5,3,0,0,0,0,0,0,0,0,0,82,0,0,0,1,0,0,6,0,0,0,9,0,0,0,69,35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,0,0,1,2,0,0,0,0,0,0,0,108,1,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,9,6,0,64,162,0,38,29,0,23,20,1,0,0,0,0,0,0,0,0,0,863,0,0,0,1,0,12,36,135,4,0,144,0,0,5,124,64,2,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,188,7,4,0,5,59,0,0,12,0,0,0,0,479,19,7,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0
357073,0,0,0,0,0,0,0,0,0,3,0,0,1,36,0,8,0,0,9,26,99,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,83,388,0,0,0,3,0,0,0,21,0,3,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,32,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,255,0,81,27,0,39,251,0,0,1,2,0,0,0,0,0,0,184,0,0,0,0,0,860,1074,59,7,0,83,0,0,0,119,0,58,0,6,44,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,153,60,149,1,1,10,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356484,0,0,0,0,0,0,0,2,0,13,3,0,4,200,0,0,103,0,30,0,71,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1,78,0,7,0,31,0,0,0,4,374,12,0,2,0,0,41,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,401,7,40,0,0,6,0,0,0,0,0,0,0,1,1,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,17,5,0,7,426,0,43,80,28,69,10,0,0,3,0,0,0,0,0,0,0,70,0,0,0,4,0,86,276,0,5,0,143,0,0,0,10,419,42,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,791,7,34,0,0,9,0,0,0,0,0,0,0,1,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347687,0,0,0,0,0,0,0,0,0,27,47,0,47,2439,0,75,53,0,305,20,21,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,10,0,94,0,0,0,0,0,38,549,92,0,17,5,0,2,0,0,0,0,0,1,0,0,0,0,292,0,0,0,0,83,37,102,0,0,5,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,13,590,0,104,6,22,64,12,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,6,0,53,0,0,0,0,0,83,90,14,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,28,15,39,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355113,0,0,0,0,0,0,0,0,0,25,0,0,7,218,0,145,7,33,53,94,855,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,464,1234,0,151,0,2,0,0,0,4,0,9,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,104,0,0,1,1,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,14,151,0,38,6,2,63,229,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,342,361,2,212,0,0,0,0,0,7,0,28,0,22,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,38,83,0,0,1,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355446,0,0,0,0,0,0,0,1,0,16,1,0,29,485,0,1,26,0,50,3,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,10,87,0,42,0,111,0,0,0,3,307,15,0,9,4,0,2,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,1336,7,23,0,1,5,0,0,0,0,0,0,0,1,0,213,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,140,0,0,72,0,13,1,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,7,7,0,16,0,242,0,0,0,1,148,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,595,5,6,0,1,1,0,0,0,0,0,0,0,1,3,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355117,0,0,0,0,0,0,0,0,0,1,0,0,11,395,0,20,23,0,56,176,793,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,2,167,0,729,0,0,0,0,0,113,0,153,0,169,21,1,21,0,0,0,0,0,0,101,6,0,0,0,0,2,3,4,0,51,115,10,4,16,6,0,0,0,0,0,0,95,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20,0,1,0,0,8,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,20,0,0,0,0,0,9,0,16,0,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,0,1,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
