issuer_code,day_week,day_period,violation_code,count
350401,5,AM,16,56
350401,5,AM,17,6
350401,5,AM,19,22
350401,5,AM,20,4
350401,5,AM,21,2
350401,5,AM,31,71
350401,5,AM,40,6
350401,5,AM,42,3
350401,5,AM,46,15
350401,5,AM,47,37
350401,5,AM,69,41
350401,5,AM,71,3
350401,6,AM,14,128
350401,6,AM,16,8
350401,6,AM,17,6
350401,6,AM,19,17
350401,6,AM,20,4
350401,6,AM,21,4
350401,6,AM,31,63
350401,6,AM,38,5
350401,6,AM,40,25
350401,6,AM,46,19
350401,6,AM,47,18
350401,6,AM,69,26
350401,6,AM,71,2
350407,1,AM,14,201
350407,1,AM,16,25
350407,1,AM,17,14
350407,1,AM,19,25
350407,1,AM,20,55
350407,1,AM,21,22
350407,1,AM,31,9
350407,1,AM,37,1
350407,1,AM,38,11
350407,1,AM,40,11
350407,1,AM,46,38
350407,1,AM,69,9
350407,1,AM,71,19
350407,1,PM,14,35
350407,1,PM,16,1
350407,1,PM,17,3
350407,1,PM,19,7
350407,1,PM,20,13
350407,1,PM,21,1
350407,1,PM,31,1
350407,1,PM,38,6
350407,1,PM,40,5
350407,1,PM,46,9
350407,1,PM,69,1
350407,1,PM,71,1
350407,2,AM,14,245
350407,2,AM,16,10
350407,2,AM,17,19
350407,2,AM,19,23
350407,2,AM,20,33
350407,2,AM,21,45
350407,2,AM,31,4
350407,2,AM,37,1
350407,2,AM,38,12
350407,2,AM,40,19
350407,2,AM,42,1
350407,2,AM,46,40
350407,2,AM,69,21
350407,2,AM,71,14
350407,2,PM,14,17
350407,2,PM,19,4
350407,2,PM,20,9
350407,2,PM,38,1
350407,2,PM,40,2
350407,2,PM,46,7
350407,2,PM,69,1
350407,2,PM,71,1
350407,3,AM,14,188
350407,3,AM,16,8
350407,3,AM,17,19
350407,3,AM,19,24
350407,3,AM,20,34
350407,3,AM,31,3
350407,3,AM,37,1
350407,3,AM,38,10
350407,3,AM,40,11
350407,3,AM,46,40
350407,3,AM,69,15
350407,3,AM,71,11
350407,3,PM,14,11
350407,3,PM,19,1
350407,3,PM,20,3
350407,3,PM,31,1
350407,3,PM,38,1
350407,3,PM,46,2
350407,4,AM,14,199
350407,4,AM,16,10
350407,4,AM,17,6
350407,4,AM,19,18
350407,4,AM,20,39
350407,4,AM,21,29
350407,4,AM,31,5
350407,4,AM,37,1
350407,4,AM,38,8
350407,4,AM,40,13
350407,4,AM,46,26
350407,4,AM,69,24
350407,4,AM,71,24
350407,4,PM,14,16
350407,4,PM,17,2
350407,4,PM,19,3
350407,4,PM,20,7
350407,4,PM,21,4
350407,4,PM,38,7
350407,4,PM,46,7
350407,4,PM,69,1
350407,5,AM,14,213
350407,5,AM,16,15
350407,5,AM,17,18
350407,5,AM,19,22
350407,5,AM,20,31
350407,5,AM,21,43
350407,5,AM,31,7
350407,5,AM,38,7
350407,5,AM,40,14
350407,5,AM,42,1
350407,5,AM,46,37
350407,5,AM,69,26
350407,5,AM,71,16
350407,5,PM,14,19
350407,5,PM,17,1
350407,5,PM,19,1
350407,5,PM,20,4
350407,5,PM,38,1
350407,5,PM,40,1
350407,5,PM,46,3
350407,5,PM,69,2
350407,6,AM,14,159
350407,6,AM,16,3
350407,6,AM,17,7
350407,6,AM,19,32
350407,6,AM,20,31
350407,6,AM,21,2
350407,6,AM,31,1
350407,6,AM,38,17
350407,6,AM,40,13
350407,6,AM,46,35
350407,6,AM,69,10
350407,6,AM,71,7
350407,6,PM,14,3
350407,6,PM,19,4
350407,6,PM,20,14
350407,6,PM,38,5
350407,6,PM,40,7
350407,6,PM,46,1
350407,6,PM,69,1
350407,7,AM,14,5
350407,7,AM,17,1
350407,7,AM,19,2
350407,7,AM,40,1
350407,7,AM,71,1
350407,7,PM,14,13
350407,7,PM,19,2
350407,7,PM,20,4
350407,7,PM,40,3
350423,1,AM,14,9
350423,1,AM,17,3
350423,1,AM,20,31
350423,1,AM,38,34
350423,1,AM,40,5
350423,1,AM,71,2
350423,1,PM,14,34
350423,1,PM,16,3
350423,1,PM,17,30
350423,1,PM,19,6
350423,1,PM,20,86
350423,1,PM,31,2
350423,1,PM,38,288
350423,1,PM,40,11
350423,1,PM,46,6
350423,1,PM,47,4
350423,1,PM,69,23
350423,1,PM,71,29
350423,2,AM,20,1
350423,2,AM,21,6
350423,2,PM,14,45
350423,2,PM,16,9
350423,2,PM,17,32
350423,2,PM,19,6
350423,2,PM,20,85
350423,2,PM,21,11
350423,2,PM,31,14
350423,2,PM,38,248
350423,2,PM,40,13
350423,2,PM,46,4
350423,2,PM,47,4
350423,2,PM,69,29
350423,2,PM,71,37
350423,3,PM,14,40
350423,3,PM,16,2
350423,3,PM,17,19
350423,3,PM,19,10
350423,3,PM,20,79
350423,3,PM,31,10
350423,3,PM,38,273
350423,3,PM,40,18
350423,3,PM,47,15
350423,3,PM,69,40
350423,3,PM,71,34
350423,4,PM,14,38
350423,4,PM,16,1
350423,4,PM,17,13
350423,4,PM,19,2
350423,4,PM,20,85
350423,4,PM,31,7
350423,4,PM,38,279
350423,4,PM,40,8
350423,4,PM,46,4
350423,4,PM,47,5
350423,4,PM,69,29
350423,4,PM,71,21
350423,5,AM,14,3
350423,5,AM,17,3
350423,5,AM,20,7
350423,5,AM,38,12
350423,5,AM,69,1
350423,5,AM,71,1
350423,5,PM,14,28
350423,5,PM,16,2
350423,5,PM,17,30
350423,5,PM,19,2
350423,5,PM,20,72
350423,5,PM,31,9
350423,5,PM,38,290
350423,5,PM,40,15
350423,5,PM,46,8
350423,5,PM,47,13
350423,5,PM,69,24
350423,5,PM,71,37
350423,6,AM,14,6
350423,6,AM,16,2
350423,6,AM,17,4
350423,6,AM,19,1
350423,6,AM,20,25
350423,6,AM,21,1
350423,6,AM,38,19
350423,6,AM,40,2
350423,6,AM,69,1
350423,6,AM,71,4
350423,6,PM,14,32
350423,6,PM,16,19
350423,6,PM,17,58
350423,6,PM,19,3
350423,6,PM,20,68
350423,6,PM,31,3
350423,6,PM,38,424
350423,6,PM,40,35
350423,6,PM,47,1
350423,6,PM,69,2
350423,6,PM,71,54
350424,1,AM,14,29
350424,1,AM,19,3
350424,1,AM,20,1
350424,1,AM,21,2
350424,1,AM,31,31
350424,1,AM,38,1
350424,1,AM,40,1
350424,1,AM,46,7
350424,1,AM,47,16
350424,1,AM,69,9
350424,1,AM,71,1
350424,1,PM,14,128
350424,1,PM,16,9
350424,1,PM,17,5
350424,1,PM,19,8
350424,1,PM,20,11
350424,1,PM,31,211
350424,1,PM,38,6
350424,1,PM,40,3
350424,1,PM,46,7
350424,1,PM,47,19
350424,1,PM,69,12
350424,1,PM,71,6
350424,2,AM,14,13
350424,2,AM,17,1
350424,2,AM,19,3
350424,2,AM,20,4
350424,2,AM,31,22
350424,2,AM,38,2
350424,2,AM,40,2
350424,2,AM,42,1
350424,2,AM,46,2
350424,2,AM,47,8
350424,2,AM,69,11
350424,2,PM,14,167
350424,2,PM,16,6
350424,2,PM,17,3
350424,2,PM,19,8
350424,2,PM,20,8
350424,2,PM,31,197
350424,2,PM,38,5
350424,2,PM,40,3
350424,2,PM,46,10
350424,2,PM,47,29
350424,2,PM,69,15
350424,2,PM,71,3
350424,3,AM,14,16
350424,3,AM,16,2
350424,3,AM,17,2
350424,3,AM,19,9
350424,3,AM,20,1
350424,3,AM,21,1
350424,3,AM,31,12
350424,3,AM,38,2
350424,3,AM,40,3
350424,3,AM,46,2
350424,3,AM,47,13
350424,3,AM,69,7
350424,3,AM,71,2
350424,3,PM,14,92
350424,3,PM,16,11
350424,3,PM,17,7
350424,3,PM,19,8
350424,3,PM,20,1
350424,3,PM,31,151
350424,3,PM,38,8
350424,3,PM,40,1
350424,3,PM,42,1
350424,3,PM,46,6
350424,3,PM,47,15
350424,3,PM,69,14
350424,3,PM,71,6
350424,4,AM,14,36
350424,4,AM,16,2
350424,4,AM,17,3
350424,4,AM,19,8
350424,4,AM,20,2
350424,4,AM,31,40
350424,4,AM,38,2
350424,4,AM,46,1
350424,4,AM,47,13
350424,4,AM,69,14
350424,4,AM,71,1
350424,4,PM,14,90
350424,4,PM,16,1
350424,4,PM,17,1
350424,4,PM,19,15
350424,4,PM,20,2
350424,4,PM,31,132
350424,4,PM,38,4
350424,4,PM,42,1
350424,4,PM,46,12
350424,4,PM,47,19
350424,4,PM,69,29
350424,5,AM,14,25
350424,5,AM,17,1
350424,5,AM,19,7
350424,5,AM,21,7
350424,5,AM,31,24
350424,5,AM,37,1
350424,5,AM,38,3
350424,5,AM,40,1
350424,5,AM,46,1
350424,5,AM,47,14
350424,5,AM,69,11
350424,5,PM,14,161
350424,5,PM,16,4
350424,5,PM,17,3
350424,5,PM,19,17
350424,5,PM,20,12
350424,5,PM,31,207
350424,5,PM,38,5
350424,5,PM,40,2
350424,5,PM,46,17
350424,5,PM,47,16
350424,5,PM,69,22
350424,5,PM,71,1
350424,6,AM,14,19
350424,6,AM,16,9
350424,6,AM,17,1
350424,6,AM,19,4
350424,6,AM,20,8
350424,6,AM,21,11
350424,6,AM,31,22
350424,6,AM,38,11
350424,6,AM,40,1
350424,6,AM,46,2
350424,6,AM,47,2
350424,6,AM,69,3
350424,6,PM,14,15
350424,6,PM,19,1
350424,6,PM,20,1
350424,6,PM,31,21
350424,6,PM,46,1
350424,6,PM,69,2
350425,1,AM,14,51
350425,1,AM,16,9
350425,1,AM,17,5
350425,1,AM,19,6
350425,1,AM,20,21
350425,1,AM,21,206
350425,1,AM,38,14
350425,1,AM,40,13
350425,1,AM,46,22
350425,1,AM,71,12
350425,1,PM,14,8
350425,1,PM,16,2
350425,1,PM,20,3
350425,1,PM,38,2
350425,1,PM,40,11
350425,1,PM,46,5
350425,1,PM,71,1
350425,2,AM,14,68
350425,2,AM,16,9
350425,2,AM,17,5
350425,2,AM,19,10
350425,2,AM,20,16
350425,2,AM,21,161
350425,2,AM,37,5
350425,2,AM,38,11
350425,2,AM,40,23
350425,2,AM,46,20
350425,2,AM,71,7
350425,2,PM,14,2
350425,2,PM,16,9
350425,2,PM,20,1
350425,2,PM,37,2
350425,2,PM,40,4
350425,2,PM,46,4
350425,3,AM,14,46
350425,3,AM,16,9
350425,3,AM,17,3
350425,3,AM,19,7
350425,3,AM,20,23
350425,3,AM,21,93
350425,3,AM,37,1
350425,3,AM,38,32
350425,3,AM,40,31
350425,3,AM,46,18
350425,3,AM,71,12
350425,3,PM,14,6
350425,3,PM,16,7
350425,3,PM,20,3
350425,3,PM,38,2
350425,3,PM,40,5
350425,3,PM,46,5
350425,4,AM,14,49
350425,4,AM,16,7
350425,4,AM,17,1
350425,4,AM,19,14
350425,4,AM,20,24
350425,4,AM,21,160
350425,4,AM,37,2
350425,4,AM,38,25
350425,4,AM,40,23
350425,4,AM,46,23
350425,4,AM,71,6
350425,4,PM,14,4
350425,4,PM,16,10
350425,4,PM,20,3
350425,4,PM,38,4
350425,4,PM,40,5
350425,4,PM,46,5
350425,5,AM,14,45
350425,5,AM,16,12
350425,5,AM,19,16
350425,5,AM,20,18
350425,5,AM,21,104
350425,5,AM,38,21
350425,5,AM,40,32
350425,5,AM,46,16
350425,5,AM,71,6
350425,5,PM,46,2
350425,6,AM,14,14
350425,6,AM,16,3
350425,6,AM,17,4
350425,6,AM,19,7
350425,6,AM,20,5
350425,6,AM,21,97
350425,6,AM,38,44
350425,6,AM,40,23
350425,6,AM,46,3
350425,6,AM,71,2
350425,6,PM,19,1
350425,7,AM,14,9
350425,7,AM,16,2
350425,7,AM,17,1
350425,7,AM,19,1
350425,7,AM,20,1
350425,7,AM,40,5
350425,7,AM,46,2
350425,7,AM,71,1
350433,1,AM,14,37
350433,1,AM,16,2
350433,1,AM,19,17
350433,1,AM,20,52
350433,1,AM,21,319
350433,1,AM,37,2
350433,1,AM,38,22
350433,1,AM,40,172
350433,1,AM,46,8
350433,1,AM,71,23
350433,1,PM,14,4
350433,1,PM,20,4
350433,1,PM,38,1
350433,1,PM,40,3
350433,1,PM,46,4
350433,1,PM,71,1
350433,2,AM,14,45
350433,2,AM,16,5
350433,2,AM,19,16
350433,2,AM,20,56
350433,2,AM,21,383
350433,2,AM,38,51
350433,2,AM,40,174
350433,2,AM,46,12
350433,2,AM,71,19
350433,2,PM,14,1
350433,2,PM,19,3
350433,2,PM,20,1
350433,2,PM,21,3
350433,2,PM,40,6
350433,2,PM,46,19
350433,2,PM,71,1
350433,3,AM,14,35
350433,3,AM,16,6
350433,3,AM,19,8
350433,3,AM,20,48
350433,3,AM,21,379
350433,3,AM,37,1
350433,3,AM,38,34
350433,3,AM,40,167
350433,3,AM,46,11
350433,3,AM,71,29
350433,3,PM,14,9
350433,3,PM,40,6
350433,4,AM,14,45
350433,4,AM,16,6
350433,4,AM,17,1
350433,4,AM,19,8
350433,4,AM,20,36
350433,4,AM,21,324
350433,4,AM,37,1
350433,4,AM,38,60
350433,4,AM,40,153
350433,4,AM,46,29
350433,4,AM,71,25
350433,4,PM,14,3
350433,4,PM,16,1
350433,4,PM,21,2
350433,4,PM,37,1
350433,4,PM,38,3
350433,4,PM,40,11
350433,4,PM,46,25
350433,5,AM,14,54
350433,5,AM,16,6
350433,5,AM,19,16
350433,5,AM,20,27
350433,5,AM,21,352
350433,5,AM,38,40
350433,5,AM,40,166
350433,5,AM,46,9
350433,5,AM,71,18
350433,5,PM,21,3
350433,6,AM,14,32
350433,6,AM,17,2
350433,6,AM,19,8
350433,6,AM,20,9
350433,6,AM,21,298
350433,6,AM,37,1
350433,6,AM,38,50
350433,6,AM,40,101
350433,6,AM,46,4
350433,6,AM,71,30
350433,6,PM,19,3
350433,6,PM,38,1
350433,6,PM,40,7
350433,6,PM,71,2
350433,7,AM,14,73
350433,7,AM,16,1
350433,7,AM,19,21
350433,7,AM,20,72
350433,7,AM,40,181
350433,7,AM,46,4
350433,7,AM,71,16
350433,7,PM,40,5
350439,1,AM,14,1
350439,1,AM,19,1
350439,1,AM,20,4
350439,1,AM,38,65
350439,1,AM,40,3
350439,1,AM,46,5
350439,1,AM,69,1
350439,1,AM,71,7
350439,1,PM,14,26
350439,1,PM,16,1
350439,1,PM,17,11
350439,1,PM,19,17
350439,1,PM,20,4
350439,1,PM,21,6
350439,1,PM,31,98
350439,1,PM,38,19
350439,1,PM,40,4
350439,1,PM,42,2
350439,1,PM,46,4
350439,1,PM,47,5
350439,1,PM,69,48
350439,2,AM,14,3
350439,2,AM,19,2
350439,2,AM,20,1
350439,2,AM,21,4
350439,2,AM,38,58
350439,2,AM,40,4
350439,2,AM,46,4
350439,2,PM,14,84
350439,2,PM,17,2
350439,2,PM,19,9
350439,2,PM,20,7
350439,2,PM,31,47
350439,2,PM,38,36
350439,2,PM,40,3
350439,2,PM,46,2
350439,2,PM,47,8
350439,2,PM,69,45
350439,2,PM,71,1
350439,3,AM,14,3
350439,3,AM,16,1
350439,3,AM,19,5
350439,3,AM,20,1
350439,3,AM,37,1
350439,3,AM,38,45
350439,3,AM,40,4
350439,3,AM,46,1
350439,3,AM,71,1
350439,3,PM,14,72
350439,3,PM,16,2
350439,3,PM,17,3
350439,3,PM,19,26
350439,3,PM,20,7
350439,3,PM,31,75
350439,3,PM,38,39
350439,3,PM,40,9
350439,3,PM,46,11
350439,3,PM,47,3
350439,3,PM,69,25
350439,4,AM,14,7
350439,4,AM,16,1
350439,4,AM,19,5
350439,4,AM,20,1
350439,4,AM,21,16
350439,4,AM,38,42
350439,4,AM,40,5
350439,4,AM,46,1
350439,4,PM,14,78
350439,4,PM,16,6
350439,4,PM,17,5
350439,4,PM,19,11
350439,4,PM,20,1
350439,4,PM,21,2
350439,4,PM,31,46
350439,4,PM,38,55
350439,4,PM,40,10
350439,4,PM,46,10
350439,4,PM,47,5
350439,4,PM,69,17
350439,4,PM,71,1
350439,5,AM,14,4
350439,5,AM,16,2
350439,5,AM,17,1
350439,5,AM,19,5
350439,5,AM,38,39
350439,5,AM,40,7
350439,5,AM,46,3
350439,5,AM,71,1
350439,5,PM,14,44
350439,5,PM,16,1
350439,5,PM,17,7
350439,5,PM,19,12
350439,5,PM,20,1
350439,5,PM,31,74
350439,5,PM,38,66
350439,5,PM,40,10
350439,5,PM,42,1
350439,5,PM,46,11
350439,5,PM,47,3
350439,5,PM,69,29
350439,5,PM,71,1
350439,6,AM,16,1
350439,6,AM,38,13
350439,6,AM,40,1
350439,6,AM,46,1
350439,6,PM,14,7
350439,6,PM,16,1
350439,6,PM,20,1
350439,6,PM,31,1
350439,6,PM,38,15
350439,6,PM,40,2
350439,6,PM,47,1
350439,6,PM,69,1
350439,6,PM,71,2
351239,1,AM,19,1
351239,1,AM,20,6
351239,1,AM,37,2
351239,1,AM,38,4
351239,1,AM,40,4
351239,1,PM,14,55
351239,1,PM,16,5
351239,1,PM,17,8
351239,1,PM,19,36
351239,1,PM,20,55
351239,1,PM,37,2
351239,1,PM,38,7
351239,1,PM,40,122
351239,1,PM,46,97
351239,1,PM,71,21
351239,2,PM,14,72
351239,2,PM,16,4
351239,2,PM,17,7
351239,2,PM,19,50
351239,2,PM,20,75
351239,2,PM,37,1
351239,2,PM,38,13
351239,2,PM,40,113
351239,2,PM,46,131
351239,2,PM,71,16
351239,3,PM,14,68
351239,3,PM,16,11
351239,3,PM,17,7
351239,3,PM,19,38
351239,3,PM,20,48
351239,3,PM,37,1
351239,3,PM,38,9
351239,3,PM,40,103
351239,3,PM,46,93
351239,3,PM,71,8
351239,4,PM,14,96
351239,4,PM,16,6
351239,4,PM,17,7
351239,4,PM,19,43
351239,4,PM,20,32
351239,4,PM,37,4
351239,4,PM,38,7
351239,4,PM,40,87
351239,4,PM,46,126
351239,4,PM,71,5
351239,5,PM,14,67
351239,5,PM,16,3
351239,5,PM,17,5
351239,5,PM,19,52
351239,5,PM,20,37
351239,5,PM,37,7
351239,5,PM,38,21
351239,5,PM,40,87
351239,5,PM,46,119
351239,5,PM,71,12
351239,6,AM,14,1
351239,6,AM,19,3
351239,6,AM,20,8
351239,6,AM,21,9
351239,6,AM,38,21
351239,6,AM,40,21
351239,6,AM,46,7
351239,6,AM,71,1
351239,6,PM,14,9
351239,6,PM,19,16
351239,6,PM,20,6
351239,6,PM,37,5
351239,6,PM,38,14
351239,6,PM,40,36
351239,6,PM,46,37
351239,6,PM,71,7
351239,7,AM,14,7
351239,7,AM,19,5
351239,7,AM,20,7
351239,7,AM,40,80
351239,7,AM,46,14
351239,7,AM,71,1
351239,7,PM,19,4
351239,7,PM,20,2
351239,7,PM,40,20
351239,7,PM,46,7
351239,7,PM,71,1
351274,1,AM,14,393
351274,1,AM,16,6
351274,1,AM,17,8
351274,1,AM,19,59
351274,1,AM,31,41
351274,1,AM,40,17
351274,1,AM,42,2
351274,1,AM,46,21
351274,1,AM,47,46
351274,1,AM,69,36
351274,1,AM,71,8
351274,1,PM,14,108
351274,1,PM,16,40
351274,1,PM,19,6
351274,1,PM,20,5
351274,1,PM,31,11
351274,1,PM,38,1
351274,1,PM,40,10
351274,1,PM,42,1
351274,1,PM,46,24
351274,1,PM,47,8
351274,1,PM,69,7
351274,1,PM,71,4
351274,2,AM,14,365
351274,2,AM,16,10
351274,2,AM,17,6
351274,2,AM,19,34
351274,2,AM,20,1
351274,2,AM,31,21
351274,2,AM,40,6
351274,2,AM,46,10
351274,2,AM,47,49
351274,2,AM,69,16
351274,2,AM,71,8
351274,2,PM,14,72
351274,2,PM,16,17
351274,2,PM,17,1
351274,2,PM,19,9
351274,2,PM,20,2
351274,2,PM,31,1
351274,2,PM,40,5
351274,2,PM,42,2
351274,2,PM,46,24
351274,2,PM,47,6
351274,2,PM,69,1
351274,2,PM,71,2
351274,3,AM,14,390
351274,3,AM,16,4
351274,3,AM,17,10
351274,3,AM,19,46
351274,3,AM,20,2
351274,3,AM,31,37
351274,3,AM,40,5
351274,3,AM,42,1
351274,3,AM,46,8
351274,3,AM,47,51
351274,3,AM,69,35
351274,3,AM,71,8
351274,3,PM,14,124
351274,3,PM,16,35
351274,3,PM,19,9
351274,3,PM,20,5
351274,3,PM,31,16
351274,3,PM,37,1
351274,3,PM,40,13
351274,3,PM,46,56
351274,3,PM,47,18
351274,3,PM,69,4
351274,3,PM,71,2
351274,4,AM,14,386
351274,4,AM,16,5
351274,4,AM,17,11
351274,4,AM,19,38
351274,4,AM,20,2
351274,4,AM,21,12
351274,4,AM,31,31
351274,4,AM,40,5
351274,4,AM,42,2
351274,4,AM,46,13
351274,4,AM,47,51
351274,4,AM,69,29
351274,4,AM,71,4
351274,4,PM,14,94
351274,4,PM,16,33
351274,4,PM,17,1
351274,4,PM,19,22
351274,4,PM,20,11
351274,4,PM,31,17
351274,4,PM,38,9
351274,4,PM,40,15
351274,4,PM,42,1
351274,4,PM,46,48
351274,4,PM,47,12
351274,4,PM,69,1
351274,4,PM,71,7
351274,5,AM,14,438
351274,5,AM,16,11
351274,5,AM,17,18
351274,5,AM,19,57
351274,5,AM,20,4
351274,5,AM,21,5
351274,5,AM,31,26
351274,5,AM,40,20
351274,5,AM,42,2
351274,5,AM,46,14
351274,5,AM,47,74
351274,5,AM,69,44
351274,5,AM,71,7
351274,5,PM,14,98
351274,5,PM,16,21
351274,5,PM,17,1
351274,5,PM,19,14
351274,5,PM,20,11
351274,5,PM,31,7
351274,5,PM,37,1
351274,5,PM,38,4
351274,5,PM,40,6
351274,5,PM,42,1
351274,5,PM,46,39
351274,5,PM,47,8
351274,5,PM,69,1
351274,5,PM,71,4
351274,6,AM,14,115
351274,6,AM,16,32
351274,6,AM,19,7
351274,6,AM,20,5
351274,6,AM,31,21
351274,6,AM,38,5
351274,6,AM,40,8
351274,6,AM,46,18
351274,6,AM,47,34
351274,6,AM,69,6
351274,6,AM,71,4
351274,6,PM,14,47
351274,6,PM,16,4
351274,6,PM,19,3
351274,6,PM,20,1
351274,6,PM,31,16
351274,6,PM,38,2
351274,6,PM,40,4
351274,6,PM,42,1
351274,6,PM,46,6
351274,6,PM,47,13
351274,6,PM,71,4
351274,7,AM,14,62
351274,7,AM,16,4
351274,7,AM,17,3
351274,7,AM,19,3
351274,7,AM,40,5
351274,7,AM,46,17
351274,7,PM,14,23
351274,7,PM,19,4
351274,7,PM,20,2
351274,7,PM,40,2
351274,7,PM,46,5
351274,7,PM,71,2
351280,1,AM,14,83
351280,1,AM,16,43
351280,1,AM,17,4
351280,1,AM,19,24
351280,1,AM,20,70
351280,1,AM,21,222
351280,1,AM,37,1
351280,1,AM,38,2
351280,1,AM,40,9
351280,1,AM,46,45
351280,1,AM,71,15
351280,1,PM,14,5
351280,1,PM,17,1
351280,1,PM,20,1
351280,1,PM,21,5
351280,2,AM,14,66
351280,2,AM,16,35
351280,2,AM,17,9
351280,2,AM,19,20
351280,2,AM,20,51
351280,2,AM,21,265
351280,2,AM,31,1
351280,2,AM,37,2
351280,2,AM,38,1
351280,2,AM,40,11
351280,2,AM,46,46
351280,2,AM,71,29
351280,2,PM,14,3
351280,2,PM,21,3
351280,2,PM,46,7
351280,3,AM,14,127
351280,3,AM,16,87
351280,3,AM,17,11
351280,3,AM,19,35
351280,3,AM,20,77
351280,3,AM,21,17
351280,3,AM,31,3
351280,3,AM,38,1
351280,3,AM,40,15
351280,3,AM,46,19
351280,3,AM,69,1
351280,3,AM,71,26
351280,3,PM,14,4
351280,3,PM,20,2
351280,3,PM,38,1
351280,4,AM,14,82
351280,4,AM,16,38
351280,4,AM,17,10
351280,4,AM,19,18
351280,4,AM,20,52
351280,4,AM,21,280
351280,4,AM,38,1
351280,4,AM,40,15
351280,4,AM,46,29
351280,4,AM,69,1
351280,4,AM,71,18
351280,4,PM,14,5
351280,4,PM,16,3
351280,4,PM,19,2
351280,4,PM,20,3
351280,4,PM,21,4
351280,4,PM,46,2
351280,4,PM,71,1
351280,5,AM,14,104
351280,5,AM,16,50
351280,5,AM,17,8
351280,5,AM,19,21
351280,5,AM,20,54
351280,5,AM,21,210
351280,5,AM,31,1
351280,5,AM,37,1
351280,5,AM,38,2
351280,5,AM,40,20
351280,5,AM,46,24
351280,5,AM,69,1
351280,5,AM,71,20
351280,5,PM,14,3
351280,5,PM,16,9
351280,5,PM,19,1
351280,5,PM,20,5
351280,5,PM,21,5
351280,5,PM,40,1
351280,5,PM,46,4
351280,6,AM,14,56
351280,6,AM,16,16
351280,6,AM,17,15
351280,6,AM,19,16
351280,6,AM,20,127
351280,6,AM,21,57
351280,6,AM,37,1
351280,6,AM,38,6
351280,6,AM,40,24
351280,6,AM,46,5
351280,6,AM,71,47
351280,6,PM,14,24
351280,6,PM,16,13
351280,6,PM,17,11
351280,6,PM,19,4
351280,6,PM,20,35
351280,6,PM,40,15
351280,6,PM,46,4
351280,6,PM,71,7
351919,1,AM,14,1
351919,1,AM,19,1
351919,1,AM,69,2
351919,1,PM,14,245
351919,1,PM,16,16
351919,1,PM,17,2
351919,1,PM,19,8
351919,1,PM,20,2
351919,1,PM,31,79
351919,1,PM,37,31
351919,1,PM,38,13
351919,1,PM,40,3
351919,1,PM,42,110
351919,1,PM,47,31
351919,1,PM,69,170
351919,1,PM,71,11
351919,2,AM,14,10
351919,2,AM,19,1
351919,2,AM,31,1
351919,2,AM,42,1
351919,2,AM,47,3
351919,2,AM,69,9
351919,2,AM,71,2
351919,2,PM,14,259
351919,2,PM,16,5
351919,2,PM,17,5
351919,2,PM,19,1
351919,2,PM,31,61
351919,2,PM,37,28
351919,2,PM,38,5
351919,2,PM,40,2
351919,2,PM,42,103
351919,2,PM,46,1
351919,2,PM,47,42
351919,2,PM,69,175
351919,2,PM,71,14
351919,3,PM,14,187
351919,3,PM,16,10
351919,3,PM,17,2
351919,3,PM,19,6
351919,3,PM,31,68
351919,3,PM,37,14
351919,3,PM,38,7
351919,3,PM,40,1
351919,3,PM,42,75
351919,3,PM,47,28
351919,3,PM,69,139
351919,3,PM,71,13
351919,4,AM,14,1
351919,4,AM,31,1
351919,4,AM,42,1
351919,4,AM,47,1
351919,4,AM,69,2
351919,4,AM,71,1
351919,4,PM,14,233
351919,4,PM,16,5
351919,4,PM,17,2
351919,4,PM,19,7
351919,4,PM,20,2
351919,4,PM,31,49
351919,4,PM,37,30
351919,4,PM,38,7
351919,4,PM,40,1
351919,4,PM,42,122
351919,4,PM,47,32
351919,4,PM,69,150
351919,4,PM,71,15
351919,5,PM,14,178
351919,5,PM,16,9
351919,5,PM,17,6
351919,5,PM,19,7
351919,5,PM,31,57
351919,5,PM,37,23
351919,5,PM,38,14
351919,5,PM,40,3
351919,5,PM,42,111
351919,5,PM,47,30
351919,5,PM,69,140
351919,5,PM,71,11
351919,6,AM,14,26
351919,6,AM,16,1
351919,6,AM,17,2
351919,6,AM,19,5
351919,6,AM,21,1
351919,6,AM,37,17
351919,6,AM,38,41
351919,6,AM,40,3
351919,6,AM,42,2
351919,6,AM,46,1
351919,6,AM,47,14
351919,6,AM,69,6
351919,6,AM,71,5
351919,6,PM,14,16
351919,6,PM,16,1
351919,6,PM,17,1
351919,6,PM,31,12
351919,6,PM,37,35
351919,6,PM,38,23
351919,6,PM,40,6
351919,6,PM,46,2
351919,6,PM,47,8
351919,6,PM,69,5
351919,6,PM,71,4
351929,1,PM,14,118
351929,1,PM,16,118
351929,1,PM,17,50
351929,1,PM,19,8
351929,1,PM,20,43
351929,1,PM,31,40
351929,1,PM,37,32
351929,1,PM,38,46
351929,1,PM,40,10
351929,1,PM,42,14
351929,1,PM,46,14
351929,1,PM,69,54
351929,1,PM,71,17
351929,2,AM,16,1
351929,2,AM,38,1
351929,2,AM,46,1
351929,2,PM,14,129
351929,2,PM,16,60
351929,2,PM,17,34
351929,2,PM,19,8
351929,2,PM,20,22
351929,2,PM,31,26
351929,2,PM,37,23
351929,2,PM,38,39
351929,2,PM,40,6
351929,2,PM,42,17
