issuer_code,day_week,day_period,violation_code,count
346157,1,PM,69,1
346157,1,PM,71,2
346157,2,AM,14,64
346157,2,AM,16,104
346157,2,AM,17,11
346157,2,AM,19,7
346157,2,AM,20,22
346157,2,AM,21,45
346157,2,AM,31,6
346157,2,AM,37,15
346157,2,AM,38,33
346157,2,AM,40,7
346157,2,AM,42,1
346157,2,AM,46,4
346157,2,AM,69,11
346157,2,AM,71,9
346157,2,PM,14,15
346157,2,PM,16,9
346157,2,PM,20,5
346157,2,PM,37,4
346157,2,PM,38,3
346157,2,PM,40,1
346157,2,PM,42,1
346157,2,PM,69,3
346157,2,PM,71,2
346157,3,AM,14,51
346157,3,AM,16,58
346157,3,AM,17,3
346157,3,AM,19,4
346157,3,AM,20,21
346157,3,AM,21,2
346157,3,AM,31,2
346157,3,AM,37,24
346157,3,AM,38,45
346157,3,AM,40,2
346157,3,AM,42,3
346157,3,AM,46,2
346157,3,AM,69,7
346157,3,AM,71,5
346157,3,PM,14,3
346157,3,PM,16,5
346157,3,PM,17,4
346157,3,PM,19,1
346157,3,PM,20,2
346157,3,PM,31,3
346157,3,PM,37,9
346157,3,PM,38,17
346157,3,PM,40,2
346157,3,PM,46,2
346157,3,PM,69,2
346157,3,PM,71,1
346157,4,AM,14,55
346157,4,AM,16,72
346157,4,AM,17,8
346157,4,AM,19,8
346157,4,AM,20,38
346157,4,AM,21,40
346157,4,AM,31,4
346157,4,AM,37,19
346157,4,AM,38,29
346157,4,AM,40,3
346157,4,AM,42,7
346157,4,AM,46,5
346157,4,AM,69,17
346157,4,AM,71,5
346157,4,PM,14,10
346157,4,PM,17,5
346157,4,PM,19,1
346157,4,PM,20,3
346157,4,PM,31,2
346157,4,PM,37,6
346157,4,PM,38,4
346157,4,PM,42,2
346157,4,PM,69,5
346157,4,PM,71,1
346157,5,AM,14,65
346157,5,AM,16,75
346157,5,AM,17,8
346157,5,AM,19,4
346157,5,AM,20,37
346157,5,AM,21,68
346157,5,AM,37,12
346157,5,AM,38,20
346157,5,AM,40,1
346157,5,AM,42,4
346157,5,AM,46,1
346157,5,AM,69,11
346157,5,AM,71,2
346157,5,PM,14,5
346157,5,PM,16,3
346157,5,PM,17,2
346157,5,PM,20,3
346157,5,PM,31,2
346157,5,PM,37,5
346157,5,PM,38,6
346157,5,PM,40,1
346157,5,PM,42,1
346157,5,PM,46,1
346157,5,PM,71,1
346157,6,AM,14,23
346157,6,AM,16,13
346157,6,AM,17,8
346157,6,AM,19,1
346157,6,AM,20,1
346157,6,AM,21,10
346157,6,AM,31,1
346157,6,AM,37,14
346157,6,AM,38,77
346157,6,AM,40,3
346157,6,AM,42,2
346157,6,AM,46,6
346157,6,AM,69,2
346157,6,AM,71,8
346157,6,PM,14,1
346157,6,PM,16,1
346157,6,PM,19,1
346157,6,PM,20,1
346157,6,PM,31,1
346157,6,PM,37,12
346157,6,PM,38,7
346157,6,PM,40,1
346157,6,PM,69,1
346157,6,PM,71,1
346166,1,AM,14,112
346166,1,AM,16,1
346166,1,AM,17,4
346166,1,AM,19,6
346166,1,AM,31,39
346166,1,AM,37,3
346166,1,AM,40,2
346166,1,AM,42,23
346166,1,AM,46,2
346166,1,AM,47,57
346166,1,AM,69,112
346166,1,AM,71,4
346166,1,PM,14,10
346166,1,PM,17,2
346166,1,PM,31,9
346166,1,PM,42,4
346166,1,PM,47,4
346166,1,PM,69,15
346166,2,AM,14,99
346166,2,AM,17,6
346166,2,AM,19,5
346166,2,AM,20,2
346166,2,AM,31,39
346166,2,AM,42,21
346166,2,AM,46,1
346166,2,AM,47,65
346166,2,AM,69,131
346166,2,AM,71,3
346166,2,PM,14,13
346166,2,PM,19,1
346166,2,PM,31,6
346166,2,PM,42,2
346166,2,PM,47,4
346166,2,PM,69,8
346166,2,PM,71,1
346166,3,AM,14,121
346166,3,AM,17,4
346166,3,AM,19,1
346166,3,AM,20,1
346166,3,AM,31,30
346166,3,AM,38,1
346166,3,AM,40,2
346166,3,AM,42,26
346166,3,AM,46,1
346166,3,AM,47,60
346166,3,AM,69,131
346166,3,AM,71,3
346166,3,PM,14,19
346166,3,PM,31,5
346166,3,PM,42,7
346166,3,PM,47,4
346166,3,PM,69,7
346166,4,AM,14,127
346166,4,AM,17,2
346166,4,AM,19,4
346166,4,AM,31,30
346166,4,AM,40,1
346166,4,AM,42,31
346166,4,AM,46,1
346166,4,AM,47,46
346166,4,AM,69,131
346166,4,AM,71,10
346166,4,PM,14,12
346166,4,PM,19,1
346166,4,PM,31,11
346166,4,PM,40,1
346166,4,PM,42,5
346166,4,PM,47,5
346166,4,PM,69,3
346166,4,PM,71,1
346166,5,AM,14,115
346166,5,AM,17,15
346166,5,AM,19,5
346166,5,AM,20,1
346166,5,AM,31,26
346166,5,AM,38,2
346166,5,AM,40,2
346166,5,AM,42,23
346166,5,AM,46,8
346166,5,AM,47,52
346166,5,AM,69,134
346166,5,AM,71,2
346166,5,PM,14,9
346166,5,PM,19,2
346166,5,PM,31,5
346166,5,PM,38,1
346166,5,PM,42,3
346166,5,PM,46,2
346166,5,PM,47,4
346166,5,PM,69,7
346166,5,PM,71,1
346166,6,AM,14,171
346166,6,AM,16,3
346166,6,AM,17,14
346166,6,AM,19,10
346166,6,AM,20,5
346166,6,AM,21,2
346166,6,AM,31,13
346166,6,AM,37,4
346166,6,AM,38,44
346166,6,AM,40,3
346166,6,AM,42,1
346166,6,AM,46,50
346166,6,AM,47,62
346166,6,AM,69,54
346166,6,AM,71,3
346166,6,PM,69,3
346166,7,AM,14,2
346166,7,PM,14,7
346166,7,PM,16,1
346166,7,PM,20,1
346166,7,PM,40,2
346166,7,PM,46,2
346167,1,AM,14,105
346167,1,AM,17,2
346167,1,AM,19,2
346167,1,AM,31,15
346167,1,AM,38,1
346167,1,AM,40,6
346167,1,AM,42,29
346167,1,AM,47,53
346167,1,AM,69,135
346167,1,AM,71,2
346167,1,PM,14,18
346167,1,PM,17,2
346167,1,PM,19,1
346167,1,PM,31,2
346167,1,PM,40,1
346167,1,PM,42,8
346167,1,PM,47,7
346167,1,PM,69,9
346167,2,AM,14,141
346167,2,AM,17,2
346167,2,AM,19,4
346167,2,AM,20,2
346167,2,AM,31,18
346167,2,AM,40,6
346167,2,AM,42,18
346167,2,AM,46,1
346167,2,AM,47,65
346167,2,AM,69,160
346167,2,AM,71,3
346167,2,PM,14,20
346167,2,PM,31,2
346167,2,PM,42,6
346167,2,PM,47,5
346167,2,PM,69,20
346167,3,AM,14,87
346167,3,AM,17,4
346167,3,AM,19,4
346167,3,AM,20,1
346167,3,AM,31,12
346167,3,AM,38,5
346167,3,AM,40,4
346167,3,AM,42,21
346167,3,AM,46,1
346167,3,AM,47,53
346167,3,AM,69,111
346167,3,AM,71,5
346167,3,PM,14,15
346167,3,PM,31,1
346167,3,PM,42,7
346167,3,PM,47,7
346167,3,PM,69,10
346167,3,PM,71,1
346167,4,AM,14,100
346167,4,AM,17,8
346167,4,AM,19,7
346167,4,AM,31,9
346167,4,AM,38,3
346167,4,AM,40,7
346167,4,AM,42,23
346167,4,AM,46,1
346167,4,AM,47,55
346167,4,AM,69,135
346167,4,AM,71,7
346167,4,PM,14,7
346167,4,PM,31,4
346167,4,PM,40,2
346167,4,PM,42,12
346167,4,PM,47,6
346167,4,PM,69,12
346167,5,AM,14,112
346167,5,AM,17,2
346167,5,AM,19,5
346167,5,AM,31,12
346167,5,AM,38,1
346167,5,AM,40,3
346167,5,AM,42,19
346167,5,AM,47,69
346167,5,AM,69,129
346167,5,AM,71,1
346167,5,PM,14,10
346167,5,PM,17,1
346167,5,PM,19,1
346167,5,PM,31,1
346167,5,PM,37,1
346167,5,PM,38,1
346167,5,PM,40,1
346167,5,PM,42,10
346167,5,PM,47,13
346167,5,PM,69,13
346167,5,PM,71,3
346167,6,AM,14,5
346167,6,AM,19,1
346167,6,AM,31,1
346167,6,AM,37,1
346167,6,AM,38,6
346167,6,AM,69,1
346167,6,AM,71,1
346192,1,AM,14,81
346192,1,AM,17,5
346192,1,AM,19,6
346192,1,AM,31,15
346192,1,AM,38,1
346192,1,AM,40,3
346192,1,AM,42,16
346192,1,AM,46,1
346192,1,AM,47,29
346192,1,AM,69,169
346192,1,AM,71,7
346192,1,PM,14,6
346192,1,PM,19,1
346192,1,PM,31,11
346192,1,PM,40,2
346192,1,PM,42,13
346192,1,PM,47,7
346192,1,PM,69,8
346192,1,PM,71,1
346192,2,AM,14,62
346192,2,AM,17,3
346192,2,AM,19,6
346192,2,AM,31,17
346192,2,AM,40,2
346192,2,AM,42,29
346192,2,AM,46,1
346192,2,AM,47,35
346192,2,AM,69,191
346192,2,AM,71,4
346192,2,PM,31,6
346192,2,PM,40,1
346192,2,PM,42,5
346192,2,PM,47,1
346192,2,PM,69,9
346192,2,PM,71,2
346192,3,AM,14,55
346192,3,AM,16,9
346192,3,AM,19,7
346192,3,AM,31,20
346192,3,AM,38,1
346192,3,AM,40,5
346192,3,AM,42,17
346192,3,AM,46,2
346192,3,AM,47,24
346192,3,AM,69,138
346192,3,AM,71,4
346192,3,PM,14,6
346192,3,PM,17,1
346192,3,PM,19,1
346192,3,PM,31,5
346192,3,PM,40,1
346192,3,PM,42,10
346192,3,PM,47,2
346192,3,PM,69,15
346192,4,AM,14,7
346192,4,AM,19,1
346192,4,AM,31,5
346192,4,AM,40,2
346192,4,AM,42,4
346192,4,AM,46,1
346192,4,AM,47,7
346192,4,AM,69,38
346192,4,AM,71,2
346192,4,PM,14,1
346192,4,PM,31,2
346192,4,PM,69,5
346192,4,PM,71,1
346192,5,AM,14,57
346192,5,AM,17,3
346192,5,AM,19,4
346192,5,AM,20,2
346192,5,AM,31,14
346192,5,AM,40,4
346192,5,AM,42,15
346192,5,AM,47,31
346192,5,AM,69,114
346192,5,AM,71,3
346192,5,PM,14,4
346192,5,PM,31,4
346192,5,PM,42,5
346192,5,PM,47,3
346192,5,PM,69,3
346192,7,AM,14,4
346192,7,AM,20,1
346192,7,AM,40,3
346192,7,AM,46,3
346192,7,PM,14,3
346192,7,PM,20,2
346192,7,PM,40,1
346204,1,AM,14,145
346204,1,AM,16,7
346204,1,AM,19,8
346204,1,AM,21,17
346204,1,AM,31,5
346204,1,AM,40,2
346204,1,AM,46,1
346204,1,AM,47,28
346204,1,AM,71,1
346204,1,PM,14,14
346204,1,PM,16,2
346204,1,PM,19,1
346204,1,PM,20,9
346204,1,PM,31,4
346204,1,PM,40,1
346204,1,PM,47,2
346204,2,AM,14,135
346204,2,AM,16,12
346204,2,AM,17,1
346204,2,AM,19,8
346204,2,AM,20,2
346204,2,AM,21,8
346204,2,AM,31,6
346204,2,AM,40,4
346204,2,AM,46,8
346204,2,AM,47,49
346204,2,AM,71,2
346204,2,PM,14,2
346204,2,PM,16,4
346204,2,PM,19,1
346204,3,AM,14,158
346204,3,AM,16,10
346204,3,AM,19,20
346204,3,AM,21,7
346204,3,AM,31,4
346204,3,AM,40,8
346204,3,AM,46,11
346204,3,AM,47,52
346204,3,AM,69,1
346204,3,AM,71,1
346204,3,PM,14,4
346204,3,PM,46,2
346204,3,PM,47,4
346204,4,AM,14,156
346204,4,AM,16,17
346204,4,AM,19,15
346204,4,AM,21,21
346204,4,AM,31,7
346204,4,AM,40,2
346204,4,AM,46,7
346204,4,AM,47,39
346204,4,PM,14,3
346204,4,PM,19,1
346204,4,PM,31,1
346204,4,PM,47,1
346204,4,PM,69,1
346204,5,AM,14,118
346204,5,AM,16,7
346204,5,AM,19,24
346204,5,AM,20,1
346204,5,AM,21,13
346204,5,AM,31,4
346204,5,AM,40,2
346204,5,AM,46,8
346204,5,AM,47,50
346204,5,AM,71,2
346204,5,PM,14,3
346204,5,PM,16,1
346204,5,PM,46,3
346204,5,PM,47,2
346204,6,AM,14,29
346204,6,AM,16,1
346204,6,AM,19,5
346204,6,AM,46,1
346204,6,AM,47,5
346204,6,PM,14,8
346204,6,PM,16,2
346204,6,PM,17,7
346204,6,PM,19,4
346204,6,PM,31,1
346204,6,PM,40,1
346204,6,PM,46,2
346204,7,AM,14,7
346204,7,AM,17,7
346204,7,AM,19,2
346204,7,AM,46,1
346204,7,PM,14,3
346204,7,PM,19,3
346204,7,PM,40,1
346204,7,PM,46,1
346357,1,AM,14,34
346357,1,AM,16,90
346357,1,AM,17,1
346357,1,AM,19,6
346357,1,AM,20,11
346357,1,AM,21,69
346357,1,AM,37,15
346357,1,AM,38,44
346357,1,AM,40,4
346357,1,AM,46,18
346357,1,AM,69,1
346357,1,AM,71,2
346357,1,PM,14,2
346357,1,PM,16,9
346357,1,PM,17,2
346357,1,PM,19,6
346357,1,PM,20,3
346357,1,PM,38,4
346357,1,PM,40,4
346357,1,PM,46,5
346357,2,AM,14,40
346357,2,AM,16,154
346357,2,AM,17,3
346357,2,AM,19,6
346357,2,AM,20,16
346357,2,AM,21,58
346357,2,AM,37,10
346357,2,AM,38,41
346357,2,AM,40,8
346357,2,AM,46,12
346357,2,AM,69,1
346357,2,AM,71,3
346357,2,PM,14,9
346357,2,PM,16,8
346357,2,PM,17,1
346357,2,PM,19,9
346357,2,PM,20,3
346357,2,PM,37,3
346357,2,PM,38,14
346357,2,PM,40,4
346357,2,PM,46,11
346357,3,AM,14,65
346357,3,AM,16,146
346357,3,AM,19,15
346357,3,AM,20,14
346357,3,AM,31,1
346357,3,AM,37,19
346357,3,AM,38,40
346357,3,AM,40,10
346357,3,AM,42,1
346357,3,AM,46,10
346357,3,AM,69,2
346357,3,AM,71,5
346357,3,PM,14,9
346357,3,PM,16,18
346357,3,PM,19,10
346357,3,PM,31,1
346357,3,PM,37,9
346357,3,PM,38,8
346357,3,PM,40,1
346357,3,PM,46,10
346357,4,AM,14,59
346357,4,AM,16,173
346357,4,AM,17,4
346357,4,AM,19,14
346357,4,AM,20,13
346357,4,AM,21,65
346357,4,AM,31,1
346357,4,AM,37,15
346357,4,AM,38,57
346357,4,AM,40,4
346357,4,AM,46,23
346357,4,AM,69,2
346357,4,AM,71,1
346357,4,PM,14,2
346357,4,PM,16,2
346357,4,PM,19,4
346357,4,PM,20,2
346357,4,PM,37,7
346357,4,PM,38,11
346357,4,PM,40,5
346357,4,PM,46,9
346357,4,PM,71,2
346357,5,AM,14,95
346357,5,AM,16,185
346357,5,AM,17,3
346357,5,AM,19,11
346357,5,AM,20,35
346357,5,AM,21,91
346357,5,AM,37,19
346357,5,AM,38,30
346357,5,AM,40,7
346357,5,AM,46,27
346357,5,AM,69,3
346357,5,AM,71,4
346357,5,PM,14,5
346357,5,PM,16,3
346357,5,PM,17,2
346357,5,PM,19,3
346357,5,PM,20,2
346357,5,PM,37,4
346357,5,PM,38,6
346357,5,PM,40,3
346357,5,PM,46,6
346357,6,AM,14,9
346357,6,AM,16,18
346357,6,AM,21,1
346357,6,AM,31,3
346357,6,AM,38,11
346357,6,AM,46,1
346357,6,AM,69,2
346357,6,AM,71,1
346357,6,PM,38,4
346357,6,PM,46,1
347576,1,PM,14,26
347576,1,PM,16,5
347576,1,PM,19,3
347576,1,PM,20,1
347576,1,PM,31,12
347576,1,PM,40,2
347576,1,PM,42,5
347576,1,PM,46,1
347576,1,PM,69,13
347576,1,PM,71,6
347576,2,PM,14,27
347576,2,PM,16,1
347576,2,PM,17,1
347576,2,PM,19,6
347576,2,PM,20,2
347576,2,PM,31,11
347576,2,PM,38,3
347576,2,PM,40,1
347576,2,PM,42,2
347576,2,PM,46,1
347576,2,PM,69,9
347576,2,PM,71,5
347576,3,PM,14,26
347576,3,PM,16,4
347576,3,PM,19,8
347576,3,PM,20,1
347576,3,PM,31,10
347576,3,PM,38,1
347576,3,PM,40,1
347576,3,PM,42,1
347576,3,PM,69,12
347576,3,PM,71,4
347576,4,PM,14,30
347576,4,PM,17,2
347576,4,PM,19,2
347576,4,PM,31,19
347576,4,PM,37,1
347576,4,PM,40,1
347576,4,PM,42,7
347576,4,PM,46,1
347576,4,PM,69,19
347576,4,PM,71,4
347576,5,PM,14,29
347576,5,PM,16,5
347576,5,PM,19,9
347576,5,PM,20,5
347576,5,PM,31,18
347576,5,PM,38,5
347576,5,PM,42,6
347576,5,PM,46,3
347576,5,PM,69,21
347576,5,PM,71,3
347576,7,AM,19,1
347576,7,AM,46,1
347576,7,PM,14,16
347576,7,PM,17,1
347576,7,PM,19,1
347576,7,PM,40,3
347576,7,PM,46,4
347576,7,PM,71,3
347581,1,AM,16,2
347581,1,AM,20,1
347581,1,AM,37,9
347581,1,AM,38,22
347581,1,PM,14,9
347581,1,PM,16,18
347581,1,PM,17,3
347581,1,PM,19,1
347581,1,PM,20,3
347581,1,PM,37,38
347581,1,PM,38,54
347581,1,PM,40,2
347581,1,PM,42,2
347581,1,PM,46,1
347581,1,PM,71,1
347581,2,PM,14,2
347581,2,PM,17,3
347581,2,PM,19,4
347581,2,PM,21,8
347581,2,PM,37,38
347581,2,PM,38,69
347581,2,PM,40,1
347581,2,PM,46,1
347581,3,PM,14,2
347581,3,PM,16,1
347581,3,PM,17,8
347581,3,PM,19,2
347581,3,PM,37,14
347581,3,PM,38,34
347581,3,PM,40,1
347581,3,PM,46,1
347581,4,PM,14,11
347581,4,PM,16,4
347581,4,PM,19,2
347581,4,PM,20,6
347581,4,PM,37,27
347581,4,PM,38,33
347581,4,PM,40,2
347581,4,PM,46,3
347581,4,PM,71,1
347581,5,PM,14,1
347581,5,PM,16,10
347581,5,PM,17,2
347581,5,PM,19,3
347581,5,PM,37,14
347581,5,PM,38,37
347581,5,PM,40,1
347581,5,PM,69,1
347581,6,PM,14,1
347581,6,PM,37,1
347581,6,PM,38,1
347594,1,PM,14,67
347594,1,PM,16,4
347594,1,PM,17,1
347594,1,PM,19,7
347594,1,PM,20,2
347594,1,PM,31,11
347594,1,PM,37,3
347594,1,PM,38,3
347594,1,PM,40,7
347594,1,PM,42,5
347594,1,PM,46,19
347594,1,PM,47,5
347594,1,PM,69,10
347594,2,AM,40,1
347594,2,AM,69,2
347594,2,PM,14,63
347594,2,PM,16,9
347594,2,PM,17,7
347594,2,PM,19,5
347594,2,PM,20,6
347594,2,PM,31,25
347594,2,PM,37,2
347594,2,PM,38,5
347594,2,PM,40,4
347594,2,PM,42,4
347594,2,PM,46,23
347594,2,PM,47,11
347594,2,PM,69,20
347594,2,PM,71,2
347594,3,PM,14,71
347594,3,PM,16,9
347594,3,PM,17,6
347594,3,PM,19,4
347594,3,PM,20,3
347594,3,PM,31,23
347594,3,PM,38,3
347594,3,PM,40,4
347594,3,PM,42,8
347594,3,PM,46,18
347594,3,PM,47,7
347594,3,PM,69,23
347594,4,PM,14,79
347594,4,PM,16,11
347594,4,PM,17,6
347594,4,PM,19,6
347594,4,PM,20,4
347594,4,PM,31,12
347594,4,PM,38,6
347594,4,PM,40,9
347594,4,PM,42,7
347594,4,PM,46,13
347594,4,PM,47,4
347594,4,PM,69,18
347594,4,PM,71,1
347594,5,AM,14,128
347594,5,AM,17,11
347594,5,AM,19,5
347594,5,AM,31,16
347594,5,AM,40,7
347594,5,AM,42,11
347594,5,AM,46,2
347594,5,AM,47,44
347594,5,AM,69,104
347594,5,AM,71,1
347594,5,PM,14,2
347594,5,PM,20,1
347594,5,PM,31,2
347594,5,PM,42,1
347594,5,PM,47,1
347594,5,PM,69,2
347594,7,AM,14,7
347594,7,AM,17,1
347594,7,AM,40,2
347594,7,AM,71,1
347594,7,PM,14,9
347594,7,PM,17,4
347594,7,PM,19,5
347594,7,PM,40,3
347594,7,PM,71,2
347679,1,AM,14,100
347679,1,AM,19,7
347679,1,AM,31,15
347679,1,AM,40,4
347679,1,AM,42,1
347679,1,AM,47,45
347679,1,AM,69,112
347679,1,AM,71,3
347679,2,AM,14,95
347679,2,AM,19,7
347679,2,AM,31,11
347679,2,AM,47,72
347679,2,AM,69,166
347679,2,AM,71,1
347679,3,AM,14,104
347679,3,AM,19,7
347679,3,AM,31,14
347679,3,AM,40,3
347679,3,AM,47,39
347679,3,AM,69,157
347679,4,AM,14,131
347679,4,AM,19,5
347679,4,AM,31,11
347679,4,AM,40,1
347679,4,AM,47,38
347679,4,AM,69,153
347679,4,AM,71,5
347679,7,PM,19,1
348515,1,AM,14,26
348515,1,AM,16,19
348515,1,AM,17,6
348515,1,AM,19,10
348515,1,AM,20,80
348515,1,AM,21,120
348515,1,AM,37,36
348515,1,AM,38,92
348515,1,AM,40,13
348515,1,AM,46,6
348515,1,AM,71,24
348515,1,PM,14,5
348515,1,PM,16,1
348515,1,PM,19,1
348515,1,PM,20,2
348515,1,PM,21,8
348515,1,PM,38,1
348515,1,PM,40,2
348515,2,AM,14,60
348515,2,AM,16,16
348515,2,AM,17,13
348515,2,AM,19,19
348515,2,AM,20,102
348515,2,AM,21,159
348515,2,AM,31,1
348515,2,AM,37,32
348515,2,AM,38,37
348515,2,AM,40,16
348515,2,AM,46,5
348515,2,AM,69,2
348515,2,AM,71,12
348515,2,PM,14,3
348515,2,PM,16,1
348515,2,PM,17,1
348515,2,PM,19,2
348515,2,PM,20,6
348515,2,PM,21,7
348515,2,PM,38,1
348515,2,PM,40,3
348515,3,AM,14,25
348515,3,AM,16,6
348515,3,AM,17,7
348515,3,AM,19,16
348515,3,AM,20,47
348515,3,AM,31,1
348515,3,AM,37,53
348515,3,AM,38,131
348515,3,AM,40,18
348515,3,AM,46,8
348515,3,AM,71,19
348515,3,PM,14,1
348515,3,PM,19,2
348515,3,PM,40,2
348515,3,PM,46,2
348515,4,AM,14,68
348515,4,AM,16,6
348515,4,AM,17,5
348515,4,AM,19,8
348515,4,AM,20,95
348515,4,AM,21,84
348515,4,AM,31,1
348515,4,AM,37,30
348515,4,AM,38,42
348515,4,AM,40,14
348515,4,AM,46,7
348515,4,AM,71,11
348515,4,PM,14,7
348515,4,PM,16,3
348515,4,PM,19,5
348515,4,PM,20,4
348515,4,PM,21,9
348515,4,PM,37,1
348515,4,PM,38,1
348515,5,AM,14,25
348515,5,AM,16,11
348515,5,AM,17,3
348515,5,AM,19,16
348515,5,AM,20,21
348515,5,AM,21,71
348515,5,AM,37,25
348515,5,AM,38,104
348515,5,AM,40,8
348515,5,AM,46,11
348515,5,AM,71,18
348515,5,PM,14,3
348515,5,PM,16,1
348515,5,PM,19,4
348515,5,PM,20,1
348515,5,PM,21,1
348515,5,PM,37,3
348515,5,PM,38,4
348515,5,PM,40,3
348515,6,AM,14,2
348515,6,AM,19,1
348515,6,AM,20,1
348515,6,AM,37,20
348515,6,AM,38,29
348515,6,AM,40,3
348515,6,AM,46,2
348515,6,AM,71,3
348515,6,PM,16,1
348515,6,PM,17,1
348515,6,PM,19,1
348515,6,PM,20,4
348515,6,PM,37,6
348515,6,PM,38,13
348515,6,PM,40,1
348515,6,PM,46,1
348515,6,PM,71,2
348553,1,PM,14,14
348553,1,PM,17,4
348553,1,PM,20,1
348553,1,PM,31,17
348553,1,PM,37,8
348553,1,PM,38,8
348553,1,PM,42,10
348553,1,PM,46,2
348553,1,PM,47,8
348553,1,PM,69,67
348553,2,PM,14,15
348553,2,PM,17,3
348553,2,PM,20,1
348553,2,PM,31,21
348553,2,PM,37,7
348553,2,PM,38,8
348553,2,PM,40,1
348553,2,PM,42,11
348553,2,PM,46,1
348553,2,PM,47,15
348553,2,PM,69,96
348553,3,PM,14,19
348553,3,PM,17,1
348553,3,PM,20,3
348553,3,PM,21,1
348553,3,PM,31,24
348553,3,PM,37,3
348553,3,PM,38,11
348553,3,PM,40,1
348553,3,PM,42,16
348553,3,PM,46,4
348553,3,PM,47,9
348553,3,PM,69,100
348553,4,PM,14,23
348553,4,PM,17,4
348553,4,PM,19,1
348553,4,PM,20,3
348553,4,PM,31,16
348553,4,PM,37,3
348553,4,PM,38,11
348553,4,PM,42,11
348553,4,PM,46,2
348553,4,PM,47,5
348553,4,PM,69,106
348553,5,PM,14,27
348553,5,PM,17,4
348553,5,PM,20,3
348553,5,PM,31,33
348553,5,PM,37,8
348553,5,PM,38,19
348553,5,PM,40,1
348553,5,PM,42,31
348553,5,PM,46,5
348553,5,PM,47,18
348553,5,PM,69,98
348553,6,PM,69,1
349904,1,AM,14,129
349904,1,AM,17,4
349904,1,AM,19,2
349904,1,AM,20,4
349904,1,AM,31,71
349904,1,AM,38,1
349904,1,AM,40,5
349904,1,AM,42,10
349904,1,AM,46,2
349904,1,AM,47,54
349904,1,AM,69,94
349904,1,AM,71,8
349904,1,PM,14,10
349904,1,PM,17,1
349904,1,PM,31,7
349904,1,PM,42,2
349904,1,PM,47,4
349904,1,PM,69,7
349904,1,PM,71,2
349904,2,AM,14,116
349904,2,AM,17,5
349904,2,AM,19,6
349904,2,AM,31,66
349904,2,AM,38,4
349904,2,AM,40,7
349904,2,AM,42,17
349904,2,AM,46,3
349904,2,AM,47,34
349904,2,AM,69,137
349904,2,AM,71,7
349904,2,PM,14,16
349904,2,PM,31,7
349904,2,PM,40,1
349904,2,PM,42,2
349904,2,PM,47,6
349904,2,PM,69,10
349904,3,AM,14,136
349904,3,AM,17,1
349904,3,AM,19,3
349904,3,AM,20,3
349904,3,AM,31,49
349904,3,AM,40,4
349904,3,AM,42,15
349904,3,AM,46,8
349904,3,AM,47,35
349904,3,AM,69,102
349904,3,AM,71,2
349904,3,PM,14,10
349904,3,PM,19,1
349904,3,PM,31,11
349904,3,PM,40,1
349904,3,PM,46,2
349904,3,PM,47,1
349904,3,PM,69,4
349904,4,AM,14,143
349904,4,AM,17,5
349904,4,AM,19,3
349904,4,AM,31,42
349904,4,AM,40,3
349904,4,AM,42,16
349904,4,AM,46,4
349904,4,AM,47,29
349904,4,AM,69,90
349904,4,AM,71,7
349904,4,PM,14,6
349904,4,PM,31,10
349904,4,PM,42,5
349904,4,PM,46,1
349904,4,PM,47,5
349904,4,PM,69,4
349904,5,AM,14,106
349904,5,AM,17,3
349904,5,AM,19,4
349904,5,AM,31,41
349904,5,AM,38,2
349904,5,AM,40,7
349904,5,AM,42,15
349904,5,AM,46,1
349904,5,AM,47,42
349904,5,AM,69,104
349904,5,AM,71,2
349904,5,PM,14,3
349904,5,PM,17,1
349904,5,PM,19,3
349904,5,PM,31,10
349904,5,PM,38,1
349904,5,PM,42,3
349904,5,PM,46,2
349904,5,PM,47,1
349904,5,PM,69,6
349904,6,AM,14,13
349904,6,AM,17,1
349904,6,AM,19,1
349904,6,AM,31,13
349904,6,AM,37,2
349904,6,AM,38,15
349904,6,AM,40,4
349904,6,AM,42,3
349904,6,AM,46,2
349904,6,AM,47,12
349904,6,AM,69,13
349904,6,AM,71,4
349904,6,PM,14,1
349904,6,PM,38,2
349904,6,PM,47,1
350307,1,AM,14,23
350307,1,AM,16,48
350307,1,AM,19,4
350307,1,AM,20,7
350307,1,AM,21,180
350307,1,AM,31,1
350307,1,AM,37,12
350307,1,AM,38,34
350307,1,AM,40,4
350307,1,AM,46,9
350307,1,AM,69,7
350307,1,AM,71,6
350307,1,PM,14,2
350307,1,PM,16,14
350307,1,PM,17,1
350307,1,PM,19,2
350307,1,PM,20,6
350307,1,PM,21,1
350307,1,PM,31,1
350307,1,PM,37,4
350307,1,PM,38,8
350307,1,PM,40,4
350307,1,PM,46,3
350307,1,PM,71,1
350307,2,AM,14,30
350307,2,AM,16,53
350307,2,AM,19,9
350307,2,AM,20,19
350307,2,AM,21,176
350307,2,AM,37,8
350307,2,AM,38,50
350307,2,AM,40,13
350307,2,AM,46,14
350307,2,AM,71,12
350307,2,PM,14,8
350307,2,PM,16,10
350307,2,PM,17,1
350307,2,PM,19,6
350307,2,PM,20,6
350307,2,PM,31,1
350307,2,PM,37,4
350307,2,PM,38,10
350307,2,PM,40,5
350307,2,PM,46,7
350307,2,PM,71,2
350307,3,AM,14,20
350307,3,AM,16,66
350307,3,AM,17,1
350307,3,AM,19,6
350307,3,AM,20,12
