1358044703,FPE1082,NY,999,01/02/2014,40,SDN,ACURA,P,70930,89970,82230,20150612,0073,73,165,954543,0165,0000,1030A,,,F,1777,PITKIN AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GOLD,0,2006,-,6,,,,,
1358044673,FGE1421,MT,PAS,01/02/2014,71,SDN,MITSU,P,12430,73380,65130,20141221,0073,73,165,955425,0165,0000,1043A,1040A,,F,423,AMBOY STREET,,20140102,408,J6,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1358044314,DDR3072,NY,999,01/02/2014,71,SUBN,INFIN,P,82430,40404,40404,20150325,0073,73,165,955406,0165,0000,0545P,,,F,1492,STRAUSS ST,,0,408,M2,,BBBBBBB,ALL,ALL,SILVE,0,2008,-,0,,,,,
1358044302,DJ801C,NY,PAS,01/02/2014,20,SDN,FORD,P,75130,56630,73380,20140224,0073,73,165,955406,0165,0000,0312P,0305P,,F,783,SARATOGA AVE,,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0,1999,-,0,,,,,
1358044119,ASL8087,NY,PAS,01/02/2014,71,SDN,TOYOT,P,73470,73380,65130,20131231,0073,73,165,954702,0165,0000,0250P,,,F,785,ROCKAWAY AVE,,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1358043929,GCG4336,NY,999,01/02/2014,71,SDN,CHEVR,P,70930,68630,89970,20141120,0073,73,165,954504,0165,0000,1000A,,K,O,1742,PITKIN AVE,,0,408,J6,,BBBBBBB,ALL,ALL,GOLD,0,2005,-,0,,,,,
1358043747,GBX9000,NY,PAS,01/02/2014,71,SDN,,P,25930,65130,57230,20141205,0073,73,73,954501,0073,0000,1016A,,K,F,498,CHESTER ST,,0,408,D,,BBBBBBB,ALL,ALL,GREY,0,2010,-,0,,,,,
