summons_number,issue_date,violation_code,violation_category,issuer_code,time_format,time_number,house_number,street_name,geo_address
7097816223,8/29/2013,21,1,349570,9:41,0.403472222,133,W 130th St,"133 W 130th St New York, NY"
7097816211,8/29/2013,21,1,349570,9:38,0.401388889,133,W 131st St,"133 W 131st St New York, NY"
7097816181,8/29/2013,21,1,349570,9:10,0.381944444,110,Convent Ave,"110 Convent Ave New York, NY"
7097816170,8/29/2013,21,1,349570,9:07,0.379861111,102,Convent Ave,"102 Convent Ave New York, NY"
7097816144,8/29/2013,21,1,349570,8:52,0.369444444,109,W 120th St,"109 W 120th St New York, NY"
7097816120,8/29/2013,21,1,349570,8:45,0.364583333,149,W 121st St,"149 W 121st St New York, NY"
7097816030,8/29/2013,21,1,349570,8:07,0.338194444,565,W 148th St,"565 W 148th St New York, NY"
7097816028,8/29/2013,21,1,349570,8:06,0.3375,565,W 148th St,"565 W 148th St New York, NY"
7097816016,8/29/2013,19,2,349570,7:57,0.33125,3320,Broadway,"3320 Broadway New York, NY"
7097815980,8/29/2013,21,1,349570,7:42,0.320833333,2688,Broadway,"2688 Broadway New York, NY"
7097815966,8/29/2013,14,2,349570,7:17,0.303472222,520,Columbus Ave,"520 Columbus Ave New York, NY"
7097815954,8/29/2013,21,1,349570,7:12,0.3,525,Columbus Ave,"525 Columbus Ave New York, NY"
7097815942,8/29/2013,21,1,349570,7:10,0.298611111,912,Columbus Ave,"912 Columbus Ave New York, NY"
7097815930,8/29/2013,21,1,349570,7:07,0.296527778,984,Columbus Ave,"984 Columbus Ave New York, NY"
7097815905,8/29/2013,48,3,349570,6:51,0.285416667,51,W 106th St,"51 W 106th St New York, NY"
7097815875,8/29/2013,21,1,349570,6:39,0.277083333,865,Columbus Ave,"865 Columbus Ave New York, NY"
7097815851,8/29/2013,84,5,349570,5:46,0.240277778,545,W 110th St,"545 W 110th St New York, NY"
7097815840,8/29/2013,19,2,349570,5:45,0.239583333,545,W 110th St,"545 W 110th St New York, NY"
7097816673,8/29/2013,46,3,349570,14:27,0.602083333,165,E 125th St,"165 E 125th St New York, NY"
7097816650,8/29/2013,20,2,349570,14:23,0.599305556,116,E 125th St,"116 E 125th St New York, NY"
7097816636,8/29/2013,46,3,349570,14:12,0.591666667,234,E 116th St,"234 E 116th St New York, NY"
7097816594,8/29/2013,46,3,349570,14:04,0.586111111,226,E 116th St,"226 E 116th St New York, NY"
7097816582,8/29/2013,19,2,349570,14:00,0.583333333,161,E 116th St,"161 E 116th St New York, NY"
7097816661,8/29/2013,17,2,349570,14:25,0.600694444,116,E 125th St,"116 E 125th St New York, NY"
7097816624,8/29/2013,10,2,349570,14:10,0.590277778,2262,2nd Ave,"2262 2nd Ave New York, NY"
7097816612,8/29/2013,18,2,349570,14:09,0.589583333,2305,2nd Ave,"2305 2nd Ave New York, NY"
7097816600,8/29/2013,19,2,349570,14:05,0.586805556,2260,1st Ave,"2260 1st Ave New York, NY"
7097816570,8/29/2013,46,3,349570,13:58,0.581944444,170,E 116th St,"170 E 116th St New York, NY"
7097816545,8/29/2013,46,3,349570,13:40,0.569444444,131-135,E 125th St,"131-135 E 125th St New York, NY"
7097816521,8/29/2013,48,3,349570,13:32,0.563888889,2319,1st Ave,"2319 1st Ave New York, NY"
7097816510,8/29/2013,48,3,349570,13:29,0.561805556,2267,1st Ave,"2267 1st Ave New York, NY"
7097816480,8/29/2013,46,3,349570,13:21,0.55625,156,E 116th St,"156 E 116th St New York, NY"
7097816478,8/29/2013,46,3,349570,13:13,0.550694444,250,E 105th St,"250 E 105th St New York, NY"
7097816466,8/29/2013,19,2,349570,13:07,0.546527778,211,E 106th St,"211 E 106th St New York, NY"
7097816454,8/29/2013,21,1,349570,11:56,0.497222222,137,W 137th St,"137 W 137th St New York, NY"
7097816442,8/29/2013,21,1,349570,11:54,0.495833333,107-09,W 137th St,"107-09 W 137th St New York, NY"
7097816430,8/29/2013,21,1,349570,11:52,0.494444444,560,Lenox Ave,"560 Lenox Ave New York, NY"
7097816429,8/29/2013,21,1,349570,11:50,0.493055556,101,W 136th St,"101 W 136th St New York, NY"
7097816375,8/29/2013,21,1,349570,11:39,0.485416667,311,W 138th St,"311 W 138th St New York, NY"
7097816363,8/29/2013,21,1,349570,11:38,0.484722222,321,W 138th St,"321 W 138th St New York, NY"
7097816340,8/29/2013,21,1,349570,11:36,0.483333333,101,Edgecombe Ave,"101 Edgecombe Ave New York, NY"
7097816338,8/29/2013,21,1,349570,11:21,0.472916667,15,Claremont Ave,"15 Claremont Ave New York, NY"
7097816314,8/29/2013,21,1,349570,11:18,0.470833333,15,Claremont Ave,"15 Claremont Ave New York, NY"
7097816302,8/29/2013,21,1,349570,11:16,0.469444444,21,Claremont Ave,"21 Claremont Ave New York, NY"
7097816247,8/29/2013,21,1,349570,9:49,0.409027778,393,Lenox Ave,"393 Lenox Ave New York, NY"
7097816200,8/29/2013,21,1,349570,9:36,0.4,110,W 131st St,"110 W 131st St New York, NY"
7097816168,8/29/2013,21,1,349570,9:06,0.379166667,96-100,Convent Ave,"96-100 Convent Ave New York, NY"
7097816156,8/29/2013,21,1,349570,8:55,0.371527778,119,W 119th St,"119 W 119th St New York, NY"
7097816132,8/29/2013,21,1,349570,8:48,0.366666667,267,W 121st St,"267 W 121st St New York, NY"
7097816090,8/29/2013,21,1,349570,8:38,0.359722222,209,W 122nd St,"209 W 122nd St New York, NY"
7097816089,8/29/2013,21,1,349570,8:36,0.358333333,235,W 122nd St,"235 W 122nd St New York, NY"
7097816077,8/29/2013,21,1,349570,8:16,0.344444444,537,W 150th St,"537 W 150th St New York, NY"
7097816065,8/29/2013,21,1,349570,8:12,0.341666667,537,W 149th St,"537 W 149th St New York, NY"
7097816053,8/29/2013,21,1,349570,8:11,0.340972222,523,W 149th St,"523 W 149th St New York, NY"
7097816041,8/29/2013,21,1,349570,8:10,0.340277778,519,W 148th St,"519 W 148th St New York, NY"
7097816004,8/29/2013,19,2,349570,7:48,0.325,2848,Broadway,"2848 Broadway New York, NY"
7097815991,8/29/2013,21,1,349570,7:43,0.321527778,2688,Broadway,"2688 Broadway New York, NY"
7097815978,8/29/2013,21,1,349570,7:40,0.319444444,2688,Broadway,"2688 Broadway New York, NY"
7097815929,8/29/2013,21,1,349570,7:06,0.295833333,998,Columbus Ave,"998 Columbus Ave New York, NY"
7097815917,8/29/2013,71,5,349570,7:02,0.293055556,998,Columbus Ave,"998 Columbus Ave New York, NY"
7097815899,8/29/2013,21,1,349570,6:42,0.279166667,845,Columbus Ave,"845 Columbus Ave New York, NY"
7097815887,8/29/2013,21,1,349570,6:41,0.278472222,845,Columbus Ave,"845 Columbus Ave New York, NY"
7097815863,8/29/2013,21,1,349570,6:38,0.276388889,865,Columbus Ave,"865 Columbus Ave New York, NY"
7097817446,8/30/2013,46,3,349570,14:43,0.613194444,353,E 116th St,"353 E 116th St New York, NY"
7097817434,8/30/2013,46,3,349570,14:40,0.611111111,357,E 116th St,"357 E 116th St New York, NY"
7097817422,8/30/2013,46,3,349570,14:36,0.608333333,350,E 116th St,"350 E 116th St New York, NY"
7097817410,8/30/2013,73,5,349570,14:33,0.60625,322,E 116th St,"322 E 116th St New York, NY"
7097817409,8/30/2013,46,3,349570,14:32,0.605555556,322,E 116th St,"322 E 116th St New York, NY"
7097817392,8/30/2013,46,3,349570,14:22,0.598611111,218,E 116th St,"218 E 116th St New York, NY"
7097817380,8/30/2013,46,3,349570,14:21,0.597916667,210,E 116th St,"210 E 116th St New York, NY"
7097817379,8/30/2013,19,2,349570,14:19,0.596527778,218,E 116th St,"218 E 116th St New York, NY"
7097817367,8/30/2013,19,2,349570,14:16,0.594444444,161,E 116th St,"161 E 116th St New York, NY"
7097817355,8/30/2013,18,2,349570,14:08,0.588888889,2403,2nd Ave,"2403 2nd Ave New York, NY"
7097817331,8/30/2013,16,2,349570,14:02,0.584722222,252,E 125th St,"252 E 125th St New York, NY"
7097817318,8/30/2013,46,3,349570,13:51,0.577083333,350,E 116th St,"350 E 116th St New York, NY"
7097817288,8/30/2013,19,2,349570,13:45,0.572916667,157,E 116th St,"157 E 116th St New York, NY"
7097817264,8/30/2013,46,3,349570,13:21,0.55625,107,W 136th St,"107 W 136th St New York, NY"
7097817239,8/30/2013,19,2,349570,13:05,0.545138889,1627,Amsterdam Ave,"1627 Amsterdam Ave New York, NY"
7097817227,8/30/2013,21,1,349570,11:50,0.493055556,200,W 137th St,"200 W 137th St New York, NY"
7097817197,8/30/2013,21,1,349570,11:44,0.488888889,162,W 136th St,"162 W 136th St New York, NY"
7097817185,8/30/2013,21,1,349570,11:44,0.488888889,160,W 136th St,"160 W 136th St New York, NY"
7097817173,8/30/2013,21,1,349570,11:42,0.4875,232,W 136th St,"232 W 136th St New York, NY"
7097817124,8/30/2013,51,3,349570,10:54,0.454166667,25,Ft Washington Ave,"25 Ft Washington Ave New York, NY"
7097817094,8/30/2013,19,2,349570,10:41,0.445138889,344,Ft Washington Ave,"344 Ft Washington Ave New York, NY"
7097817070,8/30/2013,21,1,349570,10:24,0.433333333,552,W 171st St,"552 W 171st St New York, NY"
7097817069,8/30/2013,21,1,349570,10:22,0.431944444,566,W 171st St,"566 W 171st St New York, NY"
7097817045,8/30/2013,19,2,349570,9:58,0.415277778,1620,Amsterdam Ave,"1620 Amsterdam Ave New York, NY"
7097817021,8/30/2013,21,1,349570,9:40,0.402777778,65,W 130th St,"65 W 130th St New York, NY"
7097816995,8/30/2013,21,1,349570,9:14,0.384722222,106,Convent Ave,"106 Convent Ave New York, NY"
7097816960,8/30/2013,21,1,349570,9:07,0.379861111,357,W 127th St,"357 W 127th St New York, NY"
7097816892,8/30/2013,21,1,349570,8:12,0.341666667,510,W 149th St,"510 W 149th St New York, NY"
7097816820,8/30/2013,21,1,349570,7:42,0.320833333,2688,Broadway,"2688 Broadway New York, NY"
7097816806,8/30/2013,21,1,349570,7:39,0.31875,2686,Broadway,"2686 Broadway New York, NY"
7097816752,8/30/2013,84,5,349570,6:29,0.270138889,545,W 110th St,"545 W 110th St New York, NY"
7097816740,8/30/2013,19,2,349570,6:28,0.269444444,545,W 110th St,"545 W 110th St New York, NY"
7097816727,8/30/2013,84,5,349570,5:42,0.2375,2840,Broadway,"2840 Broadway New York, NY"
7097816715,8/30/2013,19,2,349570,5:40,0.236111111,2840,Broadway,"2840 Broadway New York, NY"
7097817343,8/30/2013,18,2,349570,14:06,0.5875,2413,2nd Ave,"2413 2nd Ave New York, NY"
7097817320,8/30/2013,16,2,349570,13:56,0.580555556,250,E 125th St,"250 E 125th St New York, NY"
7097817306,8/30/2013,19,2,349570,13:49,0.575694444,248,E 116th St,"248 E 116th St New York, NY"
7097817290,8/30/2013,46,3,349570,13:47,0.574305556,170,E 116th St,"170 E 116th St New York, NY"
7097817276,8/30/2013,46,3,349570,13:42,0.570833333,2108,3rd Ave,"2108 3rd Ave New York, NY"
7097817252,8/30/2013,46,3,349570,13:14,0.551388889,115,W 138th St,"115 W 138th St New York, NY"
7097817240,8/30/2013,46,3,349570,13:13,0.550694444,128,W 138th St,"128 W 138th St New York, NY"
7097817215,8/30/2013,21,1,349570,11:48,0.491666667,116,W 137th St,"116 W 137th St New York, NY"
7097817203,8/30/2013,21,1,349570,11:47,0.490972222,110,W 137th St,"110 W 137th St New York, NY"
7097817161,8/30/2013,21,1,349570,11:29,0.478472222,404,Riverside Dr,"404 Riverside Dr New York, NY"
7097817148,8/30/2013,21,1,349570,11:14,0.468055556,21,Claremont Ave,"21 Claremont Ave New York, NY"
7097817136,8/30/2013,21,1,349570,11:12,0.466666667,61,Claremont Ave,"61 Claremont Ave New York, NY"
7097817112,8/30/2013,14,2,349570,10:50,0.451388889,177,Ft Washington Ave,"177 Ft Washington Ave New York, NY"
7097817033,8/30/2013,21,1,349570,9:44,0.405555556,5,W 127th St,"5 W 127th St New York, NY"
7097817010,8/30/2013,21,1,349570,9:36,0.4,120,W 131st St,"120 W 131st St New York, NY"
7097817008,8/30/2013,21,1,349570,9:16,0.386111111,106,Convent Ave,"106 Convent Ave New York, NY"
7097816983,8/30/2013,21,1,349570,9:10,0.381944444,376,W 127th St,"376 W 127th St New York, NY"
7097816971,8/30/2013,21,1,349570,9:09,0.38125,368,W 127th St,"368 W 127th St New York, NY"
7097816958,8/30/2013,21,1,349570,8:40,0.361111111,350,W 122nd St,"350 W 122nd St New York, NY"
7097816922,8/30/2013,21,1,349570,8:23,0.349305556,520,W 150th St,"520 W 150th St New York, NY"
7097816910,8/30/2013,21,1,349570,8:19,0.346527778,561,W 149th St,"561 W 149th St New York, NY"
7097816909,8/30/2013,21,1,349570,8:13,0.342361111,524,W 149th St,"524 W 149th St New York, NY"
7097816880,8/30/2013,21,1,349570,8:11,0.340972222,504,W 149th St,"504 W 149th St New York, NY"
7097816879,8/30/2013,21,1,349570,8:07,0.338194444,506,W 148th St,"506 W 148th St New York, NY"
7097816867,8/30/2013,21,1,349570,8:06,0.3375,550,W 148th St,"550 W 148th St New York, NY"
7097816855,8/30/2013,19,2,349570,7:49,0.325694444,2840,Broadway,"2840 Broadway New York, NY"
7097816843,8/30/2013,21,1,349570,7:45,0.322916667,2758,Broadway,"2758 Broadway New York, NY"
7097816831,8/30/2013,21,1,349570,7:44,0.322222222,2748,Broadway,"2748 Broadway New York, NY"
7097816818,8/30/2013,21,1,349570,7:42,0.320833333,2688,Broadway,"2688 Broadway New York, NY"
7097816790,8/30/2013,71,5,349570,7:37,0.317361111,2644,Broadway,"2644 Broadway New York, NY"
7097816788,8/30/2013,21,1,349570,7:36,0.316666667,2644,Broadway,"2644 Broadway New York, NY"
7097816776,8/30/2013,21,1,349570,7:06,0.295833333,,Columbus Ave," Columbus Ave New York, NY"
7097816764,8/30/2013,21,1,349570,6:36,0.275,885,Columbus Ave,"885 Columbus Ave New York, NY"
7097816739,8/30/2013,19,2,349570,6:25,0.267361111,2766,Broadway,"2766 Broadway New York, NY"
7097816703,8/30/2013,19,2,349570,5:39,0.235416667,545,W 110th St,"545 W 110th St New York, NY"
7097816697,8/30/2013,40,2,349570,5:33,0.23125,157,W 111th St,"157 W 111th St New York, NY"
7097817793,8/31/2013,14,2,349570,10:46,0.448611111,45,Fairview Ave,"45 Fairview Ave New York, NY"
7097817770,8/31/2013,19,2,349570,9:39,0.402083333,3552,Broadway,"3552 Broadway New York, NY"
7097817768,8/31/2013,21,1,349570,8:47,0.365972222,3072,Broadway,"3072 Broadway New York, NY"
7097817756,8/31/2013,21,1,349570,8:40,0.361111111,3351,Broadway,"3351 Broadway New York, NY"
7097817744,8/31/2013,21,1,349570,8:38,0.359722222,3425,Broadway,"3425 Broadway New York, NY"
7097817720,8/31/2013,21,1,349570,8:36,0.358333333,3507,Broadway,"3507 Broadway New York, NY"
7097817689,8/31/2013,21,1,349570,8:19,0.346527778,20,W 135th St,"20 W 135th St New York, NY"
7097817630,8/31/2013,21,1,349570,8:09,0.339583333,2450,Adam Clayton Powell,"2450 Adam Clayton Powell New York, NY"
7097817628,8/31/2013,21,1,349570,8:08,0.338888889,2468,Adam Clayton Powell,"2468 Adam Clayton Powell New York, NY"
7097817616,8/31/2013,21,1,349570,8:06,0.3375,2484,Adam Clayton Powell,"2484 Adam Clayton Powell New York, NY"
7097817604,8/31/2013,84,5,349570,7:51,0.327083333,274,W 145th St,"274 W 145th St New York, NY"
7097817598,8/31/2013,19,2,349570,7:50,0.326388889,274,W 145th St,"274 W 145th St New York, NY"
7097817562,8/31/2013,21,1,349570,7:11,0.299305556,830-840,Columbus Ave,"830-840 Columbus Ave New York, NY"
7097817549,8/31/2013,21,1,349570,7:09,0.297916667,885,Columbus Ave,"885 Columbus Ave New York, NY"
7097817537,8/31/2013,21,1,349570,7:07,0.296527778,982,Columbus Ave,"982 Columbus Ave New York, NY"
7097817525,8/31/2013,21,1,349570,7:06,0.295833333,984,Columbus Ave,"984 Columbus Ave New York, NY"
7097817513,8/31/2013,21,1,349570,7:06,0.295833333,988,Columbus Ave,"988 Columbus Ave New York, NY"
7097817501,8/31/2013,21,1,349570,6:57,0.289583333,825,Columbus Ave,"825 Columbus Ave New York, NY"
7097817847,8/31/2013,46,3,349570,12:29,0.520138889,600,W 178th St,"600 W 178th St New York, NY"
7097817835,8/31/2013,46,3,349570,12:13,0.509027778,97,Ft Washington Ave,"97 Ft Washington Ave New York, NY"
7097817823,8/31/2013,46,3,349570,12:11,0.507638889,97,Ft Washington Ave,"97 Ft Washington Ave New York, NY"
7097817811,8/31/2013,14,2,349570,11:15,0.46875,1469,St Nicholas Ave,"1469 St Nicholas Ave New York, NY"
7097817800,8/31/2013,14,2,349570,10:47,0.449305556,45,Fairview Ave,"45 Fairview Ave New York, NY"
7097817781,8/31/2013,14,2,349570,9:45,0.40625,161,Ft Washington Ave,"161 Ft Washington Ave New York, NY"
7097817732,8/31/2013,21,1,349570,8:38,0.359722222,3421,Broadway,"3421 Broadway New York, NY"
7097817719,8/31/2013,21,1,349570,8:22,0.348611111,20,W 135th St,"20 W 135th St New York, NY"
7097817665,8/31/2013,21,1,349570,8:15,0.34375,2340-46,Adam Clayton Powell,"2340-46 Adam Clayton Powell New York, NY"
7097817653,8/31/2013,21,1,349570,8:14,0.343055556,2330,Adam Clayton Powell,"2330 Adam Clayton Powell New York, NY"
7097817641,8/31/2013,21,1,349570,8:13,0.342361111,2332,Adam Clayton Powell,"2332 Adam Clayton Powell New York, NY"
7097817586,8/31/2013,20,2,349570,7:47,0.324305556,300,W 145th St,"300 W 145th St New York, NY"
7097817574,8/31/2013,21,1,349570,7:43,0.321527778,472,W 145th St,"472 W 145th St New York, NY"
7097817550,8/31/2013,21,1,349570,7:10,0.298611111,885,Columbus Ave,"885 Columbus Ave New York, NY"
7097817495,8/31/2013,21,1,349570,6:56,0.288888889,835,Columbus Ave,"835 Columbus Ave New York, NY"
7097817483,8/31/2013,21,1,349570,6:55,0.288194444,830,Columbus Ave,"830 Columbus Ave New York, NY"
7097817471,8/31/2013,21,1,349570,6:53,0.286805556,865,Columbus Ave,"865 Columbus Ave New York, NY"
7097817460,8/31/2013,21,1,349570,6:52,0.286111111,865,Columbus Ave,"865 Columbus Ave New York, NY"
7097817458,8/31/2013,21,1,349570,6:51,0.285416667,885,Columbus Ave,"885 Columbus Ave New York, NY"
